type,type_id,index,taxability_reason,inclusive,tax_rate_id,_fivetran_synced,amount,taxable_amount
INVOICE,in_1PswVJFCPJnn9IgIN0ZcuxF4,0,standard_rated,False,txr_1NAeT2FCPJnn9IgIZoq83trV,2024-08-30 00:12:02.047000+00:00,90,1499.0
INVOICE,in_1PtDp2FCPJnn9IgIqnZVCn3l,0,product_exempt,False,txr_1N5xKlFCPJnn9IgIngbkwm4g,2024-08-30 00:12:05.272000+00:00,0,0.0
INVOICE,in_1PtA5kFCPJnn9IgIUlN7slFH,0,standard_rated,False,txr_1Pdw0LFCPJnn9IgI9Hxg0Kwf,2024-08-30 00:12:04.316000+00:00,100,1999.0
INVOICE_LINE_ITEM,il_1PtDu0FCPJnn9IgIVvJhtiQJ,0,product_exempt,False,txr_1N5qlTFCPJnn9IgIPnQUsFam,2024-08-30 00:12:05.271000+00:00,0,0.0
INVOICE,in_1Pt8auFCPJnn9IgIpsYLfUGv,0,standard_rated,False,txr_1N5w8MFCPJnn9IgItwuRZbnd,2024-08-30 00:12:03.695000+00:00,159,2498.0
INVOICE,in_1Pt7i8FCPJnn9IgIxUczndU4,0,product_exempt,False,txr_1N6wyDFCPJnn9IgI7HK2VYFb,2024-08-30 00:12:03.364000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsXUfFCPJnn9IgIAYHtV7WR,0,product_exempt,False,txr_1N6jPOFCPJnn9IgIFKTG53Us,2024-08-28 00:11:52.866000+00:00,0,0.0
INVOICE,in_1PsEL4FCPJnn9IgI4icHfsbf,0,product_exempt,False,txr_1N5roTFCPJnn9IgIzhxouHVT,2024-08-28 00:11:49.601000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsHjHFCPJnn9IgI1N1TJIhI,1,standard_rated,False,txr_1PeV26FCPJnn9IgIbtyyoEqP,2024-08-28 00:11:49.083000+00:00,126,1799.0
INVOICE_LINE_ITEM,il_1PsXllFCPJnn9IgI8SWt02MD,0,product_exempt,False,txr_1N5rI6FCPJnn9IgIingicRDX,2024-08-28 00:11:52.865000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsVRCFCPJnn9IgIlKPz6zWg,0,standard_rated,False,txr_1N5rnSFCPJnn9IgIyIVlhMoI,2024-08-28 00:11:52.737000+00:00,109,1499.0
INVOICE,in_1PsQkWFCPJnn9IgILGI6nho6,0,product_exempt,False,txr_1N5s5XFCPJnn9IgI9erESt9E,2024-08-28 00:11:51.115000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsTOFFCPJnn9IgIihAuJydI,0,product_exempt,False,txr_1PAFC3FCPJnn9IgI60s9b3eM,2024-08-28 00:11:51.264000+00:00,0,0.0
UPCOMING_INVOICE_LINE_ITEM,il_tmp_144a56FCPJnn9IgI5923247e,0,not_subject_to_tax,False,txr_1Of1nbFCPJnn9IgIAafpBy1L,2024-08-28 00:12:08.168000+00:00,0,0.0
INVOICE,in_1PsEt8FCPJnn9IgIqPD0IaL4,0,standard_rated,False,txr_1N6OzEFCPJnn9IgI4hyVeCjO,2024-08-28 00:11:49.315000+00:00,136,1499.0
INVOICE_LINE_ITEM,il_1PsE0jFCPJnn9IgIJgrOSL3q,0,standard_rated,False,txr_1N8OlcFCPJnn9IgIAwNOV5ZB,2024-08-28 00:11:49.602000+00:00,104,1499.0
INVOICE_LINE_ITEM,il_1PsWEyFCPJnn9IgIq8UaAtBd,0,standard_rated,False,txr_1N6cQ9FCPJnn9IgI3MEN1VkH,2024-08-28 00:11:52.962000+00:00,10,100.0
INVOICE_LINE_ITEM,il_1PsWtqFCPJnn9IgIgZQ08ED0,0,product_exempt,False,txr_1N5pEgFCPJnn9IgI7W1A1aFt,2024-08-28 00:11:53.103000+00:00,0,0.0
INVOICE,in_1PsDsSFCPJnn9IgIECc6S33l,0,standard_rated,False,txr_1N5sjjFCPJnn9IgIdURTzKu4,2024-08-28 00:11:49.603000+00:00,184,1998.0
INVOICE,in_1PsFuEFCPJnn9IgIVmIxe3ZZ,0,taxable_basis_reduced,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-08-28 00:11:49.463000+00:00,132,1598.0
INVOICE_LINE_ITEM,il_1PsQqRFCPJnn9IgIo7ZvLGmn,0,product_exempt,False,txr_1N5yLeFCPJnn9IgI6mkEp8RU,2024-08-28 00:11:51.065000+00:00,0,0.0
INVOICE,in_1PsQg1FCPJnn9IgIdW74JLMi,0,standard_rated,False,txr_1N5w7bFCPJnn9IgIft3Ci4BQ,2024-08-28 00:11:51.115000+00:00,133,1499.0
INVOICE_LINE_ITEM,il_1PsRIfFCPJnn9IgIqUEO85MR,0,product_exempt,False,txr_1N5pnDFCPJnn9IgIUBKJWquK,2024-08-28 00:11:51.061000+00:00,0,0.0
INVOICE,in_1PsYFDFCPJnn9IgI96GoPOVB,0,product_exempt,False,txr_1N5xKlFCPJnn9IgIngbkwm4g,2024-08-28 00:11:52.861000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsWaIFCPJnn9IgI1OLTxkhm,0,standard_rated,False,txr_1N7JGQFCPJnn9IgIU0aonffh,2024-08-28 00:11:53.106000+00:00,112,1499.0
INVOICE_LINE_ITEM,il_1PsP7GFCPJnn9IgIaNOU9S6S,0,product_exempt,False,txr_1N5sJFFCPJnn9IgIg17aZk6g,2024-08-28 00:11:50.916000+00:00,0,0.0
INVOICE,in_1PsCJsFCPJnn9IgIFnDzZo4V,0,not_subject_to_tax,False,txr_1N5oxLFCPJnn9IgIYPBxH6si,2024-08-28 00:10:31.136000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsS0gFCPJnn9IgILe9xjYuK,0,product_exempt,False,txr_1OF6sDFCPJnn9IgIBQ6Syt0m,2024-08-28 00:11:51.509000+00:00,0,0.0
INVOICE,in_1PsNNaFCPJnn9IgIUxw40AeL,0,standard_rated,False,txr_1N6IzNFCPJnn9IgIIkeDT3fe,2024-08-28 00:11:50.202000+00:00,128,1499.0
INVOICE,in_1PsYFNFCPJnn9IgIyhPQv0xU,0,product_exempt,False,txr_1N6FaQFCPJnn9IgIaXEtvM0d,2024-08-28 00:11:52.860000+00:00,0,0.0
INVOICE,in_1PsUmxFCPJnn9IgIRUzc275N,0,product_exempt,False,txr_1N6zfsFCPJnn9IgI71rb7Xfl,2024-08-28 00:11:52.742000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsPeCFCPJnn9IgITmdsmS84,0,product_exempt,False,txr_1N6FZAFCPJnn9IgIxxJgI0nb,2024-08-28 00:11:50.915000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsVyzFCPJnn9IgIaORFcheR,0,taxable_basis_reduced,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-08-28 00:11:52.964000+00:00,99,1199.0
INVOICE,in_1PsCfPFCPJnn9IgIvn0Lx4xZ,0,product_exempt,False,txr_1N5oOqFCPJnn9IgIxGnfAIbU,2024-08-28 00:10:23.717000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsFqCFCPJnn9IgIX6sZl1cJ,0,standard_rated,False,txr_1N5tUHFCPJnn9IgIQNf1ETib,2024-08-28 00:11:49.463000+00:00,131,1499.0
INVOICE,in_1PsHjHFCPJnn9IgIpDQ5mHmJ,0,not_subject_to_tax,False,txr_1Of1nbFCPJnn9IgIAafpBy1L,2024-08-28 00:11:49.082000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsQBFFCPJnn9IgIzsixGMoI,0,product_exempt,False,txr_1N8tNSFCPJnn9IgI8sUGPlfd,2024-08-28 00:11:51.116000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsSnKFCPJnn9IgIz5wXR2I8,0,standard_rated,False,txr_1N5qlXFCPJnn9IgIa2CTCqta,2024-08-28 00:11:51.291000+00:00,1243,19900.0
INVOICE_LINE_ITEM,il_1PsHvrFCPJnn9IgIpwSPimTf,0,standard_rated,False,txr_1N6JH9FCPJnn9IgIj27WqCKU,2024-08-28 00:11:49.081000+00:00,129,1499.0
INVOICE_LINE_ITEM,il_1PsFLgFCPJnn9IgI8vkWwdpv,0,product_exempt,False,txr_1N5yLeFCPJnn9IgI6mkEp8RU,2024-08-28 00:11:49.313000+00:00,0,0.0
INVOICE,in_1PsGadFCPJnn9IgIEL6mYjM6,0,product_exempt,False,txr_1N6FZAFCPJnn9IgIxxJgI0nb,2024-08-28 00:11:49.435000+00:00,0,0.0
INVOICE,in_1PsQz1FCPJnn9IgILV4Cu7u7,0,product_exempt,False,txr_1N5s7VFCPJnn9IgIIFLqimqD,2024-08-28 00:11:51.063000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsXNxFCPJnn9IgIk0rLjvFs,0,product_exempt,False,txr_1N6NJPFCPJnn9IgI4czrs9Vo,2024-08-28 00:11:52.866000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsXYuFCPJnn9IgIN1GnKL17,0,standard_rated,False,txr_1N5vQsFCPJnn9IgIRqF1Adlq,2024-08-28 00:11:52.865000+00:00,138,1499.0
INVOICE_LINE_ITEM,il_1PsSeqFCPJnn9IgIzPrg71xL,0,standard_rated,False,txr_1N5zD0FCPJnn9IgItKLGtXl7,2024-08-28 00:11:51.500000+00:00,135,1499.0
INVOICE,in_1PsWA9FCPJnn9IgIIn0slP1T,0,product_exempt,False,txr_1N5zaqFCPJnn9IgI7tMVJoI6,2024-08-28 00:11:52.963000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsHjHFCPJnn9IgI2fP3oZ4D,0,not_subject_to_tax,False,txr_1Of1nbFCPJnn9IgIAafpBy1L,2024-08-28 00:11:49.082000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PrsBqFCPJnn9IgII84wHktE,0,product_exempt,False,txr_1N5pHXFCPJnn9IgISKR4YF5n,2024-08-28 00:10:32.889000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsTnrFCPJnn9IgIOiznrRy1,0,product_exempt,False,txr_1N5xsvFCPJnn9IgI6VxD1UX2,2024-08-28 00:11:52.822000+00:00,0,0.0
INVOICE,in_1PsE8qFCPJnn9IgILI3ranwW,0,taxable_basis_reduced,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-08-28 00:11:49.601000+00:00,99,1199.0
UPCOMING_INVOICE,sub_1Nc7goFCPJnn9IgII08fgw3D,0,standard_rated,False,txr_1N6HvYFCPJnn9IgIodoFTOlq,2024-08-28 00:03:23.570000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsESkFCPJnn9IgIpBSv2ZwM,0,standard_rated,False,txr_1NAjn8FCPJnn9IgIByRXB3qd,2024-08-28 00:11:49.600000+00:00,1015,9900.0
INVOICE,in_1PsW7tFCPJnn9IgIuyPKpxyH,0,standard_rated,False,txr_1N5rnSFCPJnn9IgIyIVlhMoI,2024-08-28 00:11:52.963000+00:00,0,0.0
INVOICE,in_1PsVyzFCPJnn9IgIg76Hqgmv,0,taxable_basis_reduced,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-08-28 00:11:52.963000+00:00,132,1599.0
INVOICE,in_1PsWEyFCPJnn9IgIP8L2F31y,1,product_exempt,False,txr_1N5w6iFCPJnn9IgII2QX6LxT,2024-08-28 00:11:52.962000+00:00,0,0.0
INVOICE,in_1PsVMDFCPJnn9IgIDzIGaben,0,standard_rated,False,txr_1N6JXIFCPJnn9IgIUWe9sKxF,2024-08-28 00:11:52.739000+00:00,131,1499.0
INVOICE_LINE_ITEM,il_1PsUsGFCPJnn9IgIsq7LqgGI,0,product_exempt,False,txr_1N5w6iFCPJnn9IgII2QX6LxT,2024-08-28 00:11:52.742000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsCZ2FCPJnn9IgI0i2lfxk8,0,standard_rated,False,txr_1N5qlVFCPJnn9IgI8TkWvOcb,2024-08-28 00:10:24.514000+00:00,30,499.0
INVOICE,in_1PsEEDFCPJnn9IgIRhwwHTuq,0,standard_rated,False,txr_1N6JXIFCPJnn9IgIUWe9sKxF,2024-08-28 00:11:49.601000+00:00,131,1499.0
INVOICE_LINE_ITEM,il_1PsE0wFCPJnn9IgIeoTeSFqn,0,standard_rated,False,txr_1N6dEjFCPJnn9IgIXmcn0yR9,2024-08-28 00:11:49.602000+00:00,75,1499.0
INVOICE,in_1PsXzpFCPJnn9IgIPxDq8DOV,0,product_exempt,False,txr_1N5qZhFCPJnn9IgIn7aFFdKR,2024-08-28 00:11:52.862000+00:00,0,0.0
UPCOMING_INVOICE_LINE_ITEM,il_tmp_1789aeFCPJnn9IgIdd0c1da6,0,product_exempt,False,txr_1N5qZhFCPJnn9IgIn7aFFdKR,2024-08-28 00:12:14.234000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PsGzhFCPJnn9IgIog8duanx,0,standard_rated,False,txr_1N7LDyFCPJnn9IgIBgS2MnPo,2024-08-28 00:11:49.428000+00:00,121,1499.0
INVOICE,in_1PudXIFCPJnn9IgIPtrTwcoa,0,product_exempt,False,txr_1N5qZhFCPJnn9IgIn7aFFdKR,2024-09-03 00:10:21.957000+00:00,0,0.0
INVOICE,in_1PueSxFCPJnn9IgISuBjhaeh,0,product_exempt,False,txr_1N5yjkFCPJnn9IgIREwakbHW,2024-09-03 00:10:21.496000+00:00,0,0.0
INVOICE,in_1PuhmSFCPJnn9IgIpBvLmHs6,0,product_exempt,False,txr_1N5s7VFCPJnn9IgIIFLqimqD,2024-09-03 00:10:23.379000+00:00,0,0.0
INVOICE,in_1Pug7vFCPJnn9IgIjHknUBn9,0,product_exempt,False,txr_1N6G6WFCPJnn9IgIZsbXxP7c,2024-09-03 00:10:22.750000+00:00,0,0.0
INVOICE,in_1PuRGeFCPJnn9IgIij5Zo0mJ,0,standard_rated,False,txr_1N5slHFCPJnn9IgIcjYEVnE5,2024-09-03 00:10:20.210000+00:00,195,1998.0
INVOICE_LINE_ITEM,il_1Pui0iFCPJnn9IgIssTR2lnV,0,standard_rated,False,txr_1N6Mm3FCPJnn9IgIFb2zE4kW,2024-09-03 00:10:23.378000+00:00,117,1499.0
INVOICE,in_1PuPnRFCPJnn9IgIhNnKTrVr,0,standard_rated,False,txr_1N5qlVFCPJnn9IgI8TkWvOcb,2024-09-03 00:10:19.689000+00:00,90,1499.0
INVOICE_LINE_ITEM,il_1PubYUFCPJnn9IgIzB2DCloY,0,product_exempt,False,txr_1N5rI5FCPJnn9IgIv2OQofD9,2024-09-03 00:10:21.328000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PufkbFCPJnn9IgIECkp4VRT,0,standard_rated,False,txr_1N5qW7FCPJnn9IgIwo8j6hax,2024-09-03 00:10:22.751000+00:00,90,1499.0
INVOICE,in_1Pui0UFCPJnn9IgIaN3a7OEi,0,product_exempt,False,txr_1N5xsvFCPJnn9IgI6VxD1UX2,2024-09-03 00:10:23.378000+00:00,0,0.0
INVOICE,in_1PudyfFCPJnn9IgIoLcFtNOi,0,not_subject_to_tax,False,txr_1N5oxLFCPJnn9IgIYPBxH6si,2024-09-03 00:10:21.499000+00:00,0,0.0
UPCOMING_INVOICE_LINE_ITEM,il_tmp_191c3aFCPJnn9IgI21fdfee1,0,standard_rated,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-09-03 00:06:52.910000+00:00,1361,16499.0
INVOICE_LINE_ITEM,il_1PuQCjFCPJnn9IgI5P5WJVbN,0,product_exempt,False,txr_1OMYMLFCPJnn9IgIp3J5JIKe,2024-09-03 00:10:19.686000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1Pue1LFCPJnn9IgIk3vfNkA8,0,standard_rated,False,txr_1N5r6PFCPJnn9IgIhrkTwPFb,2024-09-03 00:10:21.499000+00:00,105,1499.0
INVOICE,in_1PuaoUFCPJnn9IgIn58XsnKt,0,product_exempt,False,txr_1N5sJFFCPJnn9IgIg17aZk6g,2024-09-03 00:10:21.183000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PuZXhFCPJnn9IgISBo8JV2j,0,product_exempt,False,txr_1N5xKlFCPJnn9IgIngbkwm4g,2024-09-03 00:10:21.095000+00:00,0,0.0
INVOICE,in_1PuN3GFCPJnn9IgIIFJAmKEq,0,standard_rated,False,txr_1N5wA6FCPJnn9IgIxqxgInji,2024-09-03 00:09:14.521000+00:00,231,2498.0
INVOICE_LINE_ITEM,il_1PueelFCPJnn9IgIKckO99eh,0,not_subject_to_tax,False,txr_1N5oxLFCPJnn9IgIYPBxH6si,2024-09-03 00:10:21.496000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PufWTFCPJnn9IgIpOPNst2N,0,standard_rated,False,txr_1N5sAvFCPJnn9IgIoO9nbXbv,2024-09-03 00:10:23.690000+00:00,90,1499.0
INVOICE_LINE_ITEM,il_1PuOKQFCPJnn9IgIqajTmwOT,0,not_subject_to_tax,False,txr_1N5oxLFCPJnn9IgIYPBxH6si,2024-09-03 00:10:19.682000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PuiUbFCPJnn9IgIz0HoAYXS,0,standard_rated,False,txr_1N5sAvFCPJnn9IgIoO9nbXbv,2024-09-03 00:10:23.231000+00:00,90,1499.0
INVOICE,in_1Puf4uFCPJnn9IgI2i2WWvuK,0,taxable_basis_reduced,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-09-03 00:10:23.693000+00:00,132,1598.0
INVOICE_LINE_ITEM,il_1Pui4UFCPJnn9IgItoS8CLRK,0,standard_rated,False,txr_1N5sFrFCPJnn9IgIEgPU3UmC,2024-09-03 00:10:23.378000+00:00,44,499.0
INVOICE,in_1PuQKMFCPJnn9IgILsK3VOYS,0,standard_rated,False,txr_1N5p5oFCPJnn9IgIMFqFNXRJ,2024-09-03 00:10:19.686000+00:00,0,0.0
INVOICE,in_1PuKnEFCPJnn9IgIllut74wC,0,product_exempt,False,txr_1N5q5UFCPJnn9IgI5EGWj8DB,2024-09-03 00:09:09.117000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1Pugf8FCPJnn9IgIatVtVW7A,0,product_exempt,False,txr_1N5s7VFCPJnn9IgIIFLqimqD,2024-09-03 00:10:23.385000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1Puiz7FCPJnn9IgIiolf5cst,0,standard_rated,False,txr_1N5rnSFCPJnn9IgIyIVlhMoI,2024-09-03 00:10:23.230000+00:00,109,1499.0
INVOICE_LINE_ITEM,il_1PuMxXFCPJnn9IgIxLBDffc5,0,product_exempt,False,txr_1N5w6iFCPJnn9IgII2QX6LxT,2024-09-03 00:09:20.609000+00:00,0,0.0
UPCOMING_INVOICE_LINE_ITEM,il_tmp_1ade11FCPJnn9IgI4b1c8291,0,standard_rated,False,txr_1N5s6CFCPJnn9IgIUK6VLskk,2024-09-03 00:09:31.504000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PuRGSFCPJnn9IgIciQIaDTN,0,product_exempt,False,txr_1N5w6iFCPJnn9IgII2QX6LxT,2024-09-03 00:10:20.210000+00:00,0,0.0
INVOICE,in_1PuQYZFCPJnn9IgI4LlebNw0,0,standard_rated,False,txr_1N7QUbFCPJnn9IgIBNeYZNrr,2024-09-03 00:10:19.685000+00:00,139,1499.0
INVOICE_LINE_ITEM,il_1PufXqFCPJnn9IgIcWZ2Ek1J,0,product_exempt,False,txr_1N5qlTFCPJnn9IgIPnQUsFam,2024-09-03 00:10:23.690000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PufBFFCPJnn9IgIieAf5lQR,0,standard_rated,False,txr_1N5sAvFCPJnn9IgIoO9nbXbv,2024-09-03 00:10:23.692000+00:00,90,1499.0
INVOICE,in_1Pugp4FCPJnn9IgIzY2oK7sg,0,product_exempt,False,txr_1N6FaQFCPJnn9IgIaXEtvM0d,2024-09-03 00:10:23.384000+00:00,0,0.0
INVOICE,in_1Puf5PFCPJnn9IgIbwnvaXF7,0,standard_rated,False,txr_1N5r6PFCPJnn9IgIhrkTwPFb,2024-09-03 00:10:23.693000+00:00,105,1499.0
INVOICE_LINE_ITEM,il_1PuSBBFCPJnn9IgIj7lGvhjz,0,standard_rated,False,txr_1Pdw0LFCPJnn9IgI9Hxg0Kwf,2024-09-03 00:10:19.469000+00:00,100,1999.0
INVOICE_LINE_ITEM,il_1PudCZFCPJnn9IgICwvmqpSI,0,product_exempt,False,txr_1N5xsvFCPJnn9IgI6VxD1UX2,2024-09-03 00:10:21.957000+00:00,0,0.0
UPCOMING_INVOICE_LINE_ITEM,il_tmp_16c258FCPJnn9IgI3d11bb1a,0,standard_rated,False,txr_1N5slHFCPJnn9IgIcjYEVnE5,2024-09-03 00:10:44.299000+00:00,146,1499.0
INVOICE_LINE_ITEM,il_1PudamFCPJnn9IgIo6WwVHGh,0,product_exempt,False,txr_1N5pEgFCPJnn9IgI7W1A1aFt,2024-09-03 00:10:21.957000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PuchrFCPJnn9IgIBX7nhsxk,0,standard_rated,False,txr_1N5sjjFCPJnn9IgIdURTzKu4,2024-09-03 00:10:21.361000+00:00,368,4000.0
INVOICE,in_1PugrYFCPJnn9IgIRxLhUuf2,0,product_exempt,False,txr_1N5qZhFCPJnn9IgIn7aFFdKR,2024-09-03 00:10:23.384000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1Pucx9FCPJnn9IgIgGjJIlf0,0,taxable_basis_reduced,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-09-03 00:10:21.958000+00:00,33,399.0
INVOICE_LINE_ITEM,il_1Puf8rFCPJnn9IgIA8TcVIoj,0,standard_rated,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-09-03 00:10:23.692000+00:00,412,4999.0
INVOICE_LINE_ITEM,il_1Pubm8FCPJnn9IgIhYrdsDj9,0,taxable_basis_reduced,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-09-03 00:10:21.328000+00:00,99,1199.0
INVOICE_LINE_ITEM,il_1PueKOFCPJnn9IgIDtJnON5w,0,standard_rated,False,txr_1N5qlVFCPJnn9IgI8TkWvOcb,2024-09-03 00:10:21.497000+00:00,30,499.0
INVOICE,in_1PuPLVFCPJnn9IgIGFbROo5T,0,standard_rated,False,txr_1NCoLgFCPJnn9IgIzDN7oUqh,2024-09-03 00:10:19.779000+00:00,100,1499.0
INVOICE,in_1PuSi7FCPJnn9IgIwaCpR99Z,0,standard_rated,False,txr_1N6GC2FCPJnn9IgI5ObdKYCt,2024-09-03 00:10:19.280000+00:00,4,55.0
INVOICE_LINE_ITEM,il_1PuOmuFCPJnn9IgImRBd0XXq,0,standard_rated,False,txr_1N6ESxFCPJnn9IgI8BU25OVb,2024-09-03 00:10:19.780000+00:00,0,0.0
INVOICE,in_1PuSBBFCPJnn9IgI80OGnjQJ,1,standard_rated,False,txr_1Pdw0LFCPJnn9IgI9Hxg0Kwf,2024-09-03 00:10:19.469000+00:00,100,1999.0
INVOICE_LINE_ITEM,il_1PugmVFCPJnn9IgIJiwo8wmK,0,standard_rated,False,txr_1N8r6iFCPJnn9IgIqa7Zw13o,2024-09-03 00:10:23.384000+00:00,110,1499.0
INVOICE,in_1PuhhwFCPJnn9IgIowrJkOWW,0,product_exempt,False,txr_1N5qZhFCPJnn9IgIn7aFFdKR,2024-09-03 00:10:23.379000+00:00,0,0.0
INVOICE,in_1PuRrcFCPJnn9IgII22cu8AP,1,standard_rated,False,txr_1Pdw0LFCPJnn9IgI9Hxg0Kwf,2024-09-03 00:10:19.470000+00:00,100,1999.0
INVOICE_LINE_ITEM,il_1PuhcQFCPJnn9IgIDJJvs104,0,product_exempt,False,txr_1NwT1cFCPJnn9IgIz9J6KJJK,2024-09-03 00:10:23.379000+00:00,0,0.0
INVOICE,in_1PuaxmFCPJnn9IgIc0ziVk2P,0,product_exempt,False,txr_1NBAeVFCPJnn9IgIlkRz1WZs,2024-09-03 00:10:21.329000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PufhzFCPJnn9IgIvO5mKAbD,0,standard_rated,False,txr_1N5qlVFCPJnn9IgI8TkWvOcb,2024-09-03 00:10:22.751000+00:00,90,1499.0
INVOICE_LINE_ITEM,il_1Puj5KFCPJnn9IgIWhNkfnuw,0,product_exempt,False,txr_1N5xLfFCPJnn9IgINNnYPeeL,2024-09-03 00:10:23.229000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PufXqFCPJnn9IgIXwjGbWRm,0,standard_rated,False,txr_1N5zTMFCPJnn9IgISQBkMugR,2024-09-03 00:10:23.690000+00:00,132,2199.0
INVOICE,in_1Pud0TFCPJnn9IgIn5MfL9V0,0,standard_rated,False,txr_1NP3PJFCPJnn9IgI0pAeYrtv,2024-09-03 00:10:21.958000+00:00,63,1499.0
INVOICE,in_1PuhjwFCPJnn9IgIYjyonAF7,0,standard_rated,False,txr_1N5rnSFCPJnn9IgIyIVlhMoI,2024-09-03 00:10:23.379000+00:00,109,1499.0
INVOICE_LINE_ITEM,il_1PuhJjFCPJnn9IgI4lupEFGn,0,standard_rated,False,txr_1N5w7bFCPJnn9IgIft3Ci4BQ,2024-09-03 00:10:23.383000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PuRZLFCPJnn9IgI0y5E2lZp,0,not_subject_to_tax,False,txr_1N5oxLFCPJnn9IgIYPBxH6si,2024-09-03 00:10:20.208000+00:00,0,0.0
INVOICE,in_1Pugb4FCPJnn9IgI0PGaSKsd,0,standard_rated,False,txr_1N5pWrFCPJnn9IgIq2rbz1e1,2024-09-03 00:10:23.386000+00:00,0,0.0
INVOICE,in_1PuIqrFCPJnn9IgIMOwWVpvL,0,standard_rated,False,txr_1NEEvXFCPJnn9IgIG7iyet81,2024-09-03 00:09:15.728000+00:00,103,1499.0
INVOICE_LINE_ITEM,il_1PuZt1FCPJnn9IgIoWn2M9J4,0,standard_rated,False,txr_1P16wYFCPJnn9IgIR1ecyPXw,2024-09-03 00:10:21.095000+00:00,145,1499.0
INVOICE_LINE_ITEM,il_1PubevFCPJnn9IgIEGYFuNmF,0,not_subject_to_tax,False,txr_1N5qvGFCPJnn9IgIincgNkjz,2024-09-03 00:10:21.328000+00:00,0,0.0
INVOICE,in_1PuP2zFCPJnn9IgIf0MYK9Di,0,product_exempt,False,txr_1N6G6WFCPJnn9IgIZsbXxP7c,2024-09-03 00:10:19.779000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PuPq2FCPJnn9IgI0BTMm3wi,0,standard_rated,False,txr_1N5w8MFCPJnn9IgItwuRZbnd,2024-09-03 00:10:19.688000+00:00,1132,17820.0
INVOICE_LINE_ITEM,il_1PubZYFCPJnn9IgI08dfqUeU,0,standard_rated,False,txr_1N5yJBFCPJnn9IgIgSd2jlWu,2024-09-03 00:10:21.328000+00:00,135,1499.0
INVOICE_LINE_ITEM,il_1PuOwtFCPJnn9IgIzZB1KZaL,0,product_exempt,False,txr_1N5w8xFCPJnn9IgIaHWyQmrx,2024-09-03 00:10:19.780000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PugIVFCPJnn9IgIRPoJE9KL,0,product_exempt,False,txr_1N5xLfFCPJnn9IgIp0gAQcbj,2024-09-03 00:10:22.749000+00:00,0,0.0
INVOICE_LINE_ITEM,il_1PuiD3FCPJnn9IgIdC008ZGX,0,taxable_basis_reduced,False,txr_1N5qECFCPJnn9IgI6xI7IwlW,2024-09-03 00:10:23.378000+00:00,99,1199.0
INVOICE_LINE_ITEM,il_1PuQk3FCPJnn9IgIxXN2S6E3,0,standard_rated,False,txr_1N9YQiFCPJnn9IgII3f03Xfg,2024-09-03 00:10:20.211000+00:00,590,5900.0
INVOICE,in_1Pud04FCPJnn9IgICuSUsyZA,0,product_exempt,False,txr_1N5wVtFCPJnn9IgIYLCpOkJf,2024-09-03 00:10:21.958000+00:00,0,0.0
