id,connected_account_id,amount,available_on,created,currency,description,exchange_rate,fee,net,source,status,type,reporting_category,_fivetran_synced
txn_1J8TPBFCPJnn9IgINomCVaNY,,-221,2021-07-06 00:00:00+00:00,2021-07-01 17:10:25+00:00,usd,Withheld funds from ch_1J8TM0FCPJnn9IgIopb2pQFE to pay down flex loan flxln_1J5MGLFCPJnn9IgIBP47NcH8,,0,-221,flxlnpd_1J8TPBFCPJnn9IgIYZoH6Hai,available,financing_paydown,financing_paydown,2024-08-14 08:49:44.445000+00:00
txn_1J8TPBFCPJnn9IgIkSKxnLXS,,1499,2021-07-06 00:00:00+00:00,2021-07-01 17:10:24+00:00,usd,hilary murphy - Pinwheel Plans: Renewal payment,,73,1426,ch_1J8TPAFCPJnn9IgIZ7QC66ma,available,charge,charge,2024-08-14 08:49:44.445000+00:00
txn_1J8TPCFCPJnn9IgIniyXMYdO,,-221,2021-07-06 00:00:00+00:00,2021-07-01 17:10:26+00:00,usd,Withheld funds from ch_1J8TLsFCPJnn9IgInXmBUvq7 to pay down flex loan flxln_1J5MGLFCPJnn9IgIBP47NcH8,,0,-221,flxlnpd_1J8TPCFCPJnn9IgIY0A3Z2lv,available,financing_paydown,financing_paydown,2024-08-14 08:49:44.445000+00:00
txn_3PeWyEFCPJnn9IgI0zJCb3iX,,1647,2024-07-24 00:00:00+00:00,2024-07-20 06:40:43+00:00,usd,Subscription update,,58,1589,ch_3PeWyEFCPJnn9IgI0eFJLMxd,available,charge,charge,2024-08-14 01:53:03.552000+00:00
txn_3PeXOdFCPJnn9IgI0FNzVc2D,,1571,2024-07-24 00:00:00+00:00,2024-07-20 07:08:00+00:00,usd,Subscription update,,57,1514,ch_3PeXOdFCPJnn9IgI0rPCJK1u,available,charge,charge,2024-08-14 01:53:03.559000+00:00
txn_3PebWUFCPJnn9IgI12h2A9mF,,1656,2024-07-24 00:00:00+00:00,2024-07-20 11:32:23+00:00,usd,Subscription update,,58,1598,ch_3PebWUFCPJnn9IgI19ZYaweC,available,charge,charge,2024-08-14 01:53:03.522000+00:00
txn_3Ped4bFCPJnn9IgI0Q6fIVHs,,1999,2024-07-24 00:00:00+00:00,2024-07-20 13:11:42+00:00,usd,Subscription update,,66,1933,ch_3Ped4bFCPJnn9IgI0Kc0awtl,available,charge,charge,2024-08-14 01:53:03.768000+00:00
txn_3PeduKFCPJnn9IgI0DF3YdlX,,1499,2024-07-24 00:00:00+00:00,2024-07-20 14:05:08+00:00,usd,Subscription update,,55,1444,ch_3PeduKFCPJnn9IgI0v2FQU9Q,available,charge,charge,2024-08-14 01:53:03.774000+00:00
txn_3PeeK7FCPJnn9IgI1vz1JMwv,,21094,2024-07-24 00:00:00+00:00,2024-07-20 14:35:48+00:00,usd,Payment for Invoice,,486,20608,ch_3PeeK7FCPJnn9IgI1kLdPpLt,available,charge,charge,2024-08-14 01:53:03.774000+00:00
txn_3PeeZBFCPJnn9IgI1JL8SHik,,1499,2024-07-24 00:00:00+00:00,2024-07-20 14:47:22+00:00,usd,Subscription update,,55,1444,ch_3PeeZBFCPJnn9IgI1EVcsvYx,available,charge,charge,2024-08-14 01:53:03.799000+00:00
txn_3Pef7zFCPJnn9IgI0N0DbVaT,,1637,2024-07-24 00:00:00+00:00,2024-07-20 15:23:20+00:00,usd,Subscription update,,58,1579,ch_3Pef7zFCPJnn9IgI04wmo6Tl,available,charge,charge,2024-08-14 01:53:03.799000+00:00
txn_3PefLGFCPJnn9IgI0rDYyDwr,,2173,2024-07-24 00:00:00+00:00,2024-07-20 15:37:03+00:00,usd,Subscription update,,70,2103,ch_3PefLGFCPJnn9IgI0BeFqdUG,available,charge,charge,2024-08-14 01:53:03.799000+00:00
txn_3Peff8FCPJnn9IgI1E6afT0v,,1620,2024-07-24 00:00:00+00:00,2024-07-20 15:57:35+00:00,usd,Subscription update,,58,1562,ch_3Peff8FCPJnn9IgI1dtZjEp7,available,charge,charge,2024-08-14 01:53:03.841000+00:00
txn_3PegCBFCPJnn9IgI0Db7GH4o,,17860,2024-07-24 00:00:00+00:00,2024-07-20 16:31:44+00:00,usd,Subscription update,,415,17445,ch_3PegCBFCPJnn9IgI05W7Xqgi,available,charge,charge,2024-08-14 01:53:03.841000+00:00
txn_3PegKxFCPJnn9IgI1wzabcyK,,1998,2024-07-24 00:00:00+00:00,2024-07-20 16:40:48+00:00,usd,Subscription update,,66,1932,ch_3PegKxFCPJnn9IgI1SbWKsXq,available,charge,charge,2024-08-14 01:53:03.841000+00:00
txn_3PegfFFCPJnn9IgI0dlBB7UG,,2143,2024-07-24 00:00:00+00:00,2024-07-20 17:01:46+00:00,usd,Subscription update,,69,2074,ch_3PegfFFCPJnn9IgI0sblmUon,available,charge,charge,2024-08-14 01:53:03.867000+00:00
txn_3PegfsFCPJnn9IgI0t99thWQ,,1499,2024-07-24 00:00:00+00:00,2024-07-20 17:02:25+00:00,usd,Subscription update,,55,1444,ch_3PegfsFCPJnn9IgI0AwPSwmQ,available,charge,charge,2024-08-14 01:53:03.867000+00:00
txn_3PegrKFCPJnn9IgI0UUqZdQ9,,1499,2024-07-24 00:00:00+00:00,2024-07-20 17:14:15+00:00,usd,Subscription update,,55,1444,ch_3PegrKFCPJnn9IgI0BQeXpBK,available,charge,charge,2024-08-14 01:53:03.867000+00:00
txn_3PegudFCPJnn9IgI0DtSfihO,,1499,2024-07-24 00:00:00+00:00,2024-07-20 17:17:40+00:00,usd,Subscription update,,55,1444,ch_3PegudFCPJnn9IgI0fN0cBNS,available,charge,charge,2024-08-14 01:53:03.867000+00:00
txn_3PehC0FCPJnn9IgI1JvyLvtj,,1600,2024-07-24 00:00:00+00:00,2024-07-20 17:35:37+00:00,usd,Subscription update,,57,1543,ch_3PehC0FCPJnn9IgI1WNeUHdt,available,charge,charge,2024-08-14 01:53:03.867000+00:00
txn_3PehdHFCPJnn9IgI1X9dxe9Z,,1608,2024-07-24 00:00:00+00:00,2024-07-20 18:03:47+00:00,usd,Subscription update,,57,1551,ch_3PehdHFCPJnn9IgI1PXAPHCV,available,charge,charge,2024-08-14 01:53:04.160000+00:00
txn_3PeiDQFCPJnn9IgI05XiVXaI,,1499,2024-07-24 00:00:00+00:00,2024-07-20 18:41:09+00:00,usd,Subscription update,,55,1444,ch_3PeiDQFCPJnn9IgI0pM6bw52,available,charge,charge,2024-08-14 01:53:04.160000+00:00
txn_3PeiSfFCPJnn9IgI1tS1bmaH,,1634,2024-07-24 00:00:00+00:00,2024-07-20 18:56:54+00:00,usd,Subscription update,,58,1576,ch_3PeiSfFCPJnn9IgI12GQdz7h,available,charge,charge,2024-08-14 01:53:04.109000+00:00
txn_3PeiasFCPJnn9IgI1A1bCHxw,,1499,2024-07-24 00:00:00+00:00,2024-07-20 19:05:23+00:00,usd,Subscription creation,,55,1444,ch_3PeiasFCPJnn9IgI1RGstVSL,available,charge,charge,2024-08-14 01:53:04.109000+00:00
txn_3PeinMFCPJnn9IgI1jS6sK2X,,1499,2024-07-24 00:00:00+00:00,2024-07-20 19:18:17+00:00,usd,Subscription update,,55,1444,ch_3PeinMFCPJnn9IgI1HH1BA9V,available,charge,charge,2024-08-14 01:53:04.109000+00:00
txn_3Peio7FCPJnn9IgI1r30Hd7I,,1999,2024-07-24 00:00:00+00:00,2024-07-20 19:19:04+00:00,usd,Subscription update,,66,1933,ch_3Peio7FCPJnn9IgI15pfoSYS,available,charge,charge,2024-08-14 01:53:04.109000+00:00
txn_3PeixPFCPJnn9IgI1ZJhipqF,,1598,2024-07-24 00:00:00+00:00,2024-07-20 19:28:40+00:00,usd,Subscription update,,57,1541,ch_3PeixPFCPJnn9IgI1z7rgsgs,available,charge,charge,2024-08-14 01:53:04.109000+00:00
txn_3Pej23FCPJnn9IgI1UCgVf6x,,1998,2024-07-24 00:00:00+00:00,2024-07-20 19:33:28+00:00,usd,Subscription update,,66,1932,ch_3Pej23FCPJnn9IgI1tn9fFla,available,charge,charge,2024-08-14 01:53:04.109000+00:00
txn_3Pej71FCPJnn9IgI0Zi21Ubs,,31488,2024-07-24 00:00:00+00:00,2024-07-20 19:38:36+00:00,usd,Subscription creation,,715,30773,ch_3Pej71FCPJnn9IgI0gTBo9OG,available,charge,charge,2024-08-14 01:53:04.109000+00:00
txn_3PejSVFCPJnn9IgI0qmNA8zx,,1600,2024-07-24 00:00:00+00:00,2024-07-20 20:00:48+00:00,usd,Subscription update,,57,1543,ch_3PejSVFCPJnn9IgI0o4myfxY,available,charge,charge,2024-08-14 01:53:04.093000+00:00
txn_3PejfBFCPJnn9IgI0mF5RUvl,,1593,2024-07-24 00:00:00+00:00,2024-07-20 20:13:54+00:00,usd,Subscription update,,57,1536,ch_3PejfBFCPJnn9IgI0qYAUQmk,available,charge,charge,2024-08-14 01:53:04.093000+00:00
txn_3PejfvFCPJnn9IgI1FxqWGxx,,1499,2024-07-24 00:00:00+00:00,2024-07-20 20:14:40+00:00,usd,Subscription update,,55,1444,ch_3PejfvFCPJnn9IgI1zfMgd1l,available,charge,charge,2024-08-14 01:53:04.093000+00:00
txn_3PekBFFCPJnn9IgI05CTgcIi,,35631,2024-07-24 00:00:00+00:00,2024-07-20 20:47:01+00:00,usd,Payment for Invoice,,806,34825,ch_3PekBFFCPJnn9IgI0GE4BVF3,available,charge,charge,2024-08-14 01:53:04.125000+00:00
txn_3PekBzFCPJnn9IgI1ZX2ZFDx,,1998,2024-07-24 00:00:00+00:00,2024-07-20 20:47:48+00:00,usd,Subscription update,,66,1932,ch_3PekBzFCPJnn9IgI1JDNgcBi,available,charge,charge,2024-08-14 01:53:04.125000+00:00
txn_3PekPcFCPJnn9IgI01puyY6O,,1580,2024-07-24 00:00:00+00:00,2024-07-20 21:01:53+00:00,usd,Subscription update,,57,1523,ch_3PekPcFCPJnn9IgI06Mm7HfG,available,charge,charge,2024-08-14 01:53:04.125000+00:00
txn_3PekkwFCPJnn9IgI0VjzPDwQ,,1608,2024-07-24 00:00:00+00:00,2024-07-20 21:23:55+00:00,usd,Subscription update,,57,1551,ch_3PekkwFCPJnn9IgI04o715tJ,available,charge,charge,2024-08-14 01:53:04.125000+00:00
txn_3PekolFCPJnn9IgI1PBK4MPW,,1499,2024-07-24 00:00:00+00:00,2024-07-20 21:27:51+00:00,usd,Subscription update,,55,1444,ch_3PekolFCPJnn9IgI1lh0c90e,available,charge,charge,2024-08-14 01:53:04.125000+00:00
txn_3Pel0nFCPJnn9IgI05oAMidK,,1499,2024-07-24 00:00:00+00:00,2024-07-20 21:40:18+00:00,usd,Subscription update,,55,1444,ch_3Pel0nFCPJnn9IgI0Ost2UVm,available,charge,charge,2024-08-14 01:53:04.125000+00:00
txn_3Pel1lFCPJnn9IgI0MKG1cwo,,1589,2024-07-24 00:00:00+00:00,2024-07-20 21:41:19+00:00,usd,Subscription update,,57,1532,ch_3Pel1lFCPJnn9IgI0X6co6HW,available,charge,charge,2024-08-14 01:53:04.125000+00:00
txn_3Pel9NFCPJnn9IgI1bAnUAoY,,1499,2024-07-24 00:00:00+00:00,2024-07-20 21:49:10+00:00,usd,Subscription update,,55,1444,ch_3Pel9NFCPJnn9IgI18LNf7ZV,available,charge,charge,2024-08-14 01:53:04.119000+00:00
txn_3PelTrFCPJnn9IgI0RnWTONT,,1499,2024-07-24 00:00:00+00:00,2024-07-20 22:10:20+00:00,usd,Subscription update,,55,1444,ch_3PelTrFCPJnn9IgI0HWliQgx,available,charge,charge,2024-08-14 01:53:04.119000+00:00
txn_3PelVKFCPJnn9IgI06VBoBTt,,2131,2024-07-24 00:00:00+00:00,2024-07-20 22:11:51+00:00,usd,Subscription update,,69,2062,ch_3PelVKFCPJnn9IgI0gBH7yV4,available,charge,charge,2024-08-14 01:53:04.119000+00:00
txn_1J8TPCFCPJnn9IgInunwNPdC,,1499,2021-07-06 00:00:00+00:00,2021-07-01 17:10:26+00:00,usd,Roxanne Loyless - Pinwheel Plans: Renewal payment,,73,1426,ch_1J8TPCFCPJnn9IgIFIzkUzeK,available,charge,charge,2024-08-14 08:49:44.445000+00:00
txn_1J8TPDFCPJnn9IgImYjP8rlk,,1623,2021-07-06 00:00:00+00:00,2021-07-01 17:10:26+00:00,usd,Kathleen Raabe - Pinwheel Plans: Renewal payment,,77,1546,ch_1J8TPCFCPJnn9IgI95G2B7ZU,available,charge,charge,2024-08-14 08:49:44.445000+00:00
txn_1J8TPEFCPJnn9IgI09AbBB3Q,,3236,2021-07-06 00:00:00+00:00,2021-07-01 17:10:27+00:00,usd,Kimberly Starr - Pinwheel Plans: Renewal payment,,124,3112,ch_1J8TPDFCPJnn9IgImP1eACpP,available,charge,charge,2024-08-14 08:49:44.445000+00:00
txn_1J8TPFFCPJnn9IgIAqrlkgEt,,1589,2021-07-06 00:00:00+00:00,2021-07-01 17:10:28+00:00,usd,Mary McAllister - Pinwheel Plans: Renewal payment,,76,1513,ch_1J8TPEFCPJnn9IgI8liJ0iCD,available,charge,charge,2024-08-14 08:49:44.445000+00:00
txn_1J8TPFFCPJnn9IgILfWq77p9,,2141,2021-07-06 00:00:00+00:00,2021-07-01 17:10:28+00:00,usd,MEGAN WESTLUND - Pinwheel Plans: Renewal payment,,92,2049,ch_1J8TPEFCPJnn9IgILsXlboTq,available,charge,charge,2024-08-14 08:49:44.445000+00:00
txn_1J8TPFFCPJnn9IgIoSuJtouL,,1588,2021-07-06 00:00:00+00:00,2021-07-01 17:10:28+00:00,usd,Daniel Hansen - Pinwheel Plans: Renewal payment,,76,1512,ch_1J8TPEFCPJnn9IgIVg0MaLkv,available,charge,charge,2024-08-14 08:49:44.445000+00:00
txn_1J8TPFFCPJnn9IgIwTtlZYGH,,1623,2021-07-06 00:00:00+00:00,2021-07-01 17:10:27+00:00,usd,Molly Scott - Pinwheel Plans: Renewal payment,,77,1546,ch_1J8TPDFCPJnn9IgIqu86UNys,available,charge,charge,2024-08-14 08:49:44.445000+00:00
txn_1J8TPHFCPJnn9IgIjjNe1NiP,,2704,2021-07-06 00:00:00+00:00,2021-07-01 17:10:30+00:00,usd,Micaela Brooks - Pinwheel Plans: Renewal payment,,108,2596,ch_1J8TPGFCPJnn9IgIdDF7KW6j,available,charge,charge,2024-08-14 08:49:43.793000+00:00
txn_1J8TPIFCPJnn9IgIwPKgSsIy,,1499,2021-07-06 00:00:00+00:00,2021-07-01 17:10:31+00:00,usd,John Cain - Pinwheel Plans: Renewal payment,,73,1426,ch_1J8TPHFCPJnn9IgIb4bcEX8z,available,charge,charge,2024-08-14 08:49:43.793000+00:00
txn_1J8TPIFCPJnn9IgIxkTcl2SD,,5491,2021-07-06 00:00:00+00:00,2021-07-01 17:10:32+00:00,usd,Debbie  Berkley  - Pinwheel Plans: Renewal payment,,189,5302,ch_1J8TPIFCPJnn9IgIkkWTNCOW,available,charge,charge,2024-08-14 08:49:43.793000+00:00
txn_1J8TPJFCPJnn9IgIJe65G33X,,2186,2021-07-06 00:00:00+00:00,2021-07-01 17:10:32+00:00,usd,Lee Graham - Pinwheel Plans: Renewal payment,,93,2093,ch_1J8TPIFCPJnn9IgI4i6vpIbM,available,charge,charge,2024-08-14 08:49:43.793000+00:00
txn_1J8TPJFCPJnn9IgIKnRmzKmO,,1589,2021-07-06 00:00:00+00:00,2021-07-01 17:10:32+00:00,usd,Candice Joy - Pinwheel Plans: Renewal payment,,76,1513,ch_1J8TPIFCPJnn9IgI7AbzwHbx,available,charge,charge,2024-08-14 08:49:43.793000+00:00
txn_1J8TPLFCPJnn9IgIAcp0no1e,,1623,2021-07-06 00:00:00+00:00,2021-07-01 17:10:34+00:00,usd,Clayton Choy - Pinwheel Plans: Renewal payment,,77,1546,ch_1J8TPKFCPJnn9IgI8ACmRVlX,available,charge,charge,2024-08-14 08:49:43.793000+00:00
txn_1J8TPLFCPJnn9IgIULQzKnph,,2109,2021-07-06 00:00:00+00:00,2021-07-01 17:10:33+00:00,usd,Paul  Faris  - Pinwheel Plans: Renewal payment,,91,2018,ch_1J8TPJFCPJnn9IgIfB5XoItf,available,charge,charge,2024-08-14 08:49:43.793000+00:00
txn_1J8TPMFCPJnn9IgI4X4b9OSf,,1634,2021-07-06 00:00:00+00:00,2021-07-01 17:10:35+00:00,usd,Andrea Sutton - Pinwheel Plans: Renewal payment,,77,1557,ch_1J8TPLFCPJnn9IgIKHrZQmto,available,charge,charge,2024-08-14 08:49:43.793000+00:00
txn_1J8TPMFCPJnn9IgIEIP8hrC8,,1499,2021-07-06 00:00:00+00:00,2021-07-01 17:10:36+00:00,usd,Dave Tih - Pinwheel Plans: Renewal payment,,88,1411,ch_1J8TPMFCPJnn9IgIKyq8b98D,available,charge,charge,2024-08-14 08:49:43.793000+00:00
txn_1J8TPMFCPJnn9IgIO6h6L7ZL,,3312,2021-07-06 00:00:00+00:00,2021-07-01 17:10:34+00:00,usd,Kim Norman - Pinwheel Plans: Renewal payment,,126,3186,ch_1J8TPKFCPJnn9IgIRTXw1X5m,available,charge,charge,2024-08-14 08:49:43.793000+00:00
txn_1J8TPNFCPJnn9IgIC9yTv0NH,,1499,2021-07-06 00:00:00+00:00,2021-07-01 17:10:36+00:00,usd,Lara Heiselbetz - Pinwheel Plans: Renewal payment,,73,1426,ch_1J8TPMFCPJnn9IgIR6LAM16P,available,charge,charge,2024-08-14 08:49:43.793000+00:00
txn_1J8TPNFCPJnn9IgIH8oOX169,,1623,2021-07-06 00:00:00+00:00,2021-07-01 17:10:36+00:00,usd,Morgan Crumm - Pinwheel Plans: Renewal payment,,77,1546,ch_1J8TPMFCPJnn9IgIqCbHTWHt,available,charge,charge,2024-08-14 08:49:43.793000+00:00
txn_1J8TPPFCPJnn9IgI0KKcUfiu,,1999,2021-07-06 00:00:00+00:00,2021-07-01 17:10:38+00:00,usd,Karen Dolyniuk - Pinwheel Plans: Renewal payment,,88,1911,ch_1J8TPOFCPJnn9IgIBNpTFhYY,available,charge,charge,2024-08-14 08:49:43.793000+00:00
txn_1J8TPQFCPJnn9IgIUznMR1Yz,,1499,2021-07-06 00:00:00+00:00,2021-07-01 17:10:39+00:00,usd,Kathy  Alber - Pinwheel Plans: Renewal payment,,73,1426,ch_1J8TPPFCPJnn9IgIKq2SRiUz,available,charge,charge,2024-08-14 08:49:43.793000+00:00
txn_1J8TPQFCPJnn9IgIa74sI9H3,,1611,2021-07-06 00:00:00+00:00,2021-07-01 17:10:39+00:00,usd,Sarah Kay - Pinwheel Plans: Renewal payment,,77,1534,ch_1J8TPPFCPJnn9IgIDMy0ntCT,available,charge,charge,2024-08-14 08:49:43.793000+00:00
txn_1J8TPRFCPJnn9IgI2x6Bj5DZ,,1619,2021-07-06 00:00:00+00:00,2021-07-01 17:10:40+00:00,usd,Michele Boris - Pinwheel Plans: Renewal payment,,77,1542,ch_1J8TPQFCPJnn9IgIgPn8unq9,available,charge,charge,2024-08-14 08:49:43.793000+00:00
txn_1J8TPRFCPJnn9IgIe1j9ovTC,,1595,2021-07-06 00:00:00+00:00,2021-07-01 17:10:40+00:00,usd,Christian & DaNette Monson - Pinwheel Plans: Renewal payment,,76,1519,ch_1J8TPQFCPJnn9IgIdrZ0ekjl,available,charge,charge,2024-08-14 08:49:43.793000+00:00
txn_1J8TPRFCPJnn9IgIix7oaYKA,,1589,2021-07-06 00:00:00+00:00,2021-07-01 17:10:40+00:00,usd,Matthew Smith - Pinwheel Plans: Renewal payment,,76,1513,ch_1J8TPQFCPJnn9IgIBeAW2Sym,available,charge,charge,2024-08-14 08:49:43.793000+00:00
txn_1J8TPRFCPJnn9IgItKppgNo8,,1999,2021-07-06 00:00:00+00:00,2021-07-01 17:10:40+00:00,usd,Karen Dolyniuk - Pinwheel Plans: Renewal payment,,88,1911,ch_1J8TPQFCPJnn9IgIjAmxpsWj,available,charge,charge,2024-08-14 08:49:43.793000+00:00
txn_1J8TPRFCPJnn9IgIwpd5XSwu,,3178,2021-07-06 00:00:00+00:00,2021-07-01 17:10:40+00:00,usd,Brittany Worstell - Pinwheel Plans: Renewal payment,,122,3056,ch_1J8TPQFCPJnn9IgI39YTaR6L,available,charge,charge,2024-08-14 08:49:43.793000+00:00
txn_1J8TPRFCPJnn9IgIyHh5OcPE,,2134,2021-07-06 00:00:00+00:00,2021-07-01 17:10:40+00:00,usd,Christie Hance - Pinwheel Plans: Renewal payment,,92,2042,ch_1J8TPQFCPJnn9IgIvRmDofng,available,charge,charge,2024-08-14 08:49:43.793000+00:00
txn_1J8TPSFCPJnn9IgIoPlkX8VT,,1589,2021-07-06 00:00:00+00:00,2021-07-01 17:10:41+00:00,usd,FELICIA MUKASA-KINTU - Pinwheel Plans: Renewal payment,,76,1513,ch_1J8TPRFCPJnn9IgI5YWvfFh3,available,charge,charge,2024-08-14 08:49:43.793000+00:00
txn_1J8TPUFCPJnn9IgIWBywhYBb,,1499,2021-07-06 00:00:00+00:00,2021-07-01 17:10:43+00:00,usd,David Gibson - Pinwheel Plans: Renewal payment,,73,1426,ch_1J8TPTFCPJnn9IgIQf4nErpq,available,charge,charge,2024-08-14 08:49:43.793000+00:00
txn_1J8TPVFCPJnn9IgI1DsqmG1o,,1607,2021-07-06 00:00:00+00:00,2021-07-01 17:10:44+00:00,usd,Marina Wilkins - Pinwheel Plans: Renewal payment,,77,1530,ch_1J8TPUFCPJnn9IgImJF5AkXJ,available,charge,charge,2024-08-14 08:49:43.793000+00:00
txn_1J8TPVFCPJnn9IgIznw6o6pg,,1604,2021-07-06 00:00:00+00:00,2021-07-01 17:10:43+00:00,usd,Stacy Wright - Pinwheel Plans: Renewal payment,,77,1527,ch_1J8TPTFCPJnn9IgIYWMr41BB,available,charge,charge,2024-08-14 08:49:43.793000+00:00
txn_1J8TPWFCPJnn9IgI6PpXLvjJ,,2958,2021-07-06 00:00:00+00:00,2021-07-01 17:10:45+00:00,usd,Ashley Bell - Pinwheel Plans: Renewal payment,,116,2842,ch_1J8TPVFCPJnn9IgIlZT4Mfq2,available,charge,charge,2024-08-14 08:49:43.171000+00:00
txn_1J8TPWFCPJnn9IgIa5qDa5u2,,1999,2021-07-06 00:00:00+00:00,2021-07-01 17:10:45+00:00,usd,Leann Faulkner - Pinwheel Plans: Renewal payment,,88,1911,ch_1J8TPVFCPJnn9IgI4mF0r79q,available,charge,charge,2024-08-14 08:49:43.793000+00:00
txn_3PemNJFCPJnn9IgI0RoJIR8r,,1499,2024-07-24 00:00:00+00:00,2024-07-20 23:07:38+00:00,usd,Subscription update,,55,1444,ch_3PemNJFCPJnn9IgI0m3oLJwo,available,charge,charge,2024-08-14 01:53:04.111000+00:00
txn_3PemNrFCPJnn9IgI11zAoQwp,,1499,2024-07-24 00:00:00+00:00,2024-07-20 23:08:13+00:00,usd,Subscription update,,55,1444,ch_3PemNrFCPJnn9IgI1X11Sm6q,available,charge,charge,2024-08-14 01:53:04.111000+00:00
txn_3PemxsFCPJnn9IgI0VvKvJbC,,2125,2024-07-24 00:00:00+00:00,2024-07-20 23:45:24+00:00,usd,Subscription update,,69,2056,ch_3PemxsFCPJnn9IgI0HDjHSQG,available,charge,charge,2024-08-14 01:53:04.415000+00:00
txn_3PenKrFCPJnn9IgI0Ae0Zv33,,1499,2024-07-24 00:00:00+00:00,2024-07-21 00:09:10+00:00,usd,Subscription update,,55,1444,ch_3PenKrFCPJnn9IgI06ClWKA3,available,charge,charge,2024-08-14 01:53:04.415000+00:00
txn_3PenehFCPJnn9IgI12INBHQp,,1499,2024-07-24 00:00:00+00:00,2024-07-21 00:29:40+00:00,usd,Subscription update,,55,1444,ch_3PenehFCPJnn9IgI1PWKZMVx,available,charge,charge,2024-08-14 01:53:04.415000+00:00
txn_3PenmbFCPJnn9IgI0vVG6eYZ,,1499,2024-07-24 00:00:00+00:00,2024-07-21 00:37:50+00:00,usd,Subscription update,,55,1444,ch_3PenmbFCPJnn9IgI0G5VxvZo,available,charge,charge,2024-08-14 01:53:04.415000+00:00
txn_3PenpnFCPJnn9IgI0kF6DbdX,,1499,2024-07-24 00:00:00+00:00,2024-07-21 00:41:09+00:00,usd,Subscription update,,55,1444,ch_3PenpnFCPJnn9IgI0v5ybEOw,available,charge,charge,2024-08-14 01:53:04.415000+00:00
txn_3PeoE2FCPJnn9IgI0t4tlM2C,,1600,2024-07-24 00:00:00+00:00,2024-07-21 01:06:10+00:00,usd,Subscription update,,57,1543,ch_3PeoE2FCPJnn9IgI0Y53ikiP,available,charge,charge,2024-08-14 01:53:04.453000+00:00
txn_3PeoGRFCPJnn9IgI1i2VQW4X,,1499,2024-07-24 00:00:00+00:00,2024-07-21 01:08:40+00:00,usd,Subscription update,,55,1444,ch_3PeoGRFCPJnn9IgI1Z35UMTw,available,charge,charge,2024-08-14 01:53:04.453000+00:00
txn_3PeoLyFCPJnn9IgI1kVh3Bai,,1593,2024-07-24 00:00:00+00:00,2024-07-21 01:14:23+00:00,usd,Subscription creation,,57,1536,ch_3PeoLyFCPJnn9IgI18JLIJ4i,available,charge,charge,2024-08-14 01:53:04.453000+00:00
txn_3PeoOsFCPJnn9IgI10uxbyqD,,18182,2024-07-24 00:00:00+00:00,2024-07-21 01:17:23+00:00,usd,Subscription update,,422,17760,ch_3PeoOsFCPJnn9IgI1LQcuugv,available,charge,charge,2024-08-14 01:53:04.453000+00:00
txn_3PeoW8FCPJnn9IgI1mR36I6U,,1499,2024-07-24 00:00:00+00:00,2024-07-21 01:24:53+00:00,usd,Subscription update,,55,1444,ch_3PeoW8FCPJnn9IgI10cmCOJT,available,charge,charge,2024-08-14 01:53:04.453000+00:00
txn_3PeohBFCPJnn9IgI0GV3oF7J,,1499,2024-07-24 00:00:00+00:00,2024-07-21 01:36:18+00:00,usd,Subscription update,,55,1444,ch_3PeohBFCPJnn9IgI0QcYx5r3,available,charge,charge,2024-08-14 01:53:04.453000+00:00
txn_3Pep8fFCPJnn9IgI1xhsCZcj,,1499,2024-07-24 00:00:00+00:00,2024-07-21 02:04:42+00:00,usd,Subscription update,,55,1444,ch_3Pep8fFCPJnn9IgI1xK1ECUp,available,charge,charge,2024-08-14 01:53:04.443000+00:00
txn_3PepFLFCPJnn9IgI1aHZId48,,1499,2024-07-24 00:00:00+00:00,2024-07-21 02:11:36+00:00,usd,Subscription update,,55,1444,ch_3PepFLFCPJnn9IgI18bk8VXd,available,charge,charge,2024-08-14 01:53:04.443000+00:00
txn_3PepIeFCPJnn9IgI0IJzzG4B,,1499,2024-07-24 00:00:00+00:00,2024-07-21 02:15:01+00:00,usd,Subscription update,,55,1444,ch_3PepIeFCPJnn9IgI03WYPmgV,available,charge,charge,2024-08-14 01:53:04.443000+00:00
txn_3PepmtFCPJnn9IgI07TTGEOE,,1998,2024-07-24 00:00:00+00:00,2024-07-21 02:46:16+00:00,usd,Subscription update,,66,1932,ch_3PepmtFCPJnn9IgI0JOS7BnN,available,charge,charge,2024-08-14 01:53:04.407000+00:00
txn_3Peq2jFCPJnn9IgI0U7SvVGW,,1499,2024-07-24 00:00:00+00:00,2024-07-21 03:02:38+00:00,usd,Subscription update,,55,1444,ch_3Peq2jFCPJnn9IgI0ld4K2DD,available,charge,charge,2024-08-14 01:53:04.407000+00:00
txn_3PeqFWFCPJnn9IgI0StPRhFV,,1499,2024-07-24 00:00:00+00:00,2024-07-21 03:15:51+00:00,usd,Subscription update,,55,1444,ch_3PeqFWFCPJnn9IgI0jesDFuW,available,charge,charge,2024-08-14 01:53:04.407000+00:00
txn_3PeqMGFCPJnn9IgI1gXVFudp,,1598,2024-07-24 00:00:00+00:00,2024-07-21 03:22:49+00:00,usd,Subscription update,,57,1541,ch_3PeqMGFCPJnn9IgI1mhqvGTe,available,charge,charge,2024-08-14 01:53:04.407000+00:00
