device_id,carrier,rx_bytes_wifi,tx_bytes_wifi,rx_bytes_mobile,tx_bytes_mobile,total_used_bytes,extract_date
1fc26d934cc5d52a,Â ,713312658,47881063,1373127,174732,762741580,2022-10-31
5c1cc21c2d5949fd,verizon ,357608637,41174325,1317955,73245,400174162,2022-10-31
c3a315618d3c29d4,t-mobile,140462566,14784589,21250,212423,155480828,2022-10-31
2696cf9a5d120bbb,mint,447803918,13019696,45251,17505,460886370,2022-10-31
d3021473734ede08,at&t,0,0,38296301,1909323,40205624,2022-10-31
2df3e60fb513f880,verizon ,1118939846,59318621,994045,139810,1179392322,2022-10-31
0ef3fc251d4fe646,at&t,352430525,24342131,1868691,229483,378870830,2022-10-31
a894be32e8b8790e,verizon ,1652709618,76651786,1024783,156358,1730542545,2022-10-31
ad0850c9bdccfc91,at&t,1465750638,68023934,81462,47669,1533903703,2022-10-31
a91b6dd985e9d579,verizon ,414262181,16459806,1803440,221508,432746935,2022-10-31
8664a639e4c3c5ec,at&t,832422264,62321953,680108,40149,895464474,2022-10-31
b7a2415118af38f7,at&t,369112462,62665172,185209,68435,432031278,2022-10-31
fb6327f498ebccbf,at&t,948790518,78846378,290926,109266,1028037088,2022-10-31
e4d003022d201b27,verizon ,749912744,61849808,101438,32527,811896517,2022-10-31
6232df7ffee1d8b9,at&t,878607745,51482951,87421,39001,930217118,2022-10-31
0161601bd5ed3524,mint,3751112339,96206113,1828794,246676,3849393922,2022-10-31
831981d301bc87c8,verizon ,827817452,57555774,13623,4978,885391827,2022-10-31
a197836cb48676ea,t-mobile,151572516,14016940,1124278,211195,166924929,2022-10-31
2101ec98b73354a2,t-mobile,543556218,58092774,0,65,601649057,2022-10-31
37c82decc16ca184,mint,1426991486,25189949,1317527,148145,1453647107,2022-10-31
482e33798b6fe998,,147731552,2701383,0,0,150432935,2022-10-31
aa5fe1ca986d9c0f,verizon ,3388872436,54029185,6574,1585,3442909780,2022-10-31
d91e748299421f70,t-mobile,414419012,11880979,104,104,426300199,2022-10-31
41b3d47adbdb8f51,mint,1149054497,90883119,777631,86124,1240801371,2022-10-31
7a0e4c523a455bf2,,1347403128,63087515,0,0,1410490643,2022-10-31
7b2526aa9c0d2fbc,metro by t-mobile,872988,232261,209638,65560,1380447,2022-10-31
2e6272d249f6ad2f,,558205632,8115083,0,0,566320715,2022-10-31
78b1d3d4b1784c04,at&t,47774574,5876188,0,0,53650762,2022-10-31
3868a1f77d50b3ae,mint,1065,305,38340,348328,388038,2022-10-31
bb2e9aaaebf54a47,mint,131547228,15329318,153115,59229,147088890,2022-10-31
ecc3ce9ec5d769ec,,84,84,16590,176613,193371,2022-10-31
ad137849a4387af7,t-mobile,443300193,21336807,0,0,464637000,2022-10-31
41d1df884cb94034,,3373615,174526,0,0,3548141,2022-10-31
cb1086eb239d113f,mint,25454,113158,0,0,138612,2022-10-31
25b8aec9b962ea7e,t-mobile,336198842,40310870,0,3145,376512857,2022-10-31
19f75443853381ba,at&t,51984,9272,773601,449295,1284152,2022-10-31
b77f41ef7c19473b,verizon ,909678665,72030845,69020,20280,981798810,2022-10-31
3a7a82ef272f7e5d,t-mobile,312784248,17879588,79967,25193,330768996,2022-10-31
72440a9876c15137,t-mobile,645679238,46164596,1318346,68708,693230888,2022-10-31
439b23dc1d508c7d,,320545192,6481963,6356,1749,327035260,2022-10-31
124d7d0bd53b32c1,verizon wireless,697855873,40618143,985976,363406,739823398,2022-10-31
aee81d0daf364b4c,mint,3661841449,94701291,14179,5353,3756562272,2022-10-31
49203044af79db29,at&t,636060,203887,576712,172268,1588927,2022-10-31
fd57663ef7d30489,t-mobile,392953046,6836834,642008,186240,400618128,2022-10-31
08ba6f9108604822,mint,0,0,152102955,993980,153096935,2022-10-31
a5149d86605762fb,at&t,375777,116715,437286,137337,1067115,2022-10-31
8c6fbad1f5580ce9,us  mobile,2987470645,108888044,2539268,463790,3099361747,2022-10-31
115dcd6abcf5934e,t-mobile,749981263,42876255,198126,72659,793128303,2022-10-31
32df22c4c3d2fcc4,verizon wireless,298834266,4785299,2968,51457,303673990,2022-10-31
39d9e0e524019c13,mint,644449727,49790566,628745,32356,694901394,2022-10-31
81efb686453e1323,at&t,0,0,1295877,130638,1426515,2022-10-31
3ad11e171862adda,verizon ,1324,5728,1799212,241323,2047587,2022-10-31
d9df78e5bf265097,verizon ,434855326,21378886,926600,155762,457316574,2022-10-31
699b6a2c2230b7a4,extended network,539902,886585,1158578,99935,2685000,2022-10-31
e60a9cdca7e518ec,verizon ,1671647841,88251168,136367,40807,1760076183,2022-10-31
930531326ba71fec,xfinity mobile,4814431773,90894312,6661,1689,4905334435,2022-10-31
0e677e9dcbc2a58c,verizon ,514273443,49982639,0,0,564256082,2022-10-31
1a59c92bcd0e3e06,verizon ,4235836335,83716137,1069333,70118,4320691923,2022-10-31
37eb330ea6b9ac75,verizon ,8035584204,109655934,783684,83026,8146106848,2022-10-31
1aac8a420803b788,at&t,52303572,489865,0,0,52793437,2022-10-31
d65f6f55acb6b24a,verizon ,1237313391,60123833,682480,107643,1298227347,2022-10-31
19333be490c7483d,verizon ,494684669,51275052,1796099,209904,547965724,2022-10-31
7c63033517954da6,,177381067,3995937,0,0,181377004,2022-10-31
56068fb22fcd57d3,mint,1334949434,70177092,34545,9626,1405170697,2022-10-31
c01affd742b1694b,mint,388995838,27908574,0,112,416904524,2022-10-31
dc9a661c42a9a057,ting,1049704229,54907960,140214,49145,1104801548,2022-10-31
68b6dc1cd57d5ad4,mint,468763415,29164102,0,0,497927517,2022-10-31
88d79ec6420a7f4c,mint,514747045,43227544,552924,28867,558556380,2022-10-31
50bab27d133893d5,,229451218,13037862,0,0,242489080,2022-10-31
8f1ea08749c3a03d,mint,802123922,70596739,890656,130401,873741718,2022-10-31
80db3ed82c202ac5,,147372658,2644616,0,0,150017274,2022-10-31
08db4503555f28ce,,147670887,3998020,0,0,151668907,2022-10-31
749c6cfd327b4617,,148268464,1272506,0,0,149540970,2022-10-31
d91b15343b6c4182,mint,665995490,74212873,42534,16118,740267015,2022-10-31
2b0dc25bda9d29fd,t-mobile,1025813129,67619011,6557,1951,1093440648,2022-10-31
74b47b757d724bdd,mint,0,0,1357956,78224,1436180,2022-10-31
e65b1e754c4187e8,t-mobile,462219511,56096728,1846096,224448,520386783,2022-10-31
6d62c905a901e5a2,mint,1865674,117303,5475337,574574,8032888,2022-10-31
c53ea5ad78ba8f60,t-mobile,500309961,20429911,231738,75561,521047171,2022-10-31
0c6e228956280478,mint,437537356,34704907,1130305,77189,473449757,2022-10-31
d379c209fd2790c0,mint,810088766,53166850,104,104,863255824,2022-10-31
9806af63d74c1041,home,601127421,75211501,0,0,676338922,2022-10-31
5a47c42472cd6917,,278556484,9154896,119663,33104,287864147,2022-10-31
2dadc60f3616c51b,,145775798,1784275,0,0,147560073,2022-10-31
4743d9678513d950,t-mobile,409381194,35023434,132,142,444404902,2022-10-31
e8fe86cfeaba05cc,,436013041,25242808,27291,8188,461291328,2022-10-31
07488a9f656ef35f,,46726657,2026232,0,0,48752889,2022-10-31
2481a5f056510d22,,35621341,6009944,0,0,41631285,2022-10-31
97a34de0475794ae,t-mobile,383382272,28269487,2530774,270101,414452634,2022-10-31
4e2ffc794ccfcd3f,mint,92953088,1647953,25638,6720,94633399,2022-10-31
1343222909e102af,at&t,397536270,6264765,0,0,403801035,2022-10-31
35c1e57c163d4c61,mint,809180,232761,1996099,258732,3296772,2022-10-31
a85c8dedbf5ff875,mint,0,0,46663,136343,183006,2022-10-31
5461fcea508671c6,mint,673476565,30183502,837751,97113,704594931,2022-10-31
8a74ab754f812be0,t-mobile,125409384,2148037,116960,138562,127812943,2022-10-31
b26c75d5c9c2022f,red pocket,163621102,13217413,13433,1978,176853926,2022-10-31
8bcd049e3421c3a8,,113487527,5130413,0,0,118617940,2022-10-31
7f90ede873a234c3,mint,341944755,7278983,123489,48112,349395339,2022-10-31
70b68bbb95a383d1,mint,626994802,55011798,132836,636244,682775680,2022-10-31
09d1da35f081d080,mint,645930,174669,41817,12419,874835,2022-10-31
01d72dc26682d482,mint,1132958218,25788850,0,0,1158747068,2022-10-31
d14e1ece4598a441,mint,773677773,35989089,6672,1948,809675482,2022-10-31
e4e73fd896500965,mint,652741716,46085009,4377,1479,698832581,2022-10-31
6a90fcf696d365d3,mint,41451482,8770988,14196,2435,50239101,2022-10-31
df45e2117390daf7,at&t,6409002943,141523080,3004,78011,6550607038,2022-10-31
bb679aa64168b8ba,,1793919001,26598480,55208,16671,1820589360,2022-10-31
8f6d23766dcc93fe,mint,6124973533,132556164,25390,16956,6257572043,2022-10-31
dadc0d70b3bce921,ting,19065068,3297104,164654,83817,22610643,2022-10-31
15a4313a931abf49,mint,398232864,12482017,606388,25374,411346643,2022-10-31
75c2a68359cf81d6,,160985688,3170722,0,0,164156410,2022-10-31
5c28a3ca43a1e5e4,t-mobile,491866775,43571789,78461,23765,535540790,2022-10-31
d7d41b395c4f1b0d,mint,649508814,50591984,14636,3152,700118586,2022-10-31
e3bc648d43425b0a,at&t,368244015,10555148,0,0,378799163,2022-10-31
12cb6eaa419408a1,mint,165895855,26326616,1343570,199576,193765617,2022-10-31
209f3f054d632900,mint,194555148,15719294,232279,78929,210585650,2022-10-31
bd8f2c05794baf03,,451097465,5371125,0,0,456468590,2022-10-31
5b3e70c087ad4036,at&t,765247913,46035107,20823,5949,811309792,2022-10-31
2c1982146ae8d70a,at&t,764832061,51566161,84,84,816398390,2022-10-31
d53cdd414bc08224,t-mobile,207184233,3416240,646254,36561,211283288,2022-10-31
70507e42549c73e5,at&t,620744504,63449770,1293800,116696,685604770,2022-10-31
7384b3fbef0b4d16,Â ,454151751,67986961,20166,4922,522163800,2022-10-31
e5841a3c89c11f27,mint,336723717,16345754,750973,59738,353880182,2022-10-31
30abf15dd613a9a7,mint,1895826732,66425442,26637,6913,1962285724,2022-10-31
c1659c18fcb3f103,at&t,1170918243,91644727,1361054,125524,1264049548,2022-10-31
79228ec960824c85,verizon ,2529784452,81932753,81478,30003,2611828686,2022-10-31
a354af9562b941b3,t-mobile,1315309738,82804107,669530,30422,1398813797,2022-10-31
c09aa98858b0c11b,mint,0,0,656201,25475,681676,2022-10-31
3224affdaaf0ead3,verizon ,0,0,2104802,316065,2420867,2022-10-31
95ede17096595474,mint,232226549,25676813,13339,2030,257918731,2022-10-31
48fabdafc135f6a5,mint,3468360141,101450109,1540922,570168,3571921340,2022-10-31
2e5c27d02980dd3b,,17182967,658324,173831,140761,18155883,2022-10-31
428894ba83cf4e24,mint,0,0,1283030,72382,1355412,2022-10-31
b497a5c8aef0de12,,40623,10810,0,0,51433,2022-10-31
d9e5f648b0443591,mint,691944874,14201343,104,104,706146425,2022-10-31
733822dc9636517e,t-mobile,812590342,28282861,0,0,840873203,2022-10-31
6f593e611ed749ee,mint,68235684,1933178,22643,16731,70208236,2022-10-31
97c7cbc6e798f775,mint,814230867,57887745,7044,2284,872127940,2022-10-31
776bbde22b095684,verizon ,44012,11120,0,0,55132,2022-10-31
638f872155d699d7,mint,309246681,30076845,84,84,339323694,2022-10-31
ad26ffc529f9272c,verizon ,1167554416,64799573,238271,16089,1232608349,2022-10-31
f138ea6194bfcd99,metro by t-mobile,0,0,56468,18501,74969,2022-10-31
59b35f3e98ba3c1c,at&t,0,0,819676,101039,920715,2022-10-31
dbea09c7e2894177,at&t,1705162300,52340116,76378,31943,1757610737,2022-10-31
f4da7e66685d828d,verizon ,560783714,62334350,218984,75752,623412800,2022-10-31
d13a1b051a3bf56a,,707672746,62744810,154593,50895,770623044,2022-10-31
670272707f6de2b5,verizon ,948668193,78520031,15929,5842,1027209995,2022-10-31
02d089fbf64bad35,mint,831357760,77108715,6621,1649,908474745,2022-10-31
172c1787e82347fc,us  mobile,482575,53921,1469704,281710,2287910,2022-10-31
3d7962be99d452ea,at&t,139589549,5965381,1880026,297367,147732323,2022-10-31
bde13d2b6f986a2b,t-mobile,1487534549,100570006,6935,2212,1588113702,2022-10-31
8b2d54d6fc3faef2,,123014457,3248914,0,0,126263371,2022-10-31
66196e86cc8d9a3d,at&t,0,0,143668340,3823322,147491662,2022-10-31
f20049ea19e818bf,mint,656026081,63667127,1670213,207888,721571309,2022-10-31
34cde46ff59246c9, ,761664,215189,616780,180065,1773698,2022-10-31
89768d24408a5851,verizon ,581964957,83875077,51615,13158,665904807,2022-10-31
dc218130fbde59e4,t-mobile,545244059,48778639,101942,28662,594153302,2022-10-31
c955b973390db8a7,cc network,1508366062,74113272,20522,6101,1582505957,2022-10-31
1a3faed78d6b5ae1,verizon ,865318016,61908415,698595,43767,927968793,2022-10-31
4300a73710a00384,t-mobile,374853084,32103801,37274,348309,407342468,2022-10-31
3bb0c5bc4999fd0a,,1105038237,56128343,6733,1889,1161175202,2022-10-31
da710e861a4b034e,verizon ,0,0,849671,251197,1100868,2022-10-31
58a42aa2b018113e,verizon ,326689138,15068565,1250091,241088,343248882,2022-10-31
6208e78c2827b363,verizon ,513457,157320,19305,5694,695776,2022-10-31
43bb8037f2448f3b,spectrum,4105428626,124628847,48068,13585,4230119126,2022-10-31
9897c33e35499bf9,verizon ,491718330,47352413,1031391,52947,540155081,2022-10-31
3a9dcb828ab0aeb2,t-mobile,444055940,56565186,411846,28790,501061762,2022-10-31
601579ba7dd8fa02,t-mobile,352466878,21498803,80142,26887,374072710,2022-10-31
538946d9aa75f8d0,,182872978,1987882,0,0,184860860,2022-10-31
a6d2ac299763be7a,t-mobile,731667620,58086546,806893,84977,790646036,2022-10-31
0e5b9370c6aa6b48,t-mobile,360716260,54045764,316,307,414762647,2022-10-31
d34b99ae66e15931,t-mobile,714616924,75817546,7044,2140,790443654,2022-10-31
8e56f6903eb2dc60,t-mobile,1960526373,55742162,1778015,196480,2018243030,2022-10-31
32b8e5890fdc6236,mint,504757182,24776729,1220810,432665,531187386,2022-10-31
74dc35dac39dce2e,mint,151885252,15233712,0,0,167118964,2022-10-31
6b98f4b9726d9d4b,mint,926551679,64602734,4409,3283,991162105,2022-10-31
e5020475e73eac55,mobile,1302130812,85469756,649844,37868,1388288280,2022-10-31
609693c6dfe45f7f,metro by t-mobile,959892583,82257945,61224,22324,1042234076,2022-10-31
689dd72024e4fb64,mint,741683,248130,0,0,989813,2022-10-31
d36269d0ba5ddee4,ting,811521429,57000812,6672,1948,868530861,2022-10-31
c896c7e887c2d3b3,mint,767419101,46622731,1103449,162213,815307494,2022-10-31
ea5f48aac0729b80,t-mobile,1025782,325207,2179232,755118,4285339,2022-10-31
e9fefda97dccf772,mint,252639141,30958191,25957,7398,283630687,2022-10-31
22da58c30aec07e6,t-mobile,18665856993,167012570,217029,71174,18833157766,2022-10-31
66f404872a37df60,mint,318523994,40471139,1312242,83439,360390814,2022-10-31
3969c5c80d1ce1f8,t-mobile,208157124,7777659,0,0,215934783,2022-10-31
b02cb2e326c4e9f8,mint,313415171,42876561,418,8900,356301050,2022-10-31
03716d1c028c785e,t-mobile,10413276181,194497116,1239853,333701,10609346851,2022-10-31
817e4b8efeaf8f0d,700 mhz public safety broadband,138221168,2764643,0,0,140985811,2022-10-31
5e4635c1ce4d89e8,t-mobile,815700915,28508888,7950,3510,844221263,2022-10-31
2e35873afcd99752,t-mobile,249506747,25574180,351858,128519,275561304,2022-10-31
859c6b9ed98c1ffd,mint,193989819,28646475,34252,11675,222682221,2022-10-31
d4a23629c4215156,mint,898863590,76428427,6565,1876,975300458,2022-10-31
6d07959d43fabf11,mint,14041849,2266998,0,0,16308847,2022-10-31
82b1506e5345090b,mint,54245500,2850103,0,0,57095603,2022-10-31
92527152ca3543ea,tello,953127186,79125371,18893,12148,1032283598,2022-10-31
f8b890d99c3cdc6a,t-mobile,447446799,6699536,0,0,454146335,2022-10-31
d245980982a787b0,mint,526509282,36101391,79283,26917,562716873,2022-10-31
ecac8029bce82618,mint,0,0,29085043,1242538,30327581,2022-10-31
e46829a1052a944a,home,7516,2160,747751,259617,1017044,2022-10-31
5cd3a5f2f008e1cb,mint,1174604549,39049033,18694,11231,1213683507,2022-10-31
831056e0d68ec8af,,166512312,3293175,0,0,169805487,2022-10-31
3d644c66f32eb2a1,t-mobile,337763711,20976836,20709894,790506,380240947,2022-10-31
f6afea6bbd95aefa,,505929,140599,0,0,646528,2022-10-31
377a7361ea89a780,mint,931699721,52768226,1316003,83493,985867443,2022-10-31
3784115d71af7704,mint,761556062,53351075,2319227,709475,817935839,2022-10-31
9cc678bf38bb591c,at&t,734592174,30864850,8485,147650,765613159,2022-10-31
cb7a02fed1ae82e5,,201909,376406,13968,2435,594718,2022-10-31
bdcb3fc31fa6e184,t-mobile,607912618,46281810,151348,74352,654420128,2022-10-31
25acb8244381080c,telus,707230415,63373865,13057,3694,770621031,2022-10-31
9aaaa38d76b842ba,t-mobile,413631729,42105575,935581,137681,456810566,2022-10-31
ce2429fb2979d7b4,mint,653482151,28685295,0,0,682167446,2022-10-31
3f9e8268dbf8ca1d,mint,435784439,54219839,0,0,490004278,2022-10-31
33ad03aada90d3c6,verizon ,546445010,64279153,13235,3326,610740724,2022-10-31
6f6b852e6162753f,mint,784340909,67925574,97706,32046,852396235,2022-10-31
84855b45ad89ff4a,mint,40510591,6831491,903044,118619,48363745,2022-10-31
a38326800116abff,at&t,211136740,22829727,983163,176039,235125669,2022-10-31
5694000b070ae8b8,at&t,1960944312,23086562,650533,22605,1984704012,2022-10-31
9f210946fd674781,,802153,256274,577930,177606,1813963,2022-10-31
85801e4b259f4a00,verizon ,3907130793,77851809,34566,7505,3985024673,2022-10-31
380ceac0f955756f,at&t,196039075,6056921,23021,6316,202125333,2022-10-31
18bb1a93fc8996b0,mint,0,0,1347143,104282,1451425,2022-10-31
ff21d984f1ceb175,verizon ,738135102,82087913,75136,28590,820326741,2022-10-31
b9fbc3357b62cd21,cricket,3311058305,105018072,1174628,202628,3417453633,2022-10-31
5ce90bfc1a24beb3,verizon ,149761719,5635598,878931,104498,156380746,2022-10-31
1c713d302fa798ee,verizon ,287375572,4558253,0,0,291933825,2022-10-31
6fcce091d98adda3,at&t,580909105,59789834,1844233,292307,642835479,2022-10-31
5b10e8474b8a8c9c,at&t,864429344,81633155,0,0,946062499,2022-10-31
a2306ab5c1d91e4b,verizon ,4004930867,91666290,0,0,4096597157,2022-10-31
c90b4b89c1953d6a,at&t,3992218483,112826617,1837843,297878,4107180821,2022-10-31
808c2fcda21f1b33,t-mobile,243809363,8420189,32376,16731,252278659,2022-11-30
6579f7a294135ef9,at&t,1023116005,73699853,79799,29595,1096925252,2022-11-30
7744be06462c146f,at&t,1027871396,22017400,944910,205601,1051039307,2022-11-30
014d1a90a4eeb61e,mint,680683023,62574725,824911,66653,744149312,2022-11-30
248d48704ebcd265,mint,549075008,27732330,827059,146648,577781045,2022-11-30
84428d640a00a236,mint,0,0,862362,90876,953238,2022-11-30
c1beaa37fe76cef7,mint,8213231145,177025553,0,0,8390256698,2022-11-30
bba308c07380bf79,,191753144,2279814,0,0,194032958,2022-11-30
da6e70e36a03191d,at&t,116228719,18216522,272222,80344,134797807,2022-11-30
921a32c23c7c0739,verizon ,559150403,26763566,94610,26166,586034745,2022-11-30
882dba17e6712f6e,verizon ,843858228,57099759,773051,49742,901780780,2022-11-30
d33deb8ec69a7ac2,at&t,0,0,1382548,61607,1444155,2022-11-30
b0180caff170671c,at&t,959080689,66983930,87883,28937,1026181439,2022-11-30
54d31af522bf285e,,47238,208817,0,0,256055,2022-11-30
2da7160c9fb7446d,verizon ,1554697873,81796319,768848,54534,1637317574,2022-11-30
53e74e96f4b73188,mint,681718436,59944479,21618564,351802,763633281,2022-11-30
63885e4d34a5579f,at&t,1036284770,62541493,13537,3720,1098843520,2022-11-30
eccf10052e4c46a9,t-mobile,636045952,37671826,28350,10386,673756514,2022-11-30
57115f6ca24cd938,mint,787422732,52562897,24203,8859,840018691,2022-11-30
6d7c46c032667a68,mint,490796107,15923001,13469,11583,506744160,2022-11-30
f9308eef2a0ef899,mint,903369991,60319817,61701,31427,963782936,2022-11-30
ca6e07f7c22372dd,,152009973,1442958,0,0,153452931,2022-11-30
0244906ae0a183c0,tello,288635521,19851525,919507,68917,309475470,2022-11-30
1a4d9b6687820728,mint,802343674,52218548,956150,278001,855796373,2022-11-30
01e1203050b334be,mint,336124788,43072848,26939,8647,379233222,2022-11-30
c56debffa9d9b7c0,,611306863,16505445,0,0,627812308,2022-11-30
1668aa6f15007b07,mint,770607476,60313356,0,170,830921002,2022-11-30
5b42f781f733ec14,,620315674,61650053,22980,11505,682000212,2022-11-30
9a2bb608900866f3,t-mobile,226488059,101222821,21321376,516271,349548527,2022-11-30
07338c3c94ed8ef2,t-mobile,952444000,75284184,25036,13438,1027766658,2022-11-30
2106ef318b841abd,t-mobile,255829347,25880982,353235,109765,282173329,2022-11-30
d9eaf1d8a362767b,at&t,22205792780,253896138,21652,6479,22459717049,2022-11-30
4f2731b974c41147,mint,717409402,39077938,198003,37772,756723115,2022-11-30
4ecbd862fdf5d06a,,209050276,15942348,76163,351373,225420160,2022-11-30
629d65ec0bf221c2,t-mobile,1191002936,28526079,14088,4568,1219547671,2022-11-30
b273237afda0cc9c,mint,751629783,50589112,14107,7108,802240110,2022-11-30
ed0b51388d5dd1cd,mint,674492752,47747957,151858,73880,722466447,2022-11-30
c66faf29938b3438,mint,1099335353,56058426,720550,55095,1156169424,2022-11-30
a5d28843ecbd34a6,mint,270023225,25039287,0,104,295062616,2022-11-30
4386ca749c649c65,t-mobile,390254079,35316938,206703,16154,425793874,2022-11-30
6d4f09cf9f91e2e4,mint,591424286,28406622,1357751,78300,621266959,2022-11-30
9ffc16256f97b290,mint,825340918,52214783,0,67,877555768,2022-11-30
5cfed0ea6b20cf07,at&t,1510508185,80045855,3287,54483,1590611810,2022-11-30
55512d908807e79c,mint,370138803,39697511,20585,7955,409864854,2022-11-30
67a4601c3ad4cab8,t-mobile,40513719,2033795,2883889,755324,46186727,2022-11-30
ac31c6a14b1f43f3,at&t,4576955008,103019398,930948,90925,4680996279,2022-11-30
84f4c1b5bba404c4,mint,773219372,87551855,81483,37173,860889883,2022-11-30
599adcb8e67824e8,verizon ,863821172,63684348,1641077,1111919,930258516,2022-11-30
a6f5ce08099d674f,,211828002,1876950,0,0,213704952,2022-11-30
b908246821dbd863,at&t,1134840057,77717470,2189983,1155507,1215903017,2022-11-30
4d25c78e42d9d4b0,t-mobile,472949536,10384293,18948,5476,483358253,2022-11-30
733265c0790318de,verizon ,216215,86785,205510,67706,576216,2022-11-30
7948e578a419f012,verizon ,547733857,50133117,27352,7927,597902253,2022-11-30
709b42fd414c7ccc,verizon ,1082896339,104211973,3390862,1140343,1191639517,2022-11-30
d9e070a825685abe,at&t,599386996,45710727,751017,84629,645933369,2022-11-30
2839db60a961ac84,verizon ,2726963616,104046155,98033,35318,2831143122,2022-11-30
5d88e1dd9844a269,t-mobile,632725202,79879954,259079,93426,712957661,2022-11-30
8876bc02e0b5b49f,grameenphone,5732217,1681640,0,0,7413857,2022-11-30
f0533d0cbce85d2e,mint,1460867283,89576716,2014488,250285,1552708772,2022-11-30
2f6a5ac4569d9fe1,verizon ,538819499,67767278,1016268,145903,607748948,2022-11-30
1ecfd23fb0deb5ab,verizon ,902673352,53754078,69340,23255,956520025,2022-11-30
438007b14e919a4d,verizon ,663420564,60067720,117240,37751,723643275,2022-11-30
29975ab77ebec6ba,mint,0,0,2674534,1003360,3677894,2022-11-30
814bcb8dc428b6fb,t-mobile,422784921,61203585,2132086,459703,486580295,2022-11-30
b598f55383cdcefe,robi,772750721,28761994,897,16226,801529838,2022-11-30
194673c7bd32ce30,,484281238,28264146,6935,2212,512554531,2022-11-30
75801bab5e1e0b38,t-mobile,283075601,25817392,128238,1395680,310416911,2022-11-30
3a242382631a3da9,t-mobile,563111548,46265625,254535,36353,609668061,2022-11-30
cf1cb2ad3dff554e,mint,142784698,12065002,20610525,725642,176185867,2022-11-30
288f10535e0cc04a,t-mobile,534122429,61573709,35735,18478,595750351,2022-11-30
c27bf052d83df2b8,t-mobile,777060546,50891235,28259,5705,827985745,2022-11-30
05d1ac189b5b96c7,t-mobile,743573978,52934994,789045,56927,797354944,2022-11-30
ee4e8d5ee8f7d248,mint,19163761,3180568,1435326,106586,23886241,2022-11-30
f5f590c446b98c01,mint,848651727,68643174,359988,33772,917688661,2022-11-30
f8f7df88e06ff6a3,t-mobile,0,0,724556,72334,796890,2022-11-30
373e16d7d6b5d9c7,mint,797764211,75104772,20808,7932,872897723,2022-11-30
505bd09478392631,t-mobile,702823246,52655672,7153,2296,755488367,2022-11-30
5c388aa7f853478b,at&t,879233541,56186112,565670,40459,936025782,2022-11-30
15945e971b35fc2b,cricket,101497138,5306452,1235969,99164,108138723,2022-11-30
42a4dd10029ff4a1,at&t,787019052,51122195,733857,61098,838936202,2022-11-30
0a2404f90a69d332,cricket,0,0,1143868,199053,1342921,2022-11-30
58c3f0493a7199f8,t-mobile,860927788,58954651,0,0,919882439,2022-11-30
3af3623de516ccab,verizon ,637458328,52910038,84,84,690368534,2022-11-30
a8fb280d1bdcfb45,at&t,837062553,66283221,717207,84510,904147491,2022-11-30
71b190e74bdebb73,verizon ,750454852,57429094,48196,17594,807949736,2022-11-30
f27438a1db32cda1,,861747145,40970451,713510,53854,903484960,2022-11-30
1e6f4e06807257ba,mint,272796726,22576769,732475,62525,296168495,2022-11-30
1ee6f17823fb3172,Â ,1504886735,41068621,1027859,161552,1547144767,2022-11-30
37e6769f95c3c533,t-mobile,817951400,38982555,1453633,293722,858681310,2022-11-30
667917e2eef78ff9,verizon ,670123745,66824587,20849792,403960,758202084,2022-11-30
fbfa963a6e3846c7,,124881427,3117182,0,0,127998609,2022-11-30
26fd8e3c19c53ac9,mint,989098008,61284467,2034783,289001,1052706259,2022-11-30
638fc1e920609641,verizon ,719487844,22929513,145540,51500,742614397,2022-11-30
2f1773a2620a525d,gsma,664882055,31580898,1429204,108659,698000816,2022-11-30
b8367f4b55ab322f,,231897054,3629456,0,0,235526510,2022-11-30
5486e1ec26bf3b44,t-mobile,954192473,86338407,704437,38129,1041273446,2022-11-30
71fc2f5e35b2b82a,mint,542804909,42978810,765604,77294,586626617,2022-11-30
4b319d8658327d97,mint,1022553369,72243708,769317,49857,1095616251,2022-11-30
efc3b95dd2ac1dba,mint,420721246,94665116,168,168,515386698,2022-11-30
dd8a35579919fa49,,190846202,7890605,0,0,198736807,2022-11-30
1f570e119ce2e0eb,mint,735201123,64361655,692563,24033,800279374,2022-11-30
72a6848dd8d05bbf,at&t,780079434,64926983,97282,42125,845145824,2022-11-30
c0ef3b237fcf5c26,t-mobile,536544534,32153270,1225833,218334,570141971,2022-11-30
3c2dce7ab5050262,,438325632,55171118,680779,25118,494202647,2022-11-30
a84cecd13da37ce4,verizon ,669914824,61175112,733986,44066,731867988,2022-11-30
30e2cb8cb00cebc5,,267604151,28587172,0,300,296191623,2022-11-30
02b86706967e7bdc,verizon ,246822490,23121738,21278019,1232495,292454742,2022-11-30
3afc651b4655e812,t-mobile,1316519593,78400048,1156260,295003,1396370904,2022-11-30
bdb4f2ac9103b0b0,mint,701267730,59592875,22143350,1138592,784142547,2022-11-30
3cc1bf9d1b4f6bf2,verizon ,909394999,51720036,1019843,142065,962276943,2022-11-30
96d972b4531ded6e,verizon ,1582875246,74094711,1016655,150517,1658137129,2022-11-30
215b6dd7ba4b0b62,mint,699997443,75017456,1002790,139845,776157534,2022-11-30
ebb1a89d6921b915,verizon ,954737819,55495691,71052,22392,1010326954,2022-11-30
0f531fff2ac6e322,verizon ,1744,2436,1841641,209358,2055179,2022-11-30
213146cbc59aa060,verizon ,445789107,64684149,294969,98293,510866518,2022-11-30
