field_id,form_id,id,ref,label,attachment_type,attachment_href,attachment_property_description,_fivetran_synced,_fivetran_start,_fivetran_end,_fivetran_active
BmOq3iZtyiQC,CeKmJj5Q,oNSBRkpMi75B,8b328938-4d1d-4fa2-be38-eb3be6973acb,Probably Violence,,,,2023-05-09 15:55:58.708000+00:00,2022-10-18 17:36:56.171000+00:00,9999-12-31 23:59:59.999000+00:00,True
uWWF7YELqmAF,mpHWnxIf,AV9u1IDJS8Fc,2e002354-9cab-4ee9-bed8-e2f2a4bc2158,Yes,,,,2023-05-09 15:56:02.636000+00:00,2022-07-01 18:47:51.536000+00:00,9999-12-31 23:59:59.999000+00:00,True
cTpE9O4k0bBT,HexkhBho,tzYDDUn1UXGW,2caf59c5-3971-4c56-8f58-61a405ec8996,I cannot tell if someone is/was in real danger given the context displayed,,,,2023-05-09 15:55:54.917000+00:00,2022-10-28 18:05:04.979000+00:00,9999-12-31 23:59:59.999000+00:00,True
TcoNDJUg8XEX,yeS1TlQR,lBq2qMPXmSyp,76aabbe8-95e4-4f4e-bc2e-7962cf6fe0ff,"*SOME CURATION.* The App Boutique should mostly follow the therapist criteria, with very clear labels for any exceptions. I want to make informed choices without having to do research on other sites.",,,,2023-05-09 15:57:00.225000+00:00,2021-08-30 23:11:03.231000+00:00,9999-12-31 23:59:59.999000+00:00,True
u6YWErGiqymD,HexkhBho,yLx4zYYUpvHx,510ba5f5-9c90-4131-9184-3d0761f500b8,I don't think any participant is/was in real danger,,,,2023-05-09 15:55:54.908000+00:00,2022-10-28 18:05:04.979000+00:00,9999-12-31 23:59:59.999000+00:00,True
urPtlueQlkE9,rqXardP6,fx1JHCgRy1GP,3728e875-2f1b-4b43-ad95-aa8bbf157f21,Klipfolio,,,,2023-05-09 15:56:44.536000+00:00,2021-10-22 15:22:47.443000+00:00,9999-12-31 23:59:59.999000+00:00,True
ZJeHcznyjJ4X,XlCI6VzX,YR2bwLOTbR5D,72b114e6-24d8-4591-9443-9214d8d1ee5e,Rugged - Black,,,,2023-05-09 15:57:55.325000+00:00,2021-05-02 18:07:44.377000+00:00,9999-12-31 23:59:59.999000+00:00,True
nyTVrrQOwN8H,xYcRb6rP,MznNXayzrjzx,efc7e44d-e7f5-435b-ba13-b7159f85ee7e,Mode switching to match life,,,,2023-05-09 15:57:07.354000+00:00,2022-10-21 18:13:37.670000+00:00,9999-12-31 23:59:59.999000+00:00,True
2xjryxHrw9rQ,tfFJLomK,6gROYNUbYr8V,2e241bd6-bd0f-4ed9-8f31-9755a21ede9b,N/A - I no longer use the product,,,,2023-05-09 15:56:12.388000+00:00,2022-06-24 15:24:46.550000+00:00,9999-12-31 23:59:59.999000+00:00,True
u6YWErGiqymD,HexkhBho,NA3tEnLDRDbK,934af106-3a79-4b6c-920a-2dacef3a2d7f,There is no evidence that any participant is/was in real danger,,,,2023-05-09 15:55:54.908000+00:00,2022-10-28 18:05:04.979000+00:00,9999-12-31 23:59:59.999000+00:00,True
KkQYnhazziLu,HexkhBho,6t9u2jRIgrEp,c84eaa09-be42-47d3-9d5b-7156c6d84b30,I don't think any participant is/was in real danger,,,,2023-05-09 15:55:54.910000+00:00,2022-10-28 18:05:04.979000+00:00,9999-12-31 23:59:59.999000+00:00,True
urPtlueQlkE9,rqXardP6,MTUkAG2mtSMr,3ebe24c7-255a-43d9-b229-013fb4a2a6df,Cyfe,,,,2023-05-09 15:56:44.536000+00:00,2021-10-22 15:22:47.443000+00:00,9999-12-31 23:59:59.999000+00:00,True
CFVnrZdExedL,mpHWnxIf,YMkkXnvSxLhX,76a99e81-542a-4350-b69f-8449477cb156,12,,,,2023-05-09 15:56:02.635000+00:00,2022-07-01 18:47:51.536000+00:00,9999-12-31 23:59:59.999000+00:00,True
5tXsxIxJiBsz,Jr3UXdoc,roWkaUnDORyk,28ffcc03-4fca-4c3c-830f-864ebd9fae0c,9,,,,2023-05-09 15:55:59.073000+00:00,2022-11-01 19:12:29.276000+00:00,9999-12-31 23:59:59.999000+00:00,True
VeF8Wn8g1rVf,MKXagAlh,hA0mqfHpAfHH,1a19e668-ff1e-4462-bca6-8a66fe692620,(2) Somewhat Meets Expectations,,,,2023-05-09 15:57:28.727000+00:00,2021-07-22 14:55:18.641000+00:00,9999-12-31 23:59:59.999000+00:00,True
So2mUoP0mKEQ,TlsjoIys,UeDoBuUb4hbi,9fba2596-399d-4741-afcb-6f5c8ce8e633,4,,,,2023-05-09 15:55:23.741000+00:00,2023-04-21 19:05:33.918000+00:00,9999-12-31 23:59:59.999000+00:00,True
tMDbG8RYzUZS,zGAJwdex,rzDtfsHIURHI,41e42f3c-63f3-4f84-97ce-478d808d5c36,14,,,,2023-05-09 15:57:45.901000+00:00,2022-04-15 01:39:06.816000+00:00,9999-12-31 23:59:59.999000+00:00,True
Bsqs1r2Zu5FR,qd1BXBHF,oPXJc44qxDoA,b66e0778-de25-4c2c-849d-bdf4a1757a37,3,,,,2023-05-09 15:55:43.376000+00:00,2023-01-05 17:17:58.643000+00:00,9999-12-31 23:59:59.999000+00:00,True
81FEBACXX1s3,rqXardP6,czUBoDjZIoQp,6c1fe784-30d8-4c88-95be-c1a6f80b19f5,More than 250,,,,2023-05-09 15:56:44.533000+00:00,2021-10-22 15:22:47.443000+00:00,9999-12-31 23:59:59.999000+00:00,True
YjKQwrfXmSoz,j7mMhWyf,Iu1xftDAYq48,2e241bd6-bd0f-4ed9-8f31-9755a21ede9b,N/A - I no longer use the product,,,,2023-05-09 15:55:32.102000+00:00,2023-03-14 22:16:44.319000+00:00,9999-12-31 23:59:59.999000+00:00,True
hgpd9YWNJPHr,udYoS9Jd,SAjBE8nlZyPt,236129e4-20b1-464a-8b0a-9f456e4df6f5,4,,,,2023-05-09 15:56:40.935000+00:00,2022-01-07 17:28:01.382000+00:00,9999-12-31 23:59:59.999000+00:00,True
fWx3Ig3eUQR5,wzxbYq72,AnfXMytmTzym,2fa26504-cd8f-40ad-b334-167d8063ae0f,Offers In App Purchase,,,,2023-05-09 15:56:45.088000+00:00,2021-11-08 18:00:33.616000+00:00,9999-12-31 23:59:59.999000+00:00,True
41p0187xcXO7,HexkhBho,KkO8W6Q2dFN5,5a7568fa-37a7-451b-a968-aa58ee211556,Someone may be/may have been in real danger,,,,2023-05-09 15:55:54.913000+00:00,2022-10-28 18:05:04.979000+00:00,9999-12-31 23:59:59.999000+00:00,True
vAjBEO307Stw,LzAPLKMT,MDImcomdxU7m,63670277-7375-44f9-8947-9f11e2cb90aa,7,,,,2023-05-09 15:56:38.335000+00:00,2022-03-08 01:20:51.009000+00:00,9999-12-31 23:59:59.999000+00:00,True
cTpE9O4k0bBT,HexkhBho,Il2psYgYLzyY,136e563b-b13b-47c3-9d23-69f148a0fb6a,I don't think any participant is/was in real danger,,,,2023-05-09 15:55:54.917000+00:00,2022-10-28 18:05:04.979000+00:00,9999-12-31 23:59:59.999000+00:00,True
JSM8DSs8zGpO,pmP1rTmc,dSiFGg9sm1uO,34fdf126-aa69-4e5d-bda5-cb9055ebc26b,I want a more premium option for my child,,,,2023-05-09 15:56:48.699000+00:00,2021-09-14 03:05:35.056000+00:00,9999-12-31 23:59:59.999000+00:00,True
KoevVaQ6GX2r,eP2SuErS,qPkLiLn6jhCl,6880590b-db16-4d27-be2a-ce8a3df4bc0d,2-3 hrs,,,,2023-05-09 15:57:29.552000+00:00,2021-07-14 18:51:34.612000+00:00,9999-12-31 23:59:59.999000+00:00,True
ULo4EasgtWgA,TlsjoIys,TGRGnKVFZACZ,54d7a4d7-f83c-458c-bc53-95ded3d8bb1d,2,,,,2023-05-09 15:55:23.729000+00:00,2023-04-21 19:05:33.918000+00:00,9999-12-31 23:59:59.999000+00:00,True
P5zyghtKqCU1,eP2SuErS,HVlTDwqU48dz,eb97e051-e874-4f04-86d6-bdf228e5ae27,Not sure,,,,2023-05-09 15:57:29.553000+00:00,2021-07-14 18:51:34.612000+00:00,9999-12-31 23:59:59.999000+00:00,True
85hqXJPphthg,I4ZQHmc7,24sOvTGkSNWA,4e253fcc-3412-40b9-9cd4-08644d2dbc6d,Master's degree,,,,2023-05-09 15:55:40.279000+00:00,2023-01-11 04:59:05.211000+00:00,9999-12-31 23:59:59.999000+00:00,True
LLI6jFG1fmja,HexkhBho,ISMZcbVMpIhx,4b336f97-1621-4714-b144-c1c8646effa6,Someone is/was likely in real danger,,,,2023-05-09 15:55:54.911000+00:00,2022-10-28 18:05:04.979000+00:00,9999-12-31 23:59:59.999000+00:00,True
hipiK6ka7qYr,rkm5uITk,8QmyAaJq41tJ,e0c5f83f-4511-4740-aba6-9b49f5c10706,Sunflower Yellow,,,,2023-05-09 15:56:45.656000+00:00,2021-10-22 14:50:41.005000+00:00,9999-12-31 23:59:59.999000+00:00,True
tlaOaEmBc0u9,yeS1TlQR,fHPmpSBZfGul,091a10b2-e546-402d-87a6-10d98ae023c1,16+,,,,2023-05-09 15:57:00.227000+00:00,2021-08-30 23:11:03.231000+00:00,9999-12-31 23:59:59.999000+00:00,True
6MW5bXyBINel,mP8GzNoV,L2mqtO7faJPz,5f5719d8-d158-4f5a-bb5e-90d78db77dfb,Smartphone with different parental control app,,,,2023-05-09 15:56:24.092000+00:00,2023-02-27 20:42:44.975000+00:00,9999-12-31 23:59:59.999000+00:00,True
vS2XeHtPtO0Y,D2ZGBXmn,Ow9fepfTYKuR,6dab9eb0-df87-4fc8-b16d-a470ac7e9c4a,Disagree,,,,2023-05-09 15:55:22.689000+00:00,2023-05-08 19:11:24.487000+00:00,9999-12-31 23:59:59.999000+00:00,True
RcrmLzOldQpV,HexkhBho,zmuzB1NmtpFv,e09b20dc-5b77-4882-9a09-fa374ecd5018,Someone is/was likely in real danger,,,,2023-05-09 15:55:54.909000+00:00,2022-10-28 18:05:04.979000+00:00,9999-12-31 23:59:59.999000+00:00,True
NId0rk9d09BB,qd1BXBHF,20CGHJR2wMpT,38a3b248-2df9-4821-9544-370a7474de55,2,,,,2023-05-09 15:55:43.362000+00:00,2023-01-05 17:17:58.643000+00:00,9999-12-31 23:59:59.999000+00:00,True
yyx5wa8DcChj,LzAPLKMT,SCQEvoN7jXJz,3655387e-f208-4856-88b2-8760aecc4413,Not Disappointed (It isn't that useful),,,,2023-05-09 15:56:38.332000+00:00,2022-03-08 01:20:51.009000+00:00,9999-12-31 23:59:59.999000+00:00,True
1eKX5C3IGMe4,TlsjoIys,UV3vUpvJEXMp,5e90696a-f3a1-4dff-b175-7a821ec7a90d,3,,,,2023-05-09 15:55:23.719000+00:00,2023-04-21 19:05:33.918000+00:00,9999-12-31 23:59:59.999000+00:00,True
2YholWS5GTCH,CeKmJj5Q,w08XFOMHptHg,3cf555bb-124a-41f1-b1f6-c3ff250661c8,Definitely No Violence,,,,2023-05-09 15:55:58.704000+00:00,2022-10-18 17:36:56.171000+00:00,9999-12-31 23:59:59.999000+00:00,True
MFgC9psjky0m,Taztlocm,Toy93mKBd9VJ,b10c83cf-a8ab-49a0-a84a-91c49aa6af0f,Yellow,,,,2023-05-09 15:58:03.772000+00:00,2021-10-14 18:04:17.504000+00:00,9999-12-31 23:59:59.999000+00:00,True
sbZfzAIglhjo,yud5HMZ4,lLM7JnpfkOAP,49809337-ad58-4f30-b033-f7d9ea9b5221,Affiliate commission,,,,2023-05-09 15:56:43.478000+00:00,2022-10-23 18:47:45.935000+00:00,9999-12-31 23:59:59.999000+00:00,True
eBEGfPEYPxEa,zGAJwdex,DAn6GHJmZtiT,3655387e-f208-4856-88b2-8760aecc4413,Neutral,,,,2023-05-09 15:57:45.899000+00:00,2022-04-15 01:39:06.816000+00:00,9999-12-31 23:59:59.999000+00:00,True
lHdO2VZQqtcw,TlsjoIys,IzVMUJigTltK,5cea3efd-561c-497b-9cb5-25c347092c9b,5,,,,2023-05-09 15:55:23.772000+00:00,2023-04-21 19:05:33.918000+00:00,9999-12-31 23:59:59.999000+00:00,True
tsr4Nj6zsooA,CBJ5YM86,WkJEJC71PGyx,801f9a6a-2d3a-4337-a3fd-4e7dff32fe9a,1 Year: Rugged 3 ($39.99),,,,2023-05-09 15:55:41.462000+00:00,2023-01-06 17:09:18.282000+00:00,9999-12-31 23:59:59.999000+00:00,True
5tXsxIxJiBsz,Jr3UXdoc,ervIAlRbvYRK,f4719c27-7e57-4a86-875b-99252d8fa672,13,,,,2023-05-09 15:55:59.073000+00:00,2022-11-01 19:12:29.276000+00:00,9999-12-31 23:59:59.999000+00:00,True
H9m51GApJf2L,CeKmJj5Q,4lbVW8vkuqVR,673f1f17-0e9b-417c-9e00-81ac1c7dbb15,Probably Violence,,,,2023-05-09 15:55:58.711000+00:00,2022-10-18 17:36:56.171000+00:00,9999-12-31 23:59:59.999000+00:00,True
BBSoxYSms79d,MKXagAlh,OPnofxhQ8M4C,2077b0df-1d3b-4777-bafc-c90efc92f0f8,No,,,,2023-05-09 15:57:28.724000+00:00,2021-07-22 14:55:18.641000+00:00,9999-12-31 23:59:59.999000+00:00,True
bZvjg7tWA0LH,dXOhQhOt,0D7fmQVlRrq6,d0dfc111-1990-4843-a599-4c5b462815db,Location tracking,,,,2023-05-09 15:56:47.011000+00:00,2021-10-27 15:36:50.842000+00:00,9999-12-31 23:59:59.999000+00:00,True
MdH7P63T8ULP,Txo4Ri0C,oZczu1TrDDNu,606ceff3-99b9-49a9-8a44-b09a7f7d8faf,Instagram,,,,2023-05-09 15:57:32.882000+00:00,2021-06-04 19:38:40.988000+00:00,9999-12-31 23:59:59.999000+00:00,True
olR9ZpqksfY0,qd1BXBHF,PtZtBzbry7RE,d259bea9-662a-4d3e-a30f-890d8aa8a047,1,,,,2023-05-09 15:55:43.360000+00:00,2023-01-05 17:17:58.643000+00:00,9999-12-31 23:59:59.999000+00:00,True
MdH7P63T8ULP,Txo4Ri0C,yX1kltOqL48d,c57f297c-bdf7-4625-8359-d7af9356e1ed,Don't remember,,,,2023-05-09 15:57:32.883000+00:00,2021-06-04 19:38:40.988000+00:00,9999-12-31 23:59:59.999000+00:00,True
urPtlueQlkE9,rqXardP6,miYb0t7evFdZ,4a78c40f-4529-4f90-a5ea-84e309d6857c,Kissmetrics,,,,2023-05-09 15:56:44.535000+00:00,2021-10-22 15:22:47.443000+00:00,9999-12-31 23:59:59.999000+00:00,True
srmRrNv0enZv,hKH1n4Rf,TEKY1anALjuj,6f0b89a7-2e71-4fc5-9c50-de625bb9bd28,A couple weeks,,,,2023-05-09 15:57:31.261000+00:00,2021-06-11 19:10:06.029000+00:00,9999-12-31 23:59:59.999000+00:00,True
SM3hhDhk6Xd6,GvORz64M,RRqv1agNVtPY,853f8ffc-1914-4a1c-baeb-691b0b139e2e,Definitely yes,,,,2023-05-09 15:55:51.669000+00:00,2022-10-31 21:24:51.163000+00:00,9999-12-31 23:59:59.999000+00:00,True
brO4dS1dHc19,XsezE0qD,6EEHEpKjBtlt,e389ab35-c9f6-46af-853d-912c7e04b185,Another app,image,https://images.typeform.com/images/default,,2023-05-09 15:56:18.377000+00:00,2022-06-15 17:07:46.599000+00:00,9999-12-31 23:59:59.999000+00:00,True
6mAmsOwQ15Oa,qVTFVRU8,EknTQqChKlp5,dc1fb9b9-e7e4-445e-b263-d3be976f96d2,9,,,,2023-05-09 15:56:07.250000+00:00,2022-06-25 19:03:31.223000+00:00,9999-12-31 23:59:59.999000+00:00,True
ZMrsUdoW1DNu,rqXardP6,fc6PiugbuXAt,c9cc14fa-3fb1-4f7c-a9f0-861961a078c1,Engineering,image,https://images.typeform.com/images/4eVTfqUFvwNM,Data,2023-05-09 15:56:44.532000+00:00,2021-10-22 15:22:47.443000+00:00,9999-12-31 23:59:59.999000+00:00,True
CFVnrZdExedL,mpHWnxIf,YYT2bal2oY6n,8c083112-149e-456b-857f-7d89639f3116,15,,,,2023-05-09 15:56:02.636000+00:00,2022-07-01 18:47:51.536000+00:00,9999-12-31 23:59:59.999000+00:00,True
nIaGqPDntBpi,PibwM1Mb,GWRnP2P4oupU,2ecc2699-029f-465f-93bd-97531bea1837,Yes,,,,2023-05-09 15:57:35.811000+00:00,2021-05-20 02:50:50.154000+00:00,9999-12-31 23:59:59.999000+00:00,True
pbBMKk99pOzD,HexkhBho,lVGuT0ULwHPq,12e63b05-3b88-43ed-b966-4dd2e04ead11,I don't think any participant is/was in real danger,,,,2023-05-09 15:55:54.918000+00:00,2022-10-28 18:05:04.979000+00:00,9999-12-31 23:59:59.999000+00:00,True
AZnOYDZxX0jQ,u0TPD34T,BdPmvV2MmUcV,989a8fb7-d7b1-4dc4-8fb1-78d4d44a9ead,Positive,,,,2023-05-09 15:57:30.918000+00:00,2021-07-22 14:55:23.235000+00:00,9999-12-31 23:59:59.999000+00:00,True
DdpDzO38UJFx,fvZ2fdz9,pLIOrIL496dg,76ec924a-1e95-42c9-9e6f-f9a9f78b02cc,Teen,,,,2023-05-09 15:57:52.825000+00:00,2021-06-04 22:32:02.167000+00:00,9999-12-31 23:59:59.999000+00:00,True
fGmaGiIbvaDz,Wez0q1nI,OmIG5a9qgv4i,6b7528af-4c8e-44d1-8780-d6ccf2c86602,Android Hybrid App (React Native),,,,2023-05-09 15:58:12.280000+00:00,2023-03-30 19:05:43.137000+00:00,9999-12-31 23:59:59.999000+00:00,True
4vqFmASOaheU,kpF10uRx,J3QBVok1CSA5,d259bea9-662a-4d3e-a30f-890d8aa8a047,1,,,,2023-05-09 15:55:40.967000+00:00,2023-01-06 17:34:41.531000+00:00,9999-12-31 23:59:59.999000+00:00,True
07w3IRpWOglD,qd1BXBHF,71MUCJTFoXXx,fbfa8bbb-cbd1-43d1-9e56-72796ef7c18e,4,,,,2023-05-09 15:55:43.372000+00:00,2023-01-05 17:17:58.643000+00:00,9999-12-31 23:59:59.999000+00:00,True
nCN9LZXtZhDM,LzAPLKMT,8GmcYt4YZ9Qv,d0dfc111-1990-4843-a599-4c5b462815db,Location tracking,,,,2023-05-09 15:56:38.333000+00:00,2022-03-08 01:20:51.009000+00:00,9999-12-31 23:59:59.999000+00:00,True
olR9ZpqksfY0,qd1BXBHF,8YpMkOawHLV9,5e90696a-f3a1-4dff-b175-7a821ec7a90d,3,,,,2023-05-09 15:55:43.361000+00:00,2023-01-05 17:17:58.643000+00:00,9999-12-31 23:59:59.999000+00:00,True
nCN9LZXtZhDM,LzAPLKMT,VfsHdn8tvRH5,db43150e-7a28-401d-85ec-e78622b49164,Teach my child technology,,,,2023-05-09 15:56:38.334000+00:00,2022-03-08 01:20:51.009000+00:00,9999-12-31 23:59:59.999000+00:00,True
nCN9LZXtZhDM,LzAPLKMT,1aEIEgjYfPmj,48ffe27e-aded-4002-adcb-bd53ee545cd5,Scheduling apps and contacts,,,,2023-05-09 15:56:38.333000+00:00,2022-03-08 01:20:51.009000+00:00,9999-12-31 23:59:59.999000+00:00,True
WKvKAmGIiBrL,qd1BXBHF,0kNgQvgL4k60,79d5c1e5-28ba-4c7d-9fc2-4ad946af4a6a,2,,,,2023-05-09 15:55:43.370000+00:00,2023-01-05 17:17:58.643000+00:00,9999-12-31 23:59:59.999000+00:00,True
AVgHEF6GZEyf,sxgX6rXP,GiEimvQCxofi,c5a36c93-1ee9-4b4e-a9d1-3307441192f9,15,,,,2023-05-09 15:55:29.395000+00:00,2023-04-27 22:28:19.957000+00:00,9999-12-31 23:59:59.999000+00:00,True
o6OBZLZvptaV,qd1BXBHF,YSmIKb8xGUoW,a2ab8efd-6ff1-48e1-bf20-9e6fad6839cc,MLOps,,,,2023-05-09 15:55:43.356000+00:00,2023-01-05 17:17:58.643000+00:00,9999-12-31 23:59:59.999000+00:00,True
5cr7UhQoZXzb,XsezE0qD,ANgbCse5JMA8,f8b9da6e-71d0-4dc4-996a-9cd22c4985c2,"No, they can have everything available to them 24/7",,,,2023-05-09 15:56:18.376000+00:00,2022-06-15 17:07:46.599000+00:00,9999-12-31 23:59:59.999000+00:00,True
85hqXJPphthg,I4ZQHmc7,xGCOkoOwyRbk,74f5f0a4-8cb1-4c78-91fc-572d1cddd1e8,Associate's degree,,,,2023-05-09 15:55:40.278000+00:00,2023-01-11 04:59:05.211000+00:00,9999-12-31 23:59:59.999000+00:00,True
KoevVaQ6GX2r,eP2SuErS,JiuVfxzFqBLm,5f529a4d-5a6e-4fb8-b409-158acb0cdfc5,4hrs<,,,,2023-05-09 15:57:29.552000+00:00,2021-07-14 18:51:34.612000+00:00,9999-12-31 23:59:59.999000+00:00,True
8HKxkf7y0uz2,kpF10uRx,zF7LVOaiYCCg,66e7f5e4-5008-4a5a-8899-2b598175159f,1,,,,2023-05-09 15:55:40.972000+00:00,2023-01-06 17:34:41.531000+00:00,9999-12-31 23:59:59.999000+00:00,True
6O3vVgCULphx,v5fs4MLL,C49LodIdnv0o,2ac34eb9-c92c-4dfd-be5a-2715ace5470e,Dual Layer - Red $14.99,image,https://images.typeform.com/images/3E3SeL2QApqz,Dual-Layer-Case_A13-5G_Red (1),2023-05-09 15:55:43.785000+00:00,2022-12-09 22:00:17.983000+00:00,9999-12-31 23:59:59.999000+00:00,True
TcoNDJUg8XEX,yeS1TlQR,L2V6hMUTEBgr,36d5429a-a4e0-4103-9dad-1d28ee200a46,*NONE OF THESE.* I have a different opinion entirely. (Please say more in the space provided in the next question!),,,,2023-05-09 15:57:00.225000+00:00,2021-08-30 23:11:03.231000+00:00,9999-12-31 23:59:59.999000+00:00,True
S1T7DeHVPDDW,bnMZx3gX,CbUM5Iy9c1tg,bd184412-4c39-4447-9c44-c502e515f300,Company Vision,,,,2023-05-09 15:56:37.531000+00:00,2022-03-17 02:41:10.735000+00:00,9999-12-31 23:59:59.999000+00:00,True
qxTQYT1e3SmO,kpF10uRx,WjiQ6NEMjNxn,a2ab8efd-6ff1-48e1-bf20-9e6fad6839cc,MLOps,,,,2023-05-09 15:55:40.964000+00:00,2023-01-06 17:34:41.531000+00:00,9999-12-31 23:59:59.999000+00:00,True
P5zyghtKqCU1,eP2SuErS,pOjg5UvGL4NI,6da0fa23-467e-4452-826c-1041f0f4008a,Yes,,,,2023-05-09 15:57:29.553000+00:00,2021-07-14 18:51:34.612000+00:00,9999-12-31 23:59:59.999000+00:00,True
lL0mm4sKkQzg,cREUGF3B,KYFzBgkvrrCY,1a45e206-cda7-46e7-908c-5d11907c4011,Deeper look at today’s material… like a part 2!?,,,,2023-05-09 15:57:36.583000+00:00,2021-05-06 16:50:14.381000+00:00,9999-12-31 23:59:59.999000+00:00,True
EFjFNpPF4azW,vgBnsZ5t,J8kvpOf1o489,7b4f7a7a-6430-473b-a693-8c0e43ff4c7d,Only when there's a good reason,,,,2023-05-09 15:57:40.255000+00:00,2021-04-13 19:03:18.853000+00:00,9999-12-31 23:59:59.999000+00:00,True
xjvDVUeJuN4H,CeKmJj5Q,7fUyGHSDUpXL,b3801b12-7825-4332-bc3f-416ab2650304,Definitely Violence,,,,2023-05-09 15:55:58.707000+00:00,2022-10-18 17:36:56.171000+00:00,9999-12-31 23:59:59.999000+00:00,True
pEiZeVYzBcYT,qd1BXBHF,NBVBwVM7uMv3,7022c5cb-3e92-4391-8c25-4f05b59e4d95,3,,,,2023-05-09 15:55:43.374000+00:00,2023-01-05 17:17:58.643000+00:00,9999-12-31 23:59:59.999000+00:00,True
07w3IRpWOglD,qd1BXBHF,Lh2NMIsaW7JI,bb0f5362-dd84-4e20-9f29-41f0be13d2e9,1,,,,2023-05-09 15:55:43.372000+00:00,2023-01-05 17:17:58.643000+00:00,9999-12-31 23:59:59.999000+00:00,True
LvN9xaaLYy2c,rqXardP6,ywE7PxqFQkQ9,57bc2004-2088-4993-8944-1173d539d18b,Sales,,,,2023-05-09 15:56:44.534000+00:00,2021-10-22 15:22:47.443000+00:00,9999-12-31 23:59:59.999000+00:00,True
gUNbJgRsHF3R,gmvhyLfk,squMdNnJrba7,8c083112-149e-456b-857f-7d89639f3116,15,,,,2023-05-09 15:56:41.847000+00:00,2022-03-06 03:43:59.512000+00:00,9999-12-31 23:59:59.999000+00:00,True
djcCYvHU7OpC,GvORz64M,G2ztEmVFsfGt,67c272c5-6db2-44c5-a1bd-b1dc7cbe02de,I cannot tell,,,,2023-05-09 15:55:51.663000+00:00,2022-10-31 21:24:51.163000+00:00,9999-12-31 23:59:59.999000+00:00,True
srBFwchfrpt8,TlsjoIys,rgzARWGOWmyG,4256c5d6-eed5-4ec0-9f7c-d7f2982d1376,2,,,,2023-05-09 15:55:23.734000+00:00,2023-04-21 19:05:33.918000+00:00,9999-12-31 23:59:59.999000+00:00,True
P57bCMVPb8zB,PibwM1Mb,DtMFwB4BLebx,01F63RZTBTYHEDZCKFVJZSNE6S,Google Ad,,,,2023-05-09 15:57:35.809000+00:00,2021-05-20 02:50:50.154000+00:00,9999-12-31 23:59:59.999000+00:00,True
nyTVrrQOwN8H,xYcRb6rP,1AhoNn4JWg3Q,288956f6-1f1d-4771-bcb1-84309f4fb07c,Contact my child,,,,2023-05-09 15:57:07.355000+00:00,2022-10-21 18:13:37.670000+00:00,9999-12-31 23:59:59.999000+00:00,True
KkQYnhazziLu,HexkhBho,Lvm1ykFNOBFZ,284bb967-0353-4e12-82e8-46eb2dd1bf20,There is no evidence that any participant is/was in real danger,,,,2023-05-09 15:55:54.910000+00:00,2022-10-28 18:05:04.979000+00:00,9999-12-31 23:59:59.999000+00:00,True
o8dzcLe0X8MT,wzxbYq72,PD1FrG011omC,55eaeecc-4a53-4f17-bc94-9f7c55dbe8a4,Predator Chat,,,,2023-05-09 15:56:45.093000+00:00,2021-11-08 18:00:33.616000+00:00,9999-12-31 23:59:59.999000+00:00,True
zXpDnD4f7JHl,MKXagAlh,7xXGHKftDqxR,089448e5-edfc-498a-a283-4521cdc3380b,(3) Meets Expectations,,,,2023-05-09 15:57:28.725000+00:00,2021-07-22 14:55:18.641000+00:00,9999-12-31 23:59:59.999000+00:00,True
tMDbG8RYzUZS,zGAJwdex,6tLzOu4189Or,534b2245-e5f2-4292-966c-b94f92765015,16,,,,2023-05-09 15:57:45.901000+00:00,2022-04-15 01:39:06.816000+00:00,9999-12-31 23:59:59.999000+00:00,True
GR0g6V2xcZUl,kpF10uRx,rBQqFDTHb82J,86e0553c-d83a-4742-a632-c6dced32d3bd,3,,,,2023-05-09 15:55:40.970000+00:00,2023-01-06 17:34:41.531000+00:00,9999-12-31 23:59:59.999000+00:00,True
bemdewrh5q0c,CeKmJj5Q,FEKU9lrCOebI,ec880d09-3415-4e9a-b3ad-056ce84ab891,Probably Violence,,,,2023-05-09 15:55:58.706000+00:00,2022-10-18 17:36:56.171000+00:00,9999-12-31 23:59:59.999000+00:00,True
fhMxA8aL56KU,CeKmJj5Q,EghBteER1Pcv,05b0563d-63a1-44d6-8292-2af639eb01be,Probably Violence,,,,2023-05-09 15:55:58.703000+00:00,2022-10-18 17:36:56.171000+00:00,9999-12-31 23:59:59.999000+00:00,True
h6rnSvNqS8A2,kpF10uRx,8NEiMTLs9cGl,64db9d22-3d3c-402f-b531-56e1d92e419f,4,,,,2023-05-09 15:55:40.977000+00:00,2023-01-06 17:34:41.531000+00:00,9999-12-31 23:59:59.999000+00:00,True
I9HfPajYauap,u0TPD34T,SME46hqnVuMu,cbaa87ea-9dc6-49cb-962d-1351e0d08407,Self Awareness,,,,2023-05-09 15:57:30.916000+00:00,2021-07-22 14:55:23.235000+00:00,9999-12-31 23:59:59.999000+00:00,True
b56yVlU5Rxv3,qd1BXBHF,PRZve1dMMrRz,9fba2596-399d-4741-afcb-6f5c8ce8e633,4,,,,2023-05-09 15:55:43.369000+00:00,2023-01-05 17:17:58.643000+00:00,9999-12-31 23:59:59.999000+00:00,True
