id,metadata,created,expires_at,code,max_redemptions,times_redeemed,active,livemode,first_time_transaction,minimum_amount,minimum_amount_currency,coupon_id,customer_id,_fivetran_synced
promo_1PNxftFCPJnn9IgIRPYOnW0k,{},2024-06-04 13:45:17+00:00,,UAZ4BRTO,1.0,1,False,True,False,9900.0,usd,0kSvMwmP,,2024-08-14 05:25:13.794000+00:00
promo_1M5Xk4FCPJnn9IgITl2RF6ei,{},2022-11-18 16:48:40+00:00,2023-01-01 05:59:00+00:00,OP5XMGJW,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:21.449000+00:00
promo_1JYFs1FCPJnn9IgIvyg1gHhC,{},2021-09-10 19:58:45+00:00,,CC10,,289,False,True,False,,,RQF5eVfn,,2024-08-14 05:28:46.926000+00:00
promo_1O5ZBeFCPJnn9IgI7SwIllXa,{},2023-10-26 19:25:46+00:00,,CEKKCCTS,1.0,0,True,True,False,,,GCMclVZ5,,2024-08-14 05:25:59.424000+00:00
promo_1MC8ddFCPJnn9IgIq0CvHZYK,{},2022-12-06 21:25:17+00:00,,KLQG3MQH,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:08.107000+00:00
promo_1O5ZBjFCPJnn9IgI7iu9Riru,{},2023-10-26 19:25:51+00:00,,SPGS2I8F,1.0,0,True,True,False,,,GCMclVZ5,,2024-08-14 05:25:58.102000+00:00
promo_1M5XjrFCPJnn9IgIGRMITWlp,{},2022-11-18 16:48:27+00:00,2023-01-01 05:59:00+00:00,FO6QW9OB,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:23.198000+00:00
promo_1O7OLoFCPJnn9IgIKlRL0ZG8,{},2023-10-31 20:15:48+00:00,,6UBX7MZS,1.0,0,False,True,False,,,SHJfKOIk,,2024-08-14 05:25:55.794000+00:00
promo_1MC8dUFCPJnn9IgIcITuCwBZ,{},2022-12-06 21:25:08+00:00,,QOVVJABV,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:10.287000+00:00
promo_1MC8dRFCPJnn9IgI2yAngxoI,{},2022-12-06 21:25:05+00:00,,MRDCNQ9M,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:10.942000+00:00
promo_1M5XjnFCPJnn9IgI3rM7O63n,{},2022-11-18 16:48:23+00:00,2023-01-01 05:59:00+00:00,MDAWDOCB,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:23.892000+00:00
promo_1M5Xk4FCPJnn9IgIzM5z50g9,{},2022-11-18 16:48:40+00:00,2023-01-01 05:59:00+00:00,QQ7UGTEQ,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:21.449000+00:00
promo_1M9XZCFCPJnn9IgId0kdlJAD,{},2022-11-29 17:25:58+00:00,,RVGZOFSY,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:13.289000+00:00
promo_1M5XjfFCPJnn9IgIEoISXdcD,{},2022-11-18 16:48:15+00:00,2023-01-01 05:59:00+00:00,ZNAL2ORP,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:24.889000+00:00
promo_1Lv4Y5FCPJnn9IgIGl5mckyk,{},2022-10-20 19:37:01+00:00,,W3W9K4SZ,1.0,0,False,True,False,,,iVickyzU,,2024-08-14 05:27:34.636000+00:00
promo_1M5XjyFCPJnn9IgIWpgUqQv0,{},2022-11-18 16:48:34+00:00,2023-01-01 05:59:00+00:00,AH6TVD2D,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:22.184000+00:00
promo_1LwUCyFCPJnn9IgIVfTYHsyH,{},2022-10-24 17:13:04+00:00,,HULPUEE6,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:30.802000+00:00
promo_1N0wIdFCPJnn9IgIWVvmUlud,{},2023-04-26 00:33:35+00:00,,2ZNBJSXU,1.0,0,True,True,False,,,iVickyzU,,2024-08-14 05:26:40.995000+00:00
promo_1M5Xk2FCPJnn9IgIZ5AYZN8t,{},2022-11-18 16:48:38+00:00,2023-01-01 05:59:00+00:00,EFWYEGZU,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:21.450000+00:00
promo_1N0wIoFCPJnn9IgI0LPfq0jK,{},2023-04-26 00:33:46+00:00,,3FUIHFNQ,1.0,0,True,True,False,,,iVickyzU,,2024-08-14 05:26:38.530000+00:00
promo_1Nfs6AFCPJnn9IgIeX44238l,{},2023-08-16 22:21:54+00:00,,FMLN0AAN,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:26:15.225000+00:00
promo_1O5ZBgFCPJnn9IgI4TrnB8oN,{},2023-10-26 19:25:48+00:00,,M3GALY6U,1.0,0,True,True,False,,,GCMclVZ5,,2024-08-14 05:25:59.097000+00:00
promo_1O5ZBoFCPJnn9IgIIYnS1fOh,{},2023-10-26 19:25:56+00:00,,DBYQ2YJT,1.0,0,True,True,False,,,GCMclVZ5,,2024-08-14 05:25:57.102000+00:00
promo_1Lv4YHFCPJnn9IgIoMU30dWH,{},2022-10-20 19:37:13+00:00,,QHGHQ61Y,1.0,0,False,True,False,,,iVickyzU,,2024-08-14 05:27:33.656000+00:00
promo_1M9XZCFCPJnn9IgInfcKPUas,{},2022-11-29 17:25:58+00:00,,Y3EWJPDW,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:12.923000+00:00
promo_1N0wJdFCPJnn9IgIAU5mFFEg,{},2023-04-26 00:34:37+00:00,,0ALLMEHH,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:26:37.185000+00:00
promo_1N0wIaFCPJnn9IgIff4zSnna,{},2023-04-26 00:33:32+00:00,,AG4AZYB7,1.0,0,True,True,False,,,iVickyzU,,2024-08-14 05:26:41.380000+00:00
promo_1Lv4Y6FCPJnn9IgIQ4TiwYtS,{},2022-10-20 19:37:02+00:00,,G3OA6UQE,1.0,0,False,True,False,,,iVickyzU,,2024-08-14 05:27:34.307000+00:00
promo_1LwUCkFCPJnn9IgI2B6e1OEM,{},2022-10-24 17:12:50+00:00,,147KCPYW,1.0,0,True,True,False,,,iVickyzU,,2024-08-14 05:27:31.844000+00:00
promo_1P3g1nFCPJnn9IgIJiYX7w7w,{},2024-04-09 14:52:03+00:00,,QF2SXWVO,1.0,1,False,True,False,,,SHhoZ1Wq,,2024-08-14 05:25:24.001000+00:00
promo_1O5ZBeFCPJnn9IgIZ2n4FDe4,{},2023-10-26 19:25:46+00:00,,SUW8LDS0,1.0,0,True,True,False,,,GCMclVZ5,,2024-08-14 05:25:59.424000+00:00
promo_1M5Xk7FCPJnn9IgIJ8gvntKh,{},2022-11-18 16:48:43+00:00,2023-01-01 05:59:00+00:00,FAPMOYCH,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:20.796000+00:00
promo_1M5XjVFCPJnn9IgINOmACWtP,{},2022-11-18 16:48:05+00:00,2023-01-01 05:59:00+00:00,RIEX2IVF,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:26.212000+00:00
promo_1M9XZ5FCPJnn9IgIPczXUdmM,{},2022-11-29 17:25:51+00:00,,GQJ35FHI,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:14.652000+00:00
promo_1Lv4XgFCPJnn9IgIHfMopLK0,{},2022-10-20 19:36:36+00:00,,IPR0LNI5,1.0,0,False,True,False,,,HLgpCeXS,,2024-08-14 05:27:36.262000+00:00
promo_1ON6h2FCPJnn9IgI9XtXZWaH,{},2023-12-14 04:38:40+00:00,,EQOECU10,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:25:45.875000+00:00
promo_1Lv4YGFCPJnn9IgIfdGtQQf6,{},2022-10-20 19:37:12+00:00,,C88ZVCTU,1.0,0,False,True,False,,,iVickyzU,,2024-08-14 05:27:33.657000+00:00
promo_1M5XjZFCPJnn9IgI8wajYhi4,{},2022-11-18 16:48:09+00:00,2023-01-01 05:59:00+00:00,B0YDUPSI,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:25.884000+00:00
promo_1MC8dZFCPJnn9IgIFgZ3L7oF,{},2022-12-06 21:25:13+00:00,,BPRSMIFL,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:09.256000+00:00
promo_1M5Xk1FCPJnn9IgIWlbch4q8,{},2022-11-18 16:48:37+00:00,2023-01-01 05:59:00+00:00,L5WDLLNK,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:21.829000+00:00
promo_1M5XkYFCPJnn9IgIatTxCvph,{},2022-11-18 16:49:10+00:00,2023-01-01 05:59:00+00:00,SXPIM9TH,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:17.008000+00:00
promo_1M9XZ8FCPJnn9IgIHKOICa81,{},2022-11-29 17:25:54+00:00,,FD4YX7OE,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:13.982000+00:00
promo_1NgdNoFCPJnn9IgIWOPSWd24,{},2023-08-19 00:51:16+00:00,,shba502,1.0,1,False,True,False,10000.0,usd,ZoOlfXoE,,2024-08-14 05:26:11.625000+00:00
promo_1O5ZBbFCPJnn9IgIEtgA6G80,{},2023-10-26 19:25:43+00:00,,Q4LKCZVB,1.0,0,True,True,False,,,GCMclVZ5,,2024-08-14 05:26:00.192000+00:00
promo_1OJhTPFCPJnn9IgIogZcLWBx,{},2023-12-04 19:06:31+00:00,,GLJBQFPB,1.0,0,True,True,False,,,cIOEIVYc,,2024-08-14 05:25:50.009000+00:00
promo_1Nfs6MFCPJnn9IgIEiVtxXBn,{},2023-08-16 22:22:06+00:00,,PN0TE32T,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:26:12.325000+00:00
promo_1N0wJiFCPJnn9IgIvIT7DOCL,{},2023-04-26 00:34:42+00:00,,AEYTHVZ6,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:26:36.533000+00:00
promo_1Lv4YFFCPJnn9IgIE2PcN5R5,{},2022-10-20 19:37:11+00:00,,9PDRXN86,1.0,0,False,True,False,,,iVickyzU,,2024-08-14 05:27:34.001000+00:00
promo_1M5XkXFCPJnn9IgI7tkgzR1H,{},2022-11-18 16:49:09+00:00,2023-01-01 05:59:00+00:00,RM43WLXF,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:17.361000+00:00
promo_1Lv4YHFCPJnn9IgIuoeOF8oK,{},2022-10-20 19:37:13+00:00,,Y0D9GMOX,1.0,0,False,True,False,,,iVickyzU,,2024-08-14 05:27:33.656000+00:00
promo_1MC8daFCPJnn9IgIVb1v7O7F,{},2022-12-06 21:25:14+00:00,,P4NAYVXY,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:08.777000+00:00
promo_1M5XkEFCPJnn9IgIdgeyrCap,{},2022-11-18 16:48:50+00:00,2023-01-01 05:59:00+00:00,F0OGVX2Z,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:19.812000+00:00
promo_1MC8doFCPJnn9IgI7cDtGk6M,{},2022-12-06 21:25:28+00:00,,ZR5YH851,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:05.944000+00:00
promo_1N0wIaFCPJnn9IgIJIwlohKn,{},2023-04-26 00:33:32+00:00,,JFMPJEN2,1.0,0,True,True,False,,,iVickyzU,,2024-08-14 05:26:41.736000+00:00
promo_1ON6h6FCPJnn9IgIEcRWrsdj,{},2023-12-14 04:38:44+00:00,,53QQFYAK,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:25:44.831000+00:00
promo_1ON6h5FCPJnn9IgI5dH5ovW4,{},2023-12-14 04:38:43+00:00,,CDZRBGP0,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:25:44.833000+00:00
promo_1N0wIWFCPJnn9IgI6bN42oHf,{},2023-04-26 00:33:28+00:00,,GZF9GO6F,1.0,0,True,True,False,,,iVickyzU,,2024-08-14 05:26:42.412000+00:00
promo_1Nfs6AFCPJnn9IgIKUGMWhsO,{},2023-08-16 22:21:54+00:00,,226BH283,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:26:15.226000+00:00
promo_1Nfs6HFCPJnn9IgIL9Ehi4l6,{},2023-08-16 22:22:01+00:00,,NZ8O3LKC,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:26:13.492000+00:00
promo_1Lv4SmFCPJnn9IgIqu4XxTZo,{},2022-10-20 19:31:32+00:00,,OQBPWBNB,1.0,0,False,True,False,,,iVickyzU,,2024-08-14 05:27:37.245000+00:00
promo_1O5ZBhFCPJnn9IgIr43YIGDl,{},2023-10-26 19:25:49+00:00,,WYSCO5YX,1.0,0,True,True,False,,,GCMclVZ5,,2024-08-14 05:25:58.773000+00:00
promo_1MC8dXFCPJnn9IgIrpI3F9Co,{},2022-12-06 21:25:11+00:00,,VTVIUDFP,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:09.611000+00:00
promo_1MC8dbFCPJnn9IgIdtUFFAoK,{},2022-12-06 21:25:15+00:00,,8KBGTBUL,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:08.776000+00:00
promo_1M5XkZFCPJnn9IgIV70Ly0cy,{},2022-11-18 16:49:11+00:00,2023-01-01 05:59:00+00:00,ZUOZVXKG,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:17.007000+00:00
promo_1ON6gzFCPJnn9IgIT0g7EW04,{},2023-12-14 04:38:37+00:00,,JFPQRNDE,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:25:46.571000+00:00
promo_1O5ZBiFCPJnn9IgIhKVNef87,{},2023-10-26 19:25:50+00:00,,7FAGGOAY,1.0,0,True,True,False,,,GCMclVZ5,,2024-08-14 05:25:58.441000+00:00
promo_1Lv4XhFCPJnn9IgI8xzg7yDp,{},2022-10-20 19:36:37+00:00,,ID1HFZOP,1.0,0,False,True,False,,,HLgpCeXS,,2024-08-14 05:27:35.932000+00:00
promo_1N0wIkFCPJnn9IgIfUZeSLol,{},2023-04-26 00:33:42+00:00,,PIQBCV9C,1.0,0,True,True,False,,,iVickyzU,,2024-08-14 05:26:39.341000+00:00
promo_1Lv4YHFCPJnn9IgIuK9hE6hD,{},2022-10-20 19:37:13+00:00,,UWW9CD0L,1.0,0,False,True,False,,,iVickyzU,,2024-08-14 05:27:33.656000+00:00
promo_1M5XjoFCPJnn9IgIwKILAFYX,{},2022-11-18 16:48:24+00:00,2023-01-01 05:59:00+00:00,TINDR612,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:23.567000+00:00
promo_1M5Xk5FCPJnn9IgIqXtoxXJ6,{},2022-11-18 16:48:41+00:00,2023-01-01 05:59:00+00:00,MIYS0WYJ,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:21.126000+00:00
promo_1M9XZ9FCPJnn9IgIXDWNvK2B,{},2022-11-29 17:25:55+00:00,,IE8IW7TQ,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:13.620000+00:00
promo_1M5XkaFCPJnn9IgIJqWzi5E7,{},2022-11-18 16:49:12+00:00,2023-01-01 05:59:00+00:00,OJZTCI7G,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:16.691000+00:00
promo_1Lv4XuFCPJnn9IgI0o6hLV7S,{},2022-10-20 19:36:50+00:00,,VU1WHCFI,1.0,0,False,True,False,,,iVickyzU,,2024-08-14 05:27:35.296000+00:00
promo_1M5Xk9FCPJnn9IgIu3ZGG8fV,{},2022-11-18 16:48:45+00:00,2023-01-01 05:59:00+00:00,C6T5PMO9,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:20.795000+00:00
promo_1M5XkUFCPJnn9IgIsm6QdBR5,{},2022-11-18 16:49:06+00:00,2023-01-01 05:59:00+00:00,MB5ATRYI,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:17.724000+00:00
promo_1M5XjgFCPJnn9IgI6vMq89WW,{},2022-11-18 16:48:16+00:00,2023-01-01 05:59:00+00:00,K4N4NIEY,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:24.889000+00:00
promo_1LwUCzFCPJnn9IgIPZFBQCwF,{},2022-10-24 17:13:05+00:00,,QMJOMQS5,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:30.802000+00:00
promo_1M5XkPFCPJnn9IgIZ25nKcnD,{},2022-11-18 16:49:01+00:00,2023-01-01 05:59:00+00:00,LJZDOYQC,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:18.486000+00:00
promo_1M9XZAFCPJnn9IgIJaKgiZtQ,{},2022-11-29 17:25:56+00:00,,PFY6MLFI,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:13.620000+00:00
promo_1M5XkIFCPJnn9IgIHoxZ5ddQ,{},2022-11-18 16:48:54+00:00,2023-01-01 05:59:00+00:00,AY8U5RAI,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:19.481000+00:00
promo_1M5XjmFCPJnn9IgIUtfus6Bc,{},2022-11-18 16:48:22+00:00,2023-01-01 05:59:00+00:00,NMPCV6Q7,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:23.893000+00:00
promo_1Lv4YQFCPJnn9IgIgRdRn3fA,{},2022-10-20 19:37:22+00:00,,QH9NQTWV,1.0,0,False,True,False,,,iVickyzU,,2024-08-14 05:27:32.982000+00:00
promo_1OJhTPFCPJnn9IgI1KvgvsfY,{},2023-12-04 19:06:31+00:00,,CDT958YU,1.0,0,True,True,False,,,cIOEIVYc,,2024-08-14 05:25:50.009000+00:00
promo_1Nfs6KFCPJnn9IgIBvkWllaN,{},2023-08-16 22:22:04+00:00,,RFUSNLDH,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:26:12.697000+00:00
promo_1MC8dpFCPJnn9IgItVLLklnk,{},2022-12-06 21:25:29+00:00,,H78HEWVB,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:05.943000+00:00
promo_1N0wIsFCPJnn9IgIHwSMiHUP,{},2023-04-26 00:33:50+00:00,,QJJYBWDG,1.0,0,True,True,False,,,iVickyzU,,2024-08-14 05:26:37.508000+00:00
promo_1M5XjoFCPJnn9IgIxzHCkUdf,{},2022-11-18 16:48:24+00:00,2023-01-01 05:59:00+00:00,1DLUXIWO,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:23.567000+00:00
promo_1M5Xk4FCPJnn9IgIvGp5OqHT,{},2022-11-18 16:48:40+00:00,2023-01-01 05:59:00+00:00,VUBHC1CG,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:21.449000+00:00
promo_1O5ZBlFCPJnn9IgI9tAFalwm,{},2023-10-26 19:25:53+00:00,,G8CE1XFF,1.0,0,True,True,False,,,GCMclVZ5,,2024-08-14 05:25:57.752000+00:00
promo_1N0wImFCPJnn9IgIHFbrVDsf,{},2023-04-26 00:33:44+00:00,,HFMOTSLU,1.0,0,True,True,False,,,iVickyzU,,2024-08-14 05:26:38.856000+00:00
promo_1M5XkFFCPJnn9IgIWu49eRSG,{},2022-11-18 16:48:51+00:00,2023-01-01 05:59:00+00:00,F2WCZY1Q,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:19.812000+00:00
promo_1M9XZ9FCPJnn9IgIAJ9sNCY8,{},2022-11-29 17:25:55+00:00,,6BZPFUVZ,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:13.621000+00:00
promo_1MS4J9FCPJnn9IgIa02y4jya,{},2023-01-19 20:01:59+00:00,,SMMUSD,,0,False,True,True,10000.0,usd,GBKO0OZc,,2024-08-14 05:26:58.353000+00:00
promo_1N0wIaFCPJnn9IgI6MW5Y2Hy,{},2023-04-26 00:33:32+00:00,,IBOHAJ0M,1.0,0,True,True,False,,,iVickyzU,,2024-08-14 05:26:41.736000+00:00
promo_1MC8dYFCPJnn9IgIgPG5ekKz,{},2022-12-06 21:25:12+00:00,,OMOLYDIC,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:09.256000+00:00
promo_1MC8dWFCPJnn9IgI6NQJqEY1,{},2022-12-06 21:25:10+00:00,,UHQDAJKU,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:09.937000+00:00
promo_1MC8doFCPJnn9IgIOywgZw7W,{},2022-12-06 21:25:28+00:00,,JS1Y9FPZ,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:05.944000+00:00
promo_1Nfs69FCPJnn9IgImH2Zeaq8,{},2023-08-16 22:21:53+00:00,,MC7D05VN,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:26:15.554000+00:00
promo_1MC8dXFCPJnn9IgIAx7W5JAC,{},2022-12-06 21:25:11+00:00,,VBPZRVJ2,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:09.611000+00:00
promo_1M5XkBFCPJnn9IgIKKaCuBv3,{},2022-11-18 16:48:47+00:00,2023-01-01 05:59:00+00:00,OPP0WOJZ,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:20.472000+00:00
promo_1M5XjxFCPJnn9IgI91NrJlwu,{},2022-11-18 16:48:33+00:00,2023-01-01 05:59:00+00:00,FOW1KU2U,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:22.184000+00:00
promo_1M5XjdFCPJnn9IgIGiUezodl,{},2022-11-18 16:48:13+00:00,2023-01-01 05:59:00+00:00,HKH7HQHB,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:25.256000+00:00
promo_1LwUCxFCPJnn9IgIlYmQSwDw,{},2022-10-24 17:13:03+00:00,,VBH7ADSA,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:31.132000+00:00
promo_1N0wIbFCPJnn9IgIxCghGPrE,{},2023-04-26 00:33:33+00:00,,J8GFZEEJ,1.0,0,True,True,False,,,iVickyzU,,2024-08-14 05:26:41.380000+00:00
promo_1M9XZFFCPJnn9IgIJm6c0q8j,{},2022-11-29 17:26:01+00:00,,YSMTDXQL,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:12.592000+00:00
promo_1M5XjyFCPJnn9IgIbDYVo94p,{},2022-11-18 16:48:34+00:00,2023-01-01 05:59:00+00:00,WOFSJKET,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:22.184000+00:00
promo_1MC8dVFCPJnn9IgIJkyZnfRv,{},2022-12-06 21:25:09+00:00,,FAXXVQNU,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:09.937000+00:00
promo_1M5Xk3FCPJnn9IgI3048WhCG,{},2022-11-18 16:48:39+00:00,2023-01-01 05:59:00+00:00,DZ9D8GH2,2.0,0,False,True,False,,,JzYBFXBD,,2024-08-14 05:27:21.450000+00:00
promo_1Lv4YJFCPJnn9IgIpCiLjQWA,{},2022-10-20 19:37:15+00:00,,YXVICX8Q,1.0,0,False,True,False,,,iVickyzU,,2024-08-14 05:27:33.333000+00:00
promo_1Nfs6AFCPJnn9IgIqZVZWjvR,{},2023-08-16 22:21:54+00:00,,TRW5JU5D,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:26:15.225000+00:00
promo_1M9XZFFCPJnn9IgI7sMEhRDm,{},2022-11-29 17:26:01+00:00,,BSE2RKSM,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:12.592000+00:00
promo_1O5ZBdFCPJnn9IgIZrw1yi5y,{},2023-10-26 19:25:45+00:00,,JHHX5CFV,1.0,0,True,True,False,,,GCMclVZ5,,2024-08-14 05:25:59.843000+00:00
promo_1N0wIkFCPJnn9IgIEARtTbAD,{},2023-04-26 00:33:42+00:00,,AXSZAYLG,1.0,0,True,True,False,,,iVickyzU,,2024-08-14 05:26:39.341000+00:00
promo_1Lv4YRFCPJnn9IgI2tWDPjGg,{},2022-10-20 19:37:23+00:00,,XRO3NOJF,1.0,0,False,True,False,,,iVickyzU,,2024-08-14 05:27:32.982000+00:00
promo_1ON6gtFCPJnn9IgIjWscBPIX,{},2023-12-14 04:38:31+00:00,,NDTS522K,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:25:47.986000+00:00
promo_1O5ZBoFCPJnn9IgIaq0bRKEH,{},2023-10-26 19:25:56+00:00,,BNUFINQS,1.0,0,True,True,False,,,GCMclVZ5,,2024-08-14 05:25:57.102000+00:00
promo_1MC8dbFCPJnn9IgIz0pIisHE,{},2022-12-06 21:25:15+00:00,,E3ZZ8UL0,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:08.776000+00:00
promo_1MC8dcFCPJnn9IgI6WCzoYyn,{},2022-12-06 21:25:16+00:00,,MWAKYPUE,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:08.443000+00:00
promo_1LwUCmFCPJnn9IgIaSNOTyHj,{},2022-10-24 17:12:52+00:00,,BCOCNPAX,1.0,0,True,True,False,,,iVickyzU,,2024-08-14 05:27:31.501000+00:00
promo_1Nfs6BFCPJnn9IgIAaZpR0Rd,{},2023-08-16 22:21:55+00:00,,DNQWLVLM,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:26:14.895000+00:00
promo_1MC8diFCPJnn9IgIpZbPt4pP,{},2022-12-06 21:25:22+00:00,,CUBGA1SF,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:06.985000+00:00
promo_1N0wIjFCPJnn9IgIH3UlUqG4,{},2023-04-26 00:33:41+00:00,,NAFPA0KC,1.0,0,True,True,False,,,iVickyzU,,2024-08-14 05:26:39.675000+00:00
promo_1ON6gwFCPJnn9IgIc1nS5mge,{},2023-12-14 04:38:34+00:00,,69ODS0BE,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:25:47.239000+00:00
promo_1N0wJiFCPJnn9IgIQiRINbjw,{},2023-04-26 00:34:42+00:00,,3HB7OPCL,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:26:36.533000+00:00
promo_1N0wIXFCPJnn9IgIZB9DHXD6,{},2023-04-26 00:33:29+00:00,,SBNLNMXM,1.0,0,True,True,False,,,iVickyzU,,2024-08-14 05:26:42.078000+00:00
promo_1N0wInFCPJnn9IgIYdkJKHxC,{},2023-04-26 00:33:45+00:00,,E5PJHOV0,1.0,0,True,True,False,,,iVickyzU,,2024-08-14 05:26:38.530000+00:00
promo_1Nfs68FCPJnn9IgIKHEQdgUb,{},2023-08-16 22:21:52+00:00,,X1JUFAWG,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:26:15.555000+00:00
promo_1LwUCyFCPJnn9IgIsyVSlWOy,{},2022-10-24 17:13:04+00:00,,MOFD7W7G,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:31.132000+00:00
promo_1LwUCzFCPJnn9IgIaE4bT7Lc,{},2022-10-24 17:13:05+00:00,,KWS2I0YP,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:30.802000+00:00
promo_1MC8dbFCPJnn9IgIe2DstOdc,{},2022-12-06 21:25:15+00:00,,IHQFSSFW,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:08.777000+00:00
promo_1MC8ddFCPJnn9IgIj2PM0yIL,{},2022-12-06 21:25:17+00:00,,DH1BO83H,1.0,0,True,True,False,,,HLgpCeXS,,2024-08-14 05:27:08.107000+00:00
promo_1N0wIWFCPJnn9IgIGaYdh98Y,{},2023-04-26 00:33:28+00:00,,W7UDCKKD,1.0,0,True,True,False,,,iVickyzU,,2024-08-14 05:26:42.412000+00:00
