id,ts,children_id,device,messenger_version,os,carrier,network_status,message_type
c74eeb55dc224a91800855e031db0a76,2024-01-04 02:13:18,805fbb50-c9a0-47d5-88d3-0ad0ad2682c3,G50,com.pinwheel.messenger@5.43.3+126,Android 10,T-Mobile,Disconnected,mms
7533ffe69de84a46be0ae8106010c8e1,2024-01-06 03:41:56,d3171094-2fd4-4c8a-871b-c3c3bd7295b6,G91S,com.pinwheel.messenger@5.38.2+115,Android 11,AT&T,Connected,sms
54e4f9c219154a39a1e625928ccc7a16,2023-12-05 21:21:56,16c0da93-39c8-4048-a077-666d55363aeb,SM-A136U1,com.pinwheel.messenger@5.39.0+116,Android 13,AT&T,Connected,mms
7cb58a396a8741eab1495157b75d6600,2023-12-05 04:25:40,82bce2ba-2542-4655-916a-8b3898339338,G91S,com.pinwheel.messenger@5.43.0+123,Android 11,T-Mobile,Connected,sms
595a16b6422d42ffadad3552b557a30c,2023-12-05 02:21:53,82bce2ba-2542-4655-916a-8b3898339338,G91S,com.pinwheel.messenger@5.43.0+123,Android 11,T-Mobile,Connected,sms
9dc46fae1eed40bf9845f38cea38f3a6,2023-12-05 01:25:32,16c0da93-39c8-4048-a077-666d55363aeb,SM-A136U1,com.pinwheel.messenger@5.39.0+116,Android 13,AT&T,Disconnected,sms
9ae3cd4cabd04d0dab707dc337d76795,2024-01-07 19:21:03,d1d6c423-d395-4a39-9021-cf75f68f3a13,G50,com.pinwheel.messenger@5.15.1+76,Android 10,,Disconnected,sms
523abb6282e5452886a4d32697c60daf,2024-01-09 23:24:16,fd515b7a-7c97-4b2c-ae19-72de153730cf,G50 Plus,com.pinwheel.messenger@5.27.0+93,Android 10,,Disconnected,sms
c9305f743b96478dab1ff5f2859c8db5,2024-01-10 23:12:50,25be7cb0-0635-4749-9ced-0d775506de05,Armor X8,com.pinwheel.messenger@5.37.0+112,Android 11,HOME,Connected,mms
fb21dcb058fd498f80261b127f931775,2024-01-10 03:12:10,5663502d-34b0-425e-99ac-23686c767ad7,G91S,com.pinwheel.messenger@5.39.0+116,Android 11,T-Mobile,Connected,mms
24783c2b78ea4faf90095591adb2aec3,2024-01-10 23:17:48,05efdd33-ba08-4339-954d-ebf6a9a0ae04,SM-A326U1,com.pinwheel.messenger@5.40.0+117,Android 12,Verizon ,Connected,sms
c82e43aabf4948968df5b7e52b070f8b,2024-01-10 22:49:35,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
6ae6c1a65fec4b7bb0273283619dae93,2024-01-11 20:06:19,25be7cb0-0635-4749-9ced-0d775506de05,Armor X8,com.pinwheel.messenger@5.37.0+112,Android 11,HOME,Connected,mms
64ec71c2bfdd4c88a7e4f1e54d546548,2024-01-11 02:06:49,25be7cb0-0635-4749-9ced-0d775506de05,Armor X8,com.pinwheel.messenger@5.37.0+112,Android 11,HOME,Connected,mms
475da550b7e042bf8308984b882d652c,2024-01-11 01:09:01,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
3906f05cf9a84810bc98732b56f537a4,2024-01-11 01:07:03,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
b2391e14bd1c440481faeb0f45cdb3c9,2024-01-11 01:06:33,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
0585ebef32844e8eb7ae96af099a2609,2024-01-12 22:15:03,f8acbdd6-6768-4d95-92b2-48e61a180168,G91S,com.pinwheel.messenger@5.39.0+116,Android 11,T-Mobile,Connected,mms
f93bc369362442f497914f71cc619e9c,2024-01-12 18:55:54,bc5d3d3d-5241-4480-80ec-97153dc1fd3e,SM-A326U1,com.pinwheel.messenger@5.37.0+112,Android 13,Verizon ,Connected,mms
a93a8a7ac6b64bf49f387e35cdb94af8,2024-01-12 17:13:03,abb12161-7d4c-40d7-8b25-a2d81ecc6bf2,G91S,com.pinwheel.messenger@5.43.3+126,Android 11,T-Mobile,Connected,mms
6480aaa58fa34058a179c4c044c1a995,2024-01-12 15:13:40,e0d5d4c8-fb48-40c3-b68d-afe6770aac1f,G91S,com.pinwheel.messenger@5.39.0+116,Android 11,T-Mobile,Disconnected,sms
4d825dffc27d45e2989e86db8d6e1e53,2024-01-12 01:16:43,e0d5d4c8-fb48-40c3-b68d-afe6770aac1f,G91S,com.pinwheel.messenger@5.39.0+116,Android 11,T-Mobile,Disconnected,sms
b3fdd764e4c04840b13822b20975d43f,2024-01-13 14:34:00,bc5d3d3d-5241-4480-80ec-97153dc1fd3e,SM-A326U1,com.pinwheel.messenger@5.37.0+112,Android 13,Verizon ,Connected,mms
de3e784e3cd340408feba7bf6659a110,2024-01-13 14:15:40,bc5d3d3d-5241-4480-80ec-97153dc1fd3e,SM-A326U1,com.pinwheel.messenger@5.37.0+112,Android 13,Verizon ,Connected,mms
3db4aa78fbd84afcb96fe4bea9e774c6,2024-01-13 13:26:58,bc5d3d3d-5241-4480-80ec-97153dc1fd3e,SM-A326U1,com.pinwheel.messenger@5.37.0+112,Android 13,Verizon ,Disconnected,mms
eadadcf0a6f64f3c99fe8f711100834a,2024-01-14 19:26:34,bc5d3d3d-5241-4480-80ec-97153dc1fd3e,SM-A326U1,com.pinwheel.messenger@5.37.0+112,Android 13,Verizon ,Disconnected,mms
06834856266741fc9c6c5a1e7fde0f8a,2024-01-14 23:15:11,bba7251d-aa5c-4b4b-81b4-416374043f86,G50,com.pinwheel.messenger@5.31.0+103,Android 10,T-Mobile,Disconnected,sms
20c6f583cde344fe998a210b19a289b7,2024-01-14 22:27:36,bba7251d-aa5c-4b4b-81b4-416374043f86,G50,com.pinwheel.messenger@5.31.0+103,Android 10,T-Mobile,Disconnected,sms
bd9aa774fdb5417996dbb43aa214d542,2024-01-14 22:11:20,bba7251d-aa5c-4b4b-81b4-416374043f86,G50,com.pinwheel.messenger@5.31.0+103,Android 10,T-Mobile,Disconnected,sms
5c3c082817c445cfbcf9ebd6b568b968,2024-01-14 22:09:08,bba7251d-aa5c-4b4b-81b4-416374043f86,G50,com.pinwheel.messenger@5.31.0+103,Android 10,T-Mobile,Disconnected,sms
a3c1dae8c7ca4f1f9f66f42e85410960,2024-01-14 21:13:56,bba7251d-aa5c-4b4b-81b4-416374043f86,G50,com.pinwheel.messenger@5.31.0+103,Android 10,T-Mobile,Disconnected,sms
1ad8bc808b0f46fd9322e78d6ecb9467,2024-01-14 21:13:35,bba7251d-aa5c-4b4b-81b4-416374043f86,G50,com.pinwheel.messenger@5.31.0+103,Android 10,T-Mobile,Disconnected,sms
07c32ff250fa4bfa9dfd63773f740b6c,2024-01-14 19:32:08,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
5670e3b5cf414479a0ec4b8884537bf3,2024-01-14 19:30:49,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
9157bf36dfd148cfa503aac38da2bda8,2024-01-14 13:20:23,bc5d3d3d-5241-4480-80ec-97153dc1fd3e,SM-A326U1,com.pinwheel.messenger@5.37.0+112,Android 13,Verizon ,Connected,sms
7f645f13d09642029e512bbcab8a310a,2024-01-15 16:42:12,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
d65b33ca972a4d0aa321aaabc7c10968,2024-01-16 16:40:15,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
1ac5fc9c82974539b5ba0931e47f914c,2024-01-16 13:22:42,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
d694180d89b44b1c8d4bc8d65c640037,2024-01-16 12:56:46,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
100ccb3c6a2847a1964f7f1e15f7546a,2024-01-17 21:30:59,e0e33e71-1a32-46d3-bb29-faf27286da12,SM-A015V,com.pinwheel.messenger@5.29.1+98,Android 11,Verizon ,Connected,mms
cba40531e39c4fcfa0480f487165faca,2024-01-19 17:04:31,abb12161-7d4c-40d7-8b25-a2d81ecc6bf2,G91S,com.pinwheel.messenger@5.43.3+126,Android 11,T-Mobile,Connected,mms
d66466a1a9df4cb890449bb80e02bb7e,2024-01-20 22:14:51,25be7cb0-0635-4749-9ced-0d775506de05,Armor X8,com.pinwheel.messenger@5.37.0+112,Android 11,HOME,Connected,mms
1a46a239a971461b802c2e15824b2c83,2024-01-20 16:33:32,f26420ce-a6a6-4c61-b630-d21b972820d0,G50,com.pinwheel.messenger@5.22.0+87,Android 10,,Disconnected,sms
54ae9be31d8342228c20242f0dc8d19f,2024-01-21 17:10:25,f26420ce-a6a6-4c61-b630-d21b972820d0,G50,com.pinwheel.messenger@5.22.0+87,Android 10,,Disconnected,mms
7c4f2c21473c409ba69a61ba78fa8399,2024-01-22 23:44:48,f26420ce-a6a6-4c61-b630-d21b972820d0,G50,com.pinwheel.messenger@5.22.0+87,Android 10,,Disconnected,sms
f9abc5c2c0a1493ab58d5a86f0adc8ae,2024-01-22 14:04:08,e0d5d4c8-fb48-40c3-b68d-afe6770aac1f,G91S,com.pinwheel.messenger@5.39.0+116,Android 11,T-Mobile,Disconnected,sms
99bb2e33038746e68900cc68d95ac4de,2024-01-22 05:10:07,d9a95ca8-f459-49fa-99dc-5b097cf50bec,G50,com.pinwheel.messenger@5.32.0+104,Android 10,T-Mobile,Disconnected,sms
f1f67d400f4548619f4d994d4875ffc7,2024-01-23 05:46:10,82bce2ba-2542-4655-916a-8b3898339338,G91S,com.pinwheel.messenger@5.43.0+123,Android 11,T-Mobile,Disconnected,sms
2cc95e49bfc3477da2a1578b0d9403d7,2024-01-23 05:39:46,82bce2ba-2542-4655-916a-8b3898339338,G91S,com.pinwheel.messenger@5.43.0+123,Android 11,T-Mobile,Connected,sms
c9219df5caa643efa0fe2620ba5bc9e3,2024-01-23 02:23:41,86da8848-cdaa-40c3-b521-e2371166949f,SM-A326U1,com.pinwheel.messenger@5.21.0+84,Android 13,,Disconnected,sms
111f5c0d82504bd7b5bb487ef3d04363,2024-01-23 02:23:36,86da8848-cdaa-40c3-b521-e2371166949f,SM-A326U1,com.pinwheel.messenger@5.21.0+84,Android 13,,Disconnected,sms
ffa81f20fff442d4b1bd95cdf6f74be6,2024-01-23 00:18:44,86da8848-cdaa-40c3-b521-e2371166949f,SM-A326U1,com.pinwheel.messenger@5.21.0+84,Android 13,,Disconnected,sms
8ec474c74689432db2f16e6dbdd753b1,2024-01-23 00:15:50,86da8848-cdaa-40c3-b521-e2371166949f,SM-A326U1,com.pinwheel.messenger@5.21.0+84,Android 13,,Disconnected,sms
cb62ee8255dd49ed9d50441c0742f686,2024-01-23 00:15:16,86da8848-cdaa-40c3-b521-e2371166949f,SM-A326U1,com.pinwheel.messenger@5.21.0+84,Android 13,,Disconnected,sms
2efa5341652b426cb7f3d6fb9dd68db8,2024-01-23 00:14:39,86da8848-cdaa-40c3-b521-e2371166949f,SM-A326U1,com.pinwheel.messenger@5.21.0+84,Android 13,,Disconnected,sms
9e05e78822974bf492332bfa5d965cee,2024-01-23 00:14:21,86da8848-cdaa-40c3-b521-e2371166949f,SM-A326U1,com.pinwheel.messenger@5.21.0+84,Android 13,,Disconnected,sms
7821da272e3a4c058854c71a3e115b57,2024-01-23 00:13:57,86da8848-cdaa-40c3-b521-e2371166949f,SM-A326U1,com.pinwheel.messenger@5.21.0+84,Android 13,,Disconnected,sms
86dcc85acd674f84a4226bb79e6169cc,2024-01-23 00:03:16,86da8848-cdaa-40c3-b521-e2371166949f,SM-A326U1,com.pinwheel.messenger@5.21.0+84,Android 13,,Disconnected,sms
89db59c61cf2449f86086bf5c84e72da,2024-01-24 03:40:31,febbdf05-f12b-432a-9bbd-90fdb2bc467b,SM-A326U1,com.pinwheel.messenger@5.33.1+106,Android 13,T-Mobile,Connected,sms
9fb88fa5ce8b42b290fcc12ec495ce64,2024-01-25 23:57:35,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
6ddc50a19f3f4196bbd6cc48f4881c2c,2024-01-25 23:37:40,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
c859d37946054f3ab26e6995a179393c,2024-01-25 04:02:21,1053664f-53f8-4d5c-89bb-8c174d319edc,G50 Plus,com.pinwheel.messenger@5.40.0+117,Android 10,T-Mobile,Disconnected,sms
eee3e6a36e3c435993a9e6aad2849f28,2024-01-25 01:31:07,82bce2ba-2542-4655-916a-8b3898339338,G91S,com.pinwheel.messenger@5.43.0+123,Android 11,T-Mobile,Disconnected,sms
4e98a64391ce42eb880ba6668656793d,2024-01-26 15:39:07,f6d9a7d4-b733-421e-9048-af8de5187b15,G50,com.pinwheel.messenger@5.41.0+118,Android 10,T-Mobile,Disconnected,mms
a63e6f36337247d094957bd2aec01113,2024-01-26 19:26:29,696c29e9-d204-46cc-bb49-45849f864c67,Armor X8,com.pinwheel.messenger@5.37.0+112,Android 11,HOME,Disconnected,sms
07cc31b50465456cb0f6ff5f75e3455a,2024-01-26 02:56:23,e13945cd-2c95-47c0-b3fe-612f65d585ef,G50 Plus,com.pinwheel.messenger@5.40.0+117,Android 10,T-Mobile,Disconnected,sms
c4b821bfc0614f27b7ba81b0249e13c0,2024-01-27 03:01:48,986e2403-b98d-4fd3-a85b-f4d49216fa75,G50 Plus,com.pinwheel.messenger@5.25.0+91,Android 10,,Disconnected,mms
42a1d539777f4cb895c6576b95ec0c3a,2024-01-27 03:02:49,986e2403-b98d-4fd3-a85b-f4d49216fa75,G50 Plus,com.pinwheel.messenger@5.25.0+91,Android 10,,Disconnected,sms
e082a3814fab4c98bf36613b60f46ecd,2024-01-27 02:25:56,f6d9a7d4-b733-421e-9048-af8de5187b15,G50,com.pinwheel.messenger@5.41.0+118,Android 10,T-Mobile,Disconnected,sms
b0d3f1a309bc4859aa9459e74281928a,2024-01-28 23:46:14,f6d9a7d4-b733-421e-9048-af8de5187b15,G50,com.pinwheel.messenger@5.41.0+118,Android 10,T-Mobile,Disconnected,sms
01b251b49dca43088b49f8bf71b8066f,2024-01-28 22:27:00,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
45bfed85b5af41978f69ed4d2c6e4dfa,2024-01-28 01:14:43,f6d9a7d4-b733-421e-9048-af8de5187b15,G50,com.pinwheel.messenger@5.41.0+118,Android 10,T-Mobile,Disconnected,sms
ae5cf508cd104c1995b6ad222eb5f82f,2024-01-31 21:53:51,82bce2ba-2542-4655-916a-8b3898339338,G91S,com.pinwheel.messenger@5.43.0+123,Android 11,T-Mobile,Disconnected,sms
c76ec32f5b4c447283b5a24ce740dba6,2024-01-31 21:52:25,82bce2ba-2542-4655-916a-8b3898339338,G91S,com.pinwheel.messenger@5.43.0+123,Android 11,T-Mobile,Disconnected,sms
d53b6177b658449aa0b76e2ec9e69214,2024-01-31 04:24:20,82bce2ba-2542-4655-916a-8b3898339338,G91S,com.pinwheel.messenger@5.43.0+123,Android 11,T-Mobile,Connected,sms
9f9abeaf212c44da94d52a4009caf6ab,2024-02-01 23:28:04,1053664f-53f8-4d5c-89bb-8c174d319edc,G50 Plus,com.pinwheel.messenger@5.40.0+117,Android 10,T-Mobile,Disconnected,sms
bf06be5094264ef591456e0336789078,2024-02-01 16:28:02,1053664f-53f8-4d5c-89bb-8c174d319edc,G50 Plus,com.pinwheel.messenger@5.40.0+117,Android 10,T-Mobile,Disconnected,sms
8a67a60122eb4814a7560c5022560ea3,2024-02-02 03:25:54,1053664f-53f8-4d5c-89bb-8c174d319edc,G50 Plus,com.pinwheel.messenger@5.40.0+117,Android 10,,Disconnected,sms
b1b87d2b311d401094edab0fc0fc77c0,2024-02-03 17:55:06,5bb7d844-0694-481f-81d1-9c45a433eee8,SM-A136U1,com.pinwheel.messenger@5.40.0+117,Android 13,Mint,Connected,mms
734a7dd1650e470ca718867c5e0d11cd,2024-02-06 12:55:33,f6d9a7d4-b733-421e-9048-af8de5187b15,G50,com.pinwheel.messenger@5.41.0+118,Android 10,T-Mobile,Disconnected,sms
319e98f2fd6c485e9a9d895cb6e17483,2024-02-06 01:56:58,d41d492e-92d9-42d1-b047-cedf4abdec57,Armor X8,com.pinwheel.messenger@5.42.2+122,Android 10,T-Mobile,Connected,sms
35a0c258a484498c96255452f90e3a29,2024-02-06 01:56:45,d41d492e-92d9-42d1-b047-cedf4abdec57,Armor X8,com.pinwheel.messenger@5.42.2+122,Android 10,T-Mobile,Connected,sms
11719194b75346989b4a7755c9b2e7c4,2024-02-08 19:16:33,e0e33e71-1a32-46d3-bb29-faf27286da12,SM-A015V,com.pinwheel.messenger@5.29.1+98,Android 11,Verizon ,Connected,mms
2f735653cf4a4a5f83c57b7a4012ca66,2024-02-08 17:40:31,e0e33e71-1a32-46d3-bb29-faf27286da12,SM-A015V,com.pinwheel.messenger@5.29.1+98,Android 11,Verizon ,Connected,mms
1091d1048a44407ba62eb6414772b539,2024-02-09 22:41:08,5ede6572-a507-4b9b-a9ed-b21623f47876,SM-A136U1,com.pinwheel.messenger@5.36.1+111,Android 12,,Connected,sms
c9bb953e353f4dbeb7a3f871b3d0a8be,2024-02-09 20:58:46,86da8848-cdaa-40c3-b521-e2371166949f,SM-A326U1,com.pinwheel.messenger@5.21.0+84,Android 13,,Disconnected,sms
f17f5d3b187948f9932895ef6129b451,2024-02-10 22:07:13,25be7cb0-0635-4749-9ced-0d775506de05,Armor X8,com.pinwheel.messenger@5.37.0+112,Android 11,HOME,Connected,mms
f99a79a4eaa542d09850b39b54513b82,2024-02-12 21:40:54,bd48fb2b-a521-4b08-a289-f3221cbfee4e,SM-A136U1,com.pinwheel.messenger@5.38.2+115,Android 12,Verizon ,Disconnected,sms
936f490a56024e59be6f835378e878ba,2024-02-13 15:32:07,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
091dabf54b6741e0a0143cdedfa94be6,2024-02-13 12:55:23,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
c48ccf6b27054670923da0210a4a74d3,2024-02-14 20:02:08,517504d0-82d7-4690-97ed-a5c4c4e2acaa,G91S,com.pinwheel.messenger@5.41.0+118,Android 11,AT&T,Connected,mms
484ab6c942734f8698e98d0cb188f405,2024-02-14 17:25:19,5bb7d844-0694-481f-81d1-9c45a433eee8,SM-A136U1,com.pinwheel.messenger@5.40.0+117,Android 13,Mint,Disconnected,mms
01ba0135dd904d709b416d289f0d9f13,2024-02-14 17:24:57,5bb7d844-0694-481f-81d1-9c45a433eee8,SM-A136U1,com.pinwheel.messenger@5.40.0+117,Android 13,Mint,Disconnected,mms
2b621b9fc46c47188ed2e641e9152e39,2024-02-15 21:06:47,69c63a73-86da-41d8-80d5-5a3a0f672f3b,G91S,com.pinwheel.messenger@5.43.0+123,Android 11,T-Mobile,Connected,mms
76dfa43990544be5b4c0ae04bc20b55e,2024-02-15 20:44:24,69c63a73-86da-41d8-80d5-5a3a0f672f3b,G91S,com.pinwheel.messenger@5.43.0+123,Android 11,T-Mobile,Connected,mms
7cc10e97ac384e3280e7657a77821b1d,2024-02-15 22:54:02,91fa4d3a-b892-4176-8410-2c71c41c7a22,G50,com.pinwheel.messenger@5.38.0+113,Android 10,T-Mobile,Disconnected,sms
f56a7b4a4d7f4318af56b833ae259561,2024-02-15 22:49:26,91fa4d3a-b892-4176-8410-2c71c41c7a22,G50,com.pinwheel.messenger@5.38.0+113,Android 10,T-Mobile,Disconnected,sms
bc68975ef24e411dba8121b14ff55147,2024-02-15 22:37:04,91fa4d3a-b892-4176-8410-2c71c41c7a22,G50,com.pinwheel.messenger@5.38.0+113,Android 10,T-Mobile,Disconnected,sms
619c3f4423f54e149132f58d45fdb25c,2024-02-16 16:25:58,5bb7d844-0694-481f-81d1-9c45a433eee8,SM-A136U1,com.pinwheel.messenger@5.40.0+117,Android 13,Mint,Connected,mms
a9737af4298e4b25afd726073ff94ffa,2024-02-16 01:32:16,91fa4d3a-b892-4176-8410-2c71c41c7a22,G50,com.pinwheel.messenger@5.38.0+113,Android 10,T-Mobile,Disconnected,sms
90009d210ca94586bc259e838ac2076e,2024-02-17 21:46:36,e0e33e71-1a32-46d3-bb29-faf27286da12,SM-A015V,com.pinwheel.messenger@5.29.1+98,Android 11,Verizon ,Connected,mms
f3742ce964f2495897f80e98d93ff8ed,2024-02-17 15:56:23,d1812c0f-e981-4b59-9a62-1a7b8959e17e,G91S,com.pinwheel.messenger@5.38.2+115,Android 11,T-Mobile,Disconnected,sms
d656f1044a3b41c69ec3c022083d6b72,2024-02-17 13:26:02,f6d9a7d4-b733-421e-9048-af8de5187b15,G50,com.pinwheel.messenger@5.41.0+118,Android 10,T-Mobile,Disconnected,sms
c45d739a9fd841f799db4702632ee9a9,2024-02-18 23:53:21,e0e33e71-1a32-46d3-bb29-faf27286da12,SM-A015V,com.pinwheel.messenger@5.29.1+98,Android 11,Verizon ,Connected,mms
b05e130292ce43aa9a05127a1401c635,2024-02-18 17:25:04,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
bcf6ca7960624ba9b62ba17b3ad91192,2024-02-18 13:58:22,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
1f4ce9d0b0174dbc93391ed45491d9c1,2024-02-18 02:28:15,d1e86514-eba8-450d-8951-ff963cb50f81,G50,com.pinwheel.messenger@5.38.0+113,Android 10,T-Mobile,Disconnected,sms
ca8324e75e4f4238ba7b8af6cb25b3c1,2024-02-19 15:32:05,d1e86514-eba8-450d-8951-ff963cb50f81,G50,com.pinwheel.messenger@5.38.0+113,Android 10,T-Mobile,Disconnected,sms
c46bef487a794041b19f37559ed9aa14,2024-02-20 01:45:54,86da8848-cdaa-40c3-b521-e2371166949f,SM-A326U1,com.pinwheel.messenger@5.21.0+84,Android 13,,Disconnected,mms
7974b44fec9847f0810e8264af3d0173,2024-02-20 18:45:24,d1812c0f-e981-4b59-9a62-1a7b8959e17e,G91S,com.pinwheel.messenger@5.38.2+115,Android 11,T-Mobile,Disconnected,sms
a4c63e1532ca4a93ac300558326815ef,2024-02-20 18:45:15,d1812c0f-e981-4b59-9a62-1a7b8959e17e,G91S,com.pinwheel.messenger@5.38.2+115,Android 11,T-Mobile,Disconnected,sms
d20f14f361da4fcd9af1346c48456c06,2024-02-21 01:46:10,d1812c0f-e981-4b59-9a62-1a7b8959e17e,G91S,com.pinwheel.messenger@5.38.2+115,Android 11,T-Mobile,Disconnected,sms
0396057b2e7146f3b6f56d718ef38aff,2024-02-22 02:42:08,805fbb50-c9a0-47d5-88d3-0ad0ad2682c3,G50,com.pinwheel.messenger@5.43.3+126,Android 10,T-Mobile,Disconnected,mms
cadd2a3a12834840884dea38635c5d99,2024-02-22 13:10:24,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
73c09ddf27a4488886a0be1e970b20c2,2024-02-22 13:09:40,f2df8705-597e-4099-9e37-2d3d9cc656eb,SM-A136U1,com.pinwheel.messenger@5.33.1+106,Android 13,Mint,Disconnected,sms
f8d2c711f0b240e6ab8cbf19539b71b6,2024-02-22 01:18:56,25be7cb0-0635-4749-9ced-0d775506de05,Armor X8,com.pinwheel.messenger@5.37.0+112,Android 11,HOME,Connected,sms
10ad37c27e3d4bde8d38b8c5091310eb,2024-02-22 01:17:40,25be7cb0-0635-4749-9ced-0d775506de05,Armor X8,com.pinwheel.messenger@5.37.0+112,Android 11,HOME,Connected,sms
3f19c607d17d4dd88aaaf0f2d8665f92,2024-02-23 22:43:44,25be7cb0-0635-4749-9ced-0d775506de05,Armor X8,com.pinwheel.messenger@5.37.0+112,Android 11,HOME,Connected,sms
eccde11b57934050a4ece27b710eec4b,2024-02-23 18:47:25,d1812c0f-e981-4b59-9a62-1a7b8959e17e,G91S,com.pinwheel.messenger@5.38.2+115,Android 11,T-Mobile,Disconnected,sms
43d10aafe57c43ca8c6bf0d94a5a1afc,2024-02-23 01:11:46,25be7cb0-0635-4749-9ced-0d775506de05,Armor X8,com.pinwheel.messenger@5.37.0+112,Android 11,HOME,Connected,sms
0c9b8c6e33c047e5a7a6d460fa0972eb,2024-02-23 01:11:23,25be7cb0-0635-4749-9ced-0d775506de05,Armor X8,com.pinwheel.messenger@5.37.0+112,Android 11,HOME,Connected,sms
fa29f4c2768c44ddbadbb5a94694dca8,2024-02-24 21:45:44,517504d0-82d7-4690-97ed-a5c4c4e2acaa,G91S,com.pinwheel.messenger@5.41.0+118,Android 11,AT&T,Connected,mms
70794b6ee13e4fd2aeaccd34037d2a26,2024-02-24 01:31:04,69c63a73-86da-41d8-80d5-5a3a0f672f3b,G91S,com.pinwheel.messenger@5.43.0+123,Android 11,T-Mobile,Disconnected,sms
fc2ec90c6fda4763815da0d50a6739bc,2024-02-24 01:31:04,69c63a73-86da-41d8-80d5-5a3a0f672f3b,G91S,com.pinwheel.messenger@5.43.0+123,Android 11,T-Mobile,Disconnected,sms
08d4ab2cc0f542f5b28998261103350a,2024-02-24 01:31:04,69c63a73-86da-41d8-80d5-5a3a0f672f3b,G91S,com.pinwheel.messenger@5.43.0+123,Android 11,T-Mobile,Disconnected,sms
cad5bab9f68241a8baca6c6c6b518031,2024-02-27 01:01:26,abb12161-7d4c-40d7-8b25-a2d81ecc6bf2,G91S,com.pinwheel.messenger@5.43.3+126,Android 11,T-Mobile,Connected,mms
5e66a183db134d5887f1756b2afd203a,2024-02-29 20:36:43,25be7cb0-0635-4749-9ced-0d775506de05,Armor X8,com.pinwheel.messenger@5.37.0+112,Android 11,HOME,Connected,sms
4688f34b21c24e6a90aa3078a0422899,2024-02-29 20:36:18,25be7cb0-0635-4749-9ced-0d775506de05,Armor X8,com.pinwheel.messenger@5.37.0+112,Android 11,HOME,Connected,sms
f2f5e202159342fc9158364d4ed7a7c7,2024-03-01 23:03:31,25be7cb0-0635-4749-9ced-0d775506de05,Armor X8,com.pinwheel.messenger@5.37.0+112,Android 11,HOME,Connected,sms
d39a5d8571594c57b9c4e2d0cfc2b0e7,2024-03-01 23:03:10,25be7cb0-0635-4749-9ced-0d775506de05,Armor X8,com.pinwheel.messenger@5.37.0+112,Android 11,HOME,Connected,sms
555e8a7bba32449284755282644da560,2024-03-01 23:02:54,25be7cb0-0635-4749-9ced-0d775506de05,Armor X8,com.pinwheel.messenger@5.37.0+112,Android 11,HOME,Connected,sms
8935e635e4ac443e9f8861d2f612ebc5,2024-03-02 20:15:27,25be7cb0-0635-4749-9ced-0d775506de05,Armor X8,com.pinwheel.messenger@5.37.0+112,Android 11,HOME,Connected,sms
