caregiver_id,device_type,user_session_id,session_date,cgp_route,starting_page
b6c08f4c-f2c9-41ce-83a6-8d9bc3ab3e0a,mobile_app,1,2023-08-02,"dashboard, contacts, contactsApproved, contactsPending, dashboard, contacts, contactsApproved, contactsPending, contactsApproved, contactsPending, appsallall, apps, appsallnew, contacts, contactsApproved, contactsPending, contactsApproved, contactsSuggeste",dashboard
b6d26175-080c-47a4-8284-cde5577fbdf5,mobile_app,1,2023-08-02,"dashboard, phone-history, contacts, contactsApproved, contactsApproved0af3702c-eee9-4958-a58d-ff70cf319176",dashboard
b718f1d4-f2df-4677-a9ef-ae437c4e8209,desktop,3,2023-08-02,"account, dashboard, account, dashboard, contacts, contactsApproved, dashboard, contacts, contactsApproved, account, phone-history, dashboard, dashboard, account, dashboard, dashboard, account, account",account
b74ef43b-1559-4a22-9c64-39844255a4ab,desktop,1,2023-08-02,dashboard,dashboard
b76bb2dd-4b7f-416b-8259-2e7b614be9a3,mobile_app,1,2023-08-02,"dashboard, phone-history, phone-history, phone-historycall",dashboard
b7ca836d-bfbe-412d-857c-e3acee61e5f1,mobile_web,1,2023-08-02,"routines, phone-history, phone-historycall, routines",routines
b7e4d2f5-898c-43fc-84f6-dc7d572742e2,mobile_app,1,2023-08-02,"dashboard, phone-history, phone-historycall, phone-history, calendar, dashboard, phone-history, contacts, contactsApproved, contactsApproved75f0084d-0c85-4596-ae02-1db6287933d1, contactsApproved, contactsSuggested, contactsPending, contactsSuggested, conta",dashboard
b7f78a56-66d6-482c-9518-b851262e767d,mobile_app,2,2023-08-02,dashboard,dashboard
b8429b73-f66f-455d-90e5-b4035ffffdcd,mobile_app,1,2023-08-02,"dashboard, phone-history",dashboard
b889f300-d909-453d-8ef1-097562060a76,mobile_app,1,2023-08-02,"dashboard, phone-history, dashboard",dashboard
b8b20d57-7cff-4634-a8e0-c3e151c69758,mobile_app,1,2023-08-02,"calendar, dashboard, phone-history, phone-history",calendar
b8b20d57-7cff-4634-a8e0-c3e151c69758,mobile_app,5,2023-08-02,"phone-history, dashboard, phone-history",phone-history
b8b20d57-7cff-4634-a8e0-c3e151c69758,mobile_app,9,2023-08-02,"phone-history, dashboard, dashboard, calendar, dashboard, phone-history, phone-history, dashboard, dashboard, phone-history, dashboard, dashboard, phone-history, dashboard, phone-history, dashboard, dashboard, phone-history, dashboard, dashboard, dashboard",phone-history
b8e84bb9-29e5-4ad0-836c-b3cf7e80efbb,mobile_app,1,2023-08-02,"dashboard, phone-history, dashboard, phone-history, dashboard, calendar, phone-history",dashboard
b8f93973-8d05-4b31-94f1-cd3f273287a2,desktop,2,2023-08-02,"phone-history, phone-history",phone-history
b8f93973-8d05-4b31-94f1-cd3f273287a2,mobile_app,2,2023-08-02,"appsallall, appsinstalled, appsinstalled, calendar, dashboard, dashboard",appsallall
b8fc999d-fec4-4b82-bb05-40ebe61ef5bb,mobile_app,3,2023-08-02,"dashboard, phone-history, phone-historycall, phone-history, apps, appsallall, appsinstalled, calendar, calendar, phone-history, dashboard, phone-history, phone-history, phone-historycall",dashboard
b8fc999d-fec4-4b82-bb05-40ebe61ef5bb,mobile_app,7,2023-08-02,"dashboard, phone-history, phone-historycall, phone-history",dashboard
b8fc999d-fec4-4b82-bb05-40ebe61ef5bb,mobile_app,11,2023-08-02,"phone-history, phone-history",phone-history
b92a231a-3815-4c58-a9e3-e95e335c7224,mobile_web,3,2023-08-02,"contactsPending, contactsApproved",contactsPending
b970c72c-ea3a-4640-add7-b30c8b8f0dae,mobile_app,2,2023-08-02,"dashboard, phone-history",dashboard
b98780de-c8ff-4879-8d38-3354dec5cc2c,desktop,3,2023-08-02,"dashboard, phone-history",dashboard
b99a8ce2-fa64-4213-8f60-228cd2c32c7f,mobile_web,3,2023-08-02,dashboard,dashboard
ba03baa5-ebb1-4dd2-af46-84d625059e0e,mobile_app,1,2023-08-02,"dashboard, phone-history, phone-history",dashboard
ba16bb9e-32e3-402a-bcaf-6dc600b40895,mobile_app,2,2023-08-02,"dashboard, dashboard, dashboard, phone-history, phone-history",dashboard
ba6517f5-6514-43c3-8355-984493c27efa,mobile_app,2,2023-08-02,"dashboard, phone-history, dashboard, phone-history, dashboard, phone-history, dashboard, phone-history, dashboard, phone-history, dashboard, phone-history, dashboard, phone-history, dashboard, phone-history, dashboard, phone-history, dashboard, phone-histo",dashboard
ba72be0a-5e61-4dba-8c97-ba1ad2f29772,mobile_app,3,2023-08-02,"dashboard, phone-history, dashboard",dashboard
ba8445ee-e6f1-455c-80ac-a5ad232243f2,mobile_app,1,2023-08-02,"dashboard, phone-history",dashboard
ba8e8856-7f00-465c-b123-83bb121384c8,mobile_web,4,2023-08-02,"contactsApproved, phone-history, contactsApproved, phone-history, contacts, contactsApproved",contactsApproved
ba964e03-76d8-4085-9fc8-070e00ad9b1b,mobile_app,2,2023-08-02,"dashboard, phone-history",dashboard
baa56e79-0cff-47a9-89b5-5ba5beea19f6,mobile_app,1,2023-08-02,dashboard,dashboard
bac32558-0d08-46e9-9b68-7ebfb40851ab,desktop,1,2023-08-02,"dashboard, phone-history, dashboard, phone-history",dashboard
bacf64b0-2a95-4b0b-9ec0-0f2028fe1b67,mobile_app,1,2023-08-02,"dashboard, contacts, contactsApproved, contactsApprovede0c10628-e92e-4bd0-8437-aef0cb2f74d9, contactsApproved, dashboard, contacts, contactsApproved, contactsPending, phone-history, contactsPending, contactsApproved, phone-history, contacts, contactsApprov",dashboard
bb5271b3-dcd6-49a9-bb85-008b9d049abb,mobile_app,1,2023-08-02,"dashboard, phone-history",dashboard
bb5e53bd-e481-4ee8-aacc-8eaaf97ddcb3,mobile_app,1,2023-08-02,"dashboard, apps, appsallall, appsallall",dashboard
bba9dac6-d9cf-4192-a713-84f03a4bb8b8,mobile_app,1,2023-08-02,dashboard,dashboard
bbe0fe6b-b1f0-41c7-97f5-88ca693007e3,mobile_app,1,2023-08-02,"dashboard, contacts, contactsApproved, phone-history",dashboard
bc2e205b-89c6-43dd-a6a7-ba2d21536359,mobile_app,1,2023-08-02,"dashboard, phone-history, dashboard",dashboard
bc55e89a-9332-417c-9287-8c68b0c659d6,mobile_app,1,2023-08-02,"dashboard, phone-history",dashboard
bc65de36-30ef-461a-a124-c8d213c63ec7,mobile_app,1,2023-08-02,dashboard,dashboard
bc6d324b-1d35-4ada-aa9d-a81005c6356d,mobile_web,2,2023-08-02,phone-history,phone-history
bc78a28d-cf9e-4904-8d73-8659ec049649,mobile_web,1,2023-08-02,"phone-history, dashboard, phone-history, dashboard",phone-history
bc78a28d-cf9e-4904-8d73-8659ec049649,mobile_web,5,2023-08-02,"dashboard, phone-history, dashboard, phone-history, phone-historycall, phone-history",dashboard
bc78a28d-cf9e-4904-8d73-8659ec049649,mobile_app,1,2023-08-02,"dashboard, phone-history, dashboard, phone-history, phone-historycall, phone-history, dashboard",dashboard
bcbbd48c-bd75-4ecc-b30f-8b1b7517b3a2,mobile_web,2,2023-08-02,"dashboard, phone-history",dashboard
bcca03ed-1472-4864-aab1-680eeaaba637,desktop,3,2023-08-02,"phone-history, contacts, contactsApproved, phone-history, contacts, contactsApproved, contactsApproved128deeb1-45fe-4e70-a9fb-65e5bdcc239d, phone-history",phone-history
bcea3551-3e88-4008-b066-f96a2ccb0236,mobile_web,3,2023-08-02,appsinstalled,appsinstalled
bcf20c6c-30cf-46e6-9cd7-826632f09f5d,mobile_app,2,2023-08-02,"dashboard, phone-history",dashboard
bd018059-03bd-480e-aa41-edfd2d4cf12d,mobile_app,3,2023-08-02,"dashboard, phone-history",dashboard
bd01a3a9-ccaf-4824-8c2f-03ad4aadeceb,mobile_app,1,2023-08-02,dashboard,dashboard
bd286b3f-7634-4ee0-9d09-ad859dd367ff,mobile_app,4,2023-08-02,"dashboard, phone-history, dashboard",dashboard
bd286b3f-7634-4ee0-9d09-ad859dd367ff,mobile_app,8,2023-08-02,"dashboard, phone-history",dashboard
bd35f26e-0c48-4ff8-80a3-be6ce176a24f,mobile_app,2,2023-08-02,"phone-history, calendar",phone-history
bd35f26e-0c48-4ff8-80a3-be6ce176a24f,mobile_app,6,2023-08-02,"dashboard, apps, appsallall, appsinstalled, appsallall, appsallnew",dashboard
bd590ecc-0efd-4867-a8df-eead53864894,mobile_app,1,2023-08-02,"dashboard, phone-history, contacts, contactsApproved, contactsPending, contactsPendinge552b33c-2ce5-4129-b282-1c892d497db3, contactsPending, contactsPendinge552b33c-2ce5-4129-b282-1c892d497db3, contactsPending, contactsSuggested, contactsRejected, contacts",dashboard
bd8b881e-7c0f-4f5b-9f3e-4b872500ffff,mobile_web,1,2023-08-02,"dashboard, dashboard, dashboard",dashboard
bd8fdaa6-0095-4eb1-9a23-7b79e6a6f076,mobile_app,3,2023-08-02,"dashboard, phone-history, phone-history, phone-history",dashboard
bd8fdaa6-0095-4eb1-9a23-7b79e6a6f076,mobile_app,7,2023-08-02,"dashboard, phone-history, dashboard",dashboard
bd91b1a3-20f7-46d0-8841-99affdac61c7,mobile_app,1,2023-08-02,"phone-history, calendar",phone-history
bdbaeaab-1f61-4e55-93b0-0ae89793109e,mobile_app,1,2023-08-02,"dashboard, phone-history",dashboard
bdd63a3a-8aea-4260-a4b1-0eac71340213,mobile_app,1,2023-08-02,"dashboard, calendar",dashboard
be2b2b5a-5d08-4e8a-806a-d47aab3eaaa7,mobile_app,1,2023-08-02,"dashboard, phone-history, phone-historycall",dashboard
be6f77bf-11ae-4791-98ba-271368bf26ba,mobile_app,2,2023-08-02,"dashboard, phone-history, phone-historycall, dashboard, phone-history, phone-historycall, dashboard, phone-history, phone-historycall, dashboard, phone-history, phone-historycall",dashboard
be6f77bf-11ae-4791-98ba-271368bf26ba,mobile_app,6,2023-08-02,"dashboard, phone-history",dashboard
be83f544-c7c5-4861-99ba-a4d67f89ac43,mobile_app,2,2023-08-02,"dashboard, phone-history, phone-historycall, phone-history, dashboard, dashboard, phone-history, phone-historycall, contacts, contactsApproved, contactsPending, contactsRejected, contactsPending, contactsPending9442b602-2571-487d-914b-ef44197a1aec, contact",dashboard
be83f544-c7c5-4861-99ba-a4d67f89ac43,mobile_app,6,2023-08-02,"dashboard, phone-history, dashboard, account",dashboard
be900eb5-0583-404b-b246-fe1c98d1ceba,mobile_app,2,2023-08-02,"dashboard, phone-history, contacts, contactsApproved, contactsApproved6c110839-e732-484a-9e9a-e3dd86363d8e, contactsApproved, contactsApproved6c110839-e732-484a-9e9a-e3dd86363d8e, contactsApproved, contactsApprovede09c4fe6-5a93-49df-b35a-7062b0a37ec5, cont",dashboard
bee3b22b-b0cf-4ef8-8253-f7ea8b272433,mobile_app,1,2023-08-02,dashboard,dashboard
bee5dcff-0a61-4149-8be2-d792187916f3,mobile_app,4,2023-08-02,"dashboard, phone-history, dashboard",dashboard
bf161f3b-ffb1-4981-bc90-1816f71ff7e5,mobile_app,2,2023-08-02,"dashboard, phone-history, phone-historycall",dashboard
bf18783e-7240-488d-82c3-1f05a74c6cc9,mobile_app,1,2023-08-02,"dashboard, contacts, contactsApproved, dashboard, contacts, contactsApproved, contactsPending, contactsApproved, dashboard, apps, appsallall, dashboard",dashboard
bf3d62e6-451c-4671-a163-897399d3194c,mobile_app,2,2023-08-02,"dashboard, account, dashboard, calendar, phone-history, contacts, dashboard, apps, appsallall",dashboard
bf587833-956f-4b3f-8f48-8815622d366a,desktop,1,2023-08-02,"phone-history, dashboard",phone-history
bf7dd29a-12cf-4893-b167-4b04b29a23e8,mobile_app,1,2023-08-02,"dashboard, phone-history, dashboard",dashboard
bf959ac8-55b7-4e7a-970c-c915f52b6547,mobile_app,2,2023-08-02,"phone-history, dashboard",phone-history
bfa26f56-e9ea-49e4-b037-2b84b3abf6bc,mobile_app,3,2023-08-02,"dashboard, phone-history, dashboard, phone-history",dashboard
bfa26f56-e9ea-49e4-b037-2b84b3abf6bc,mobile_app,7,2023-08-02,"dashboard, phone-history, dashboard, phone-history, phone-history",dashboard
bfa26f56-e9ea-49e4-b037-2b84b3abf6bc,mobile_app,11,2023-08-02,phone-history,phone-history
bfab0cb8-1248-4822-9b21-e3c72121203b,desktop,3,2023-08-02,"dashboard, phone-history",dashboard
bfe423c5-5594-42b2-8282-31cd38d97f02,mobile_app,1,2023-08-02,dashboard,dashboard
bfefa606-49b5-4e70-a9a1-6642cdd3576a,mobile_app,3,2023-08-02,"calendar, apps, appsallall, appsinstalled, appsallall, appsallallf137342c-3671-4f98-b1a8-26aca5cc509a, appsallall, appsallnew, appsallnew",calendar
c008a47b-74d1-46c4-b3a9-893da81bd55a,mobile_app,2,2023-08-02,"dashboard, dashboard",dashboard
c02b9142-94ba-474a-bfef-5bd95f632e3d,mobile_app,4,2023-08-02,"dashboard, phone-history, contacts, contactsApproved, contactsPending, contactsPendingf4bb001e-c6dc-4a9d-a0b9-15cbf5f9bc9b, contacts, contactsApproved, contactsPending, contactsPending0fae14f9-caec-4a3f-9c8a-dbdeff60e83a, contactsPending, contactsSuggested",dashboard
c0895258-9780-40b3-9b3c-7726d5944c3f,mobile_web,1,2023-08-02,"dashboard, dashboard, contacts, contactsApproved, contactsApproved5c436799-ec7e-49fb-b417-62380a4a1649, contactsApproved, phone-history, contactsApproved, contactsSuggested, contactsPending, contactsRejected, contactsApproved, phone-history, calendar, phon",dashboard
c0bf5c1b-ebb1-48b6-915d-6c4dbc2fda38,mobile_web,1,2023-08-02,"dashboard, apps, appsallall, appsallall89bbe853-de60-4cbb-9448-cd84886c39fb, appsallall",dashboard
c0d7b46e-f603-4d52-aa57-5a3363379232,mobile_app,3,2023-08-02,"dashboard, phone-history",dashboard
c0d96228-7207-4925-aabb-d52f4ba1abf0,mobile_app,4,2023-08-02,"dashboard, phone-history, contacts, contactsApproved, phone-history",dashboard
c0e89c78-10ba-4f27-bf44-dbd36f895995,mobile_app,1,2023-08-02,"dashboard, phone-history, contacts, contactsApproved, contactsPending, contactsSuggested, contactsSuggested, contactsSuggested30e410e1-2fef-4ba1-af8f-30c2d29e20d0, contactsSuggested, dashboard",dashboard
c11cb64d-f816-488d-9b61-65ad02a85af8,mobile_app,1,2023-08-02,"dashboard, phone-history, contacts, contactsApproved, phone-history, phone-historycall, phone-history, contacts, contactsApproved, contactsRejected, contactsSuggested, contactsPending, contactsPending768c1d5d-120f-45e2-889e-23370175507f, phone-history, con",dashboard
c18d97f2-ed16-45bd-b080-75c8ad11ca82,mobile_app,1,2023-08-02,"dashboard, phone-history",dashboard
c19ed469-f6aa-4522-9fa0-8b428b94c71a,mobile_app,3,2023-08-02,"dashboard, phone-history",dashboard
c1c0d96a-90a0-4a24-8e6d-44f2308cfe39,mobile_app,1,2023-08-02,"dashboard, calendar, dashboard, dashboard, calendar, dashboard, calendar, calendar",dashboard
c1d570c7-cb01-4144-8f4e-bbd66651161b,mobile_app,4,2023-08-02,dashboard,dashboard
c1d8a22f-e107-4391-bca3-74bffa4689fa,mobile_app,2,2023-08-02,"dashboard, phone-history, dashboard, dashboard",dashboard
c1ec6f70-ccf8-4d4c-aa2e-77c56b3919a1,mobile_app,4,2023-08-02,"dashboard, phone-history, dashboard, phone-history, dashboard, phone-history",dashboard
c1ec6f70-ccf8-4d4c-aa2e-77c56b3919a1,mobile_app,8,2023-08-02,"dashboard, phone-history",dashboard
c1ec6f70-ccf8-4d4c-aa2e-77c56b3919a1,mobile_app,12,2023-08-02,"dashboard, phone-history, dashboard, phone-history, phone-historycall, dashboard, phone-history, dashboard, phone-history, dashboard, phone-history, dashboard, phone-history, dashboard, phone-history",dashboard
c20312bf-28fd-4ed7-851c-fd15e1c376cd,mobile_app,1,2023-08-02,"dashboard, calendar",dashboard
c213f1a3-5f8c-4fd3-ac13-376ab9bcb1fa,mobile_app,1,2023-08-02,"dashboard, phone-history, dashboard, phone-history, dashboard, phone-history, dashboard, phone-history, dashboard, phone-history, dashboard, phone-history, dashboard, phone-history, dashboard, phone-history, dashboard, phone-history, dashboard, phone-histo",dashboard
c25b6c43-ac43-43dd-8c56-7d74bd0bf249,mobile_app,2,2023-08-02,"dashboard, apps, appsallall, appsall1fa38d87-1952-4e7a-b8a1-c21e005e68eb, appsallnew, appsalld9df741f-b70a-4e42-804c-223699fc169f, appsalld9df741f-b70a-4e42-804c-223699fc169f, contacts, contactsApproved, contactsPending, contactsPending96252c97-59b3-4947-b",dashboard
c25dab56-cca9-4030-997b-6206bb531b23,mobile_app,1,2023-08-02,"dashboard, dashboard",dashboard
c2603052-da68-4665-821d-0b034cfd6085,mobile_app,4,2023-08-02,"phone-history, phone-history",phone-history
c2603052-da68-4665-821d-0b034cfd6085,mobile_app,8,2023-08-02,"phone-history, dashboard, phone-history, phone-history",phone-history
c26a65d5-4e29-4a0d-bd6a-c2a6a29298f3,mobile_app,1,2023-08-02,"dashboard, contacts, contactsApproved",dashboard
c279a512-e7b1-4c33-8030-164fc3fe1deb,mobile_app,3,2023-08-02,"dashboard, phone-history, dashboard, phone-history, contacts, contactsApproved, contactsApproved7010c687-fa10-4f68-b400-06790012c925, contactsApproved, phone-history, contactsApproved, phone-history, dashboard, calendar, contacts, contactsApproved, contact",dashboard
c279a512-e7b1-4c33-8030-164fc3fe1deb,mobile_app,7,2023-08-02,"dashboard, phone-history, dashboard",dashboard
c2a4a656-7bc3-45b1-b5d3-a1e91514e943,mobile_web,1,2023-08-02,calendar,calendar
c2a4a656-7bc3-45b1-b5d3-a1e91514e943,mobile_app,3,2023-08-02,"dashboard, calendar",dashboard
c2ad1930-80aa-4b8f-836b-bd9927676a01,mobile_app,1,2023-08-02,"dashboard, phone-history, phone-history, dashboard, calendar, calendar, calendar, calendar, calendar, calendar",dashboard
c2c9e060-1601-4bc4-a809-fc5c7b4b06e7,mobile_app,1,2023-08-02,"dashboard, calendar, dashboard",dashboard
c2e4b625-7045-40ed-91cc-587e63f14aa7,desktop,1,2023-08-02,"dashboard, dashboard, dashboard, contacts, contactsApproved, dashboard, contacts, contactsApproved, dashboard, phone-history, dashboard",dashboard
c2e4b625-7045-40ed-91cc-587e63f14aa7,mobile_app,2,2023-08-02,"dashboard, account, dashboard, dashboard, dashboard, account",dashboard
c3122d09-9a0a-4949-9b65-fd80209a2589,mobile_app,1,2023-08-02,"dashboard, phone-history",dashboard
c3288427-517a-4964-8d16-ddc49752c647,mobile_app,1,2023-08-02,"dashboard, phone-history",dashboard
c35ff837-df92-4f7e-b2bc-e972bebecfbe,mobile_app,2,2023-08-02,"dashboard, phone-history, dashboard, dashboard, dashboard, calendar, dashboard, dashboard",dashboard
c37ad220-d730-4ece-808f-26005f7e511c,mobile_app,3,2023-08-02,"dashboard, apps, appsallall, appsallalla931b0a5-1677-4822-91d9-c1b1b2398513, appsallall, dashboard, apps, appsallall, appsallallab5a2f4d-59f0-4951-8055-9459678c467e, appsallall",dashboard
c3a631a0-3b68-42c7-b8c7-582f097c655a,mobile_app,1,2023-08-02,"phone-history, phone-history",phone-history
c3c897ee-9de1-422f-8f81-b55b5ab55ede,mobile_app,2,2023-08-02,"dashboard, contacts, contactsApproved, contactsPending, contactsPending2c18557a-8fa5-4248-ac58-d63a11a88a9a",dashboard
c3fb95b3-ebb3-4159-a7b9-8337899ecc78,mobile_app,2,2023-08-02,"dashboard, phone-history, phone-historycall, contacts, contactsApproved, contactsPending, contactsSuggested, contactsApproved, apps, appsallall, appsallnew",dashboard
c4239fda-3069-49f5-b10c-20d47a293706,mobile_app,1,2023-08-02,dashboard,dashboard
c4377631-5fe3-4b91-a004-053b033efd65,mobile_app,3,2023-08-02,"dashboard, contacts, contactsApproved, contactsApproved5d30d818-7972-45c8-9ec6-812a8b3dd087, contactsApproved, dashboard, contacts, contactsApproved, contactsRejected, contactsRejected5d30d818-7972-45c8-9ec6-812a8b3dd087, contactsRejected, contactsApproved",dashboard
c4392a93-1474-4be1-a0fc-05c130164459,mobile_app,3,2023-08-02,"dashboard, dashboard, phone-history, dashboard, phone-history",dashboard
c46535d3-fbf0-435e-bbc0-6aa7773df3ef,mobile_app,4,2023-08-02,"phone-history, phone-history, dashboard",phone-history
c46535d3-fbf0-435e-bbc0-6aa7773df3ef,mobile_app,8,2023-08-02,"phone-history, dashboard, dashboard, phone-history, calendar, phone-history, calendar, phone-history, phone-history, calendar, phone-history, calendar, phone-history, calendar, phone-history, calendar, phone-history, calendar, phone-history, calendar, phon",phone-history
c46ed085-8e3e-42a1-be5a-e6f971db2d63,desktop,2,2023-08-02,"contacts, contactsApproved",contacts
c479a778-4a56-433a-a131-5efd09c35fd4,mobile_app,2,2023-08-02,"phone-history, contacts, contactsApproved, phone-history, contacts, contactsApproved, contactsSuggested, contactsPending, contactsApproved, phone-history",phone-history
c48471ab-1eec-4c9d-88b2-7389a9f3cc6f,desktop,2,2023-08-02,"appsinstalled, appsallall, appsinstalled, appsinstalled7e68f13d-3fe5-440e-b664-ac6aabd0960c, appsinstalled, appsinstalled724fe757-c5e7-419a-a54e-ac9c3f58530f, appsinstalled, appsallall, appsallbd087289-5c6a-4e9a-904e-5a5362684cee, appsallbd087289-5c6a-4e9a",appsinstalled
c49556a6-2b32-417b-8214-e9be5e1514e1,desktop,1,2023-08-02,"dashboard, phone-history",dashboard
c499bb5d-aa48-426a-b8ac-4a670c8b9e9f,mobile_app,2,2023-08-02,"dashboard, account, dashboard, calendar, phone-history, calendar, calendar, contacts, contactsApproved, contactsApproved0a9a5e78-6ed4-434b-9bb0-14aba9c47481",dashboard
c4cf0da7-722e-4fd3-8ae7-f2d4319fd007,mobile_app,2,2023-08-02,"phone-history, phone-history",phone-history
c4cfc1cc-c03c-4abe-9e2f-f1983e1e1ce1,mobile_app,1,2023-08-02,"dashboard, phone-history, phone-history, phone-historycall, phone-history",dashboard
c4d2df1a-557f-4aa4-8d4e-577f1f7f9db2,mobile_app,2,2023-08-02,"dashboard, phone-history, dashboard, phone-history",dashboard
c4df1273-d28a-4f85-952d-10c81a38a57f,mobile_app,1,2023-08-02,"dashboard, phone-history, phone-history, phone-historycall, phone-history",dashboard
c51103dc-445d-49b1-9255-7200a5a4039d,mobile_web,2,2023-08-02,dashboard,dashboard
c529649f-7f30-437f-9ac8-1ef0c551d39d,mobile_app,1,2023-08-02,"dashboard, apps, appsallall, calendar, calendar",dashboard
c5387d2b-f31f-4332-887f-043c41a24ec0,mobile_app,1,2023-08-02,"dashboard, phone-history, phone-history, phone-history, contacts, contactsApproved, contactsPending, contactsPendingf83d504a-29cf-47ff-ae53-5ef215c5fddf, contactsPending, contactsPending05d7fc7c-bc46-4ec5-8309-541619693935, contactsPending, contactsPending",dashboard
c5387d2b-f31f-4332-887f-043c41a24ec0,mobile_app,5,2023-08-02,"dashboard, dashboard",dashboard
c549de0b-4b36-4531-8032-871360f27a33,mobile_app,1,2023-08-02,dashboard,dashboard
c55e6518-d1d4-4c0d-8119-b7db503c9511,mobile_app,1,2023-08-02,"dashboard, phone-history, phone-historycall, phone-history",dashboard
c5728eaf-a132-4a9d-963f-fdcf356b5c7c,mobile_app,3,2023-08-02,dashboard,dashboard
c5819e03-1281-4eda-b33a-68f3634601a2,desktop,1,2023-08-02,"apps, appsallall, apps, appsallall",apps
c59e823c-bb54-4551-a16a-1aafe127a9b9,mobile_app,2,2023-08-02,dashboard,dashboard
c5b12cc1-5127-4f17-acd8-541710a02333,mobile_app,2,2023-08-02,"dashboard, phone-history",dashboard
c5b34644-7404-4a02-8b22-592e3c7b7b71,mobile_app,2,2023-08-02,"dashboard, phone-history, phone-historycall, phone-historycall, dashboard, dashboard, phone-history, phone-historycall, dashboard, dashboard, dashboard",dashboard
c5f52c43-ac6f-4f80-92eb-11f4739799b5,mobile_app,1,2023-08-02,"dashboard, phone-history",dashboard
c61a2925-45ed-4901-bcb5-570c7861b119,desktop,1,2023-08-02,dashboard,dashboard
c640792a-ba2a-43a6-9dcb-487722b93c5a,mobile_app,3,2023-08-02,"dashboard, calendar",dashboard
c67c9c93-d735-49df-a8d5-78e23853e4a5,desktop,1,2023-08-02,"dashboard, contacts, contactsApproved, phone-history, contacts, contactsApproved, contactsPending",dashboard
c67c9c93-d735-49df-a8d5-78e23853e4a5,mobile_web,3,2023-08-02,"dashboard, phone-history",dashboard
c6a87298-2b5c-4274-8792-94812d15cde6,mobile_app,3,2023-08-02,phone-history,phone-history
c6a87298-2b5c-4274-8792-94812d15cde6,mobile_app,7,2023-08-02,calendar,calendar
c71b5598-502e-417e-b9fa-c6da6cebc8ff,mobile_app,1,2023-08-02,"dashboard, apps, appsallall, dashboard, apps, appsallall",dashboard
c7255b64-33ff-466d-9a8a-41ed5c0c1f7a,mobile_app,1,2023-08-02,"dashboard, phone-history",dashboard
c748060a-c337-4fd4-a217-4ccb632adda9,mobile_app,1,2023-08-02,dashboard,dashboard
c76b411e-d1c9-4c88-bf79-bee9a7572669,desktop,1,2023-08-02,"contacts, contactsApproved, dashboard, contacts, contactsApproved, dashboard",contacts
c76b411e-d1c9-4c88-bf79-bee9a7572669,mobile_app,3,2023-08-02,"dashboard, phone-history, phone-history, phone-history",dashboard
c7da30af-3e45-442a-873a-7c7fa15886fd,mobile_web,1,2023-08-02,"contacts, contactsPending846e6a92-d3c2-4a04-96ac-34631ab8635b",contacts
c7da30af-3e45-442a-873a-7c7fa15886fd,mobile_web,5,2023-08-02,"phone-history, account, apps, appsallall, appsinstalled, dashboard",phone-history
c7f0707b-6ece-4fd8-ae4a-02ccd7c4c919,mobile_app,2,2023-08-02,dashboard,dashboard
c80763ab-561e-45ed-bca3-77e7c36ea244,mobile_app,1,2023-08-02,"dashboard, calendar, phone-history, dashboard, phone-history, contacts, contactsApproved, contactsPending, contactsSuggested, contactsApproved",dashboard
c8415dee-b4d5-4a7c-87be-f95d2e6c3161,mobile_app,4,2023-08-02,dashboard,dashboard
c8437293-e0d4-4f02-be65-2e8e75859a6e,mobile_app,1,2023-08-02,"dashboard, calendar, calendar",dashboard
c8437293-e0d4-4f02-be65-2e8e75859a6e,mobile_app,5,2023-08-02,"dashboard, calendar, contacts, contactsApproved, contactsApprovedcd3d2e9d-a8a4-481d-8745-438b5c7e5f75",dashboard
c87cc610-57d2-4883-abfd-17576faaf3db,mobile_app,1,2023-08-02,"dashboard, phone-history, dashboard",dashboard
c89fce44-e6a1-41c8-bffe-5b6bbceadd24,mobile_web,2,2023-08-02,dashboard,dashboard
c8c6e4da-e700-45d1-b265-a8ed43c1cfad,mobile_app,2,2023-08-02,dashboard,dashboard
c8c6e4da-e700-45d1-b265-a8ed43c1cfad,mobile_app,6,2023-08-02,"dashboard, phone-history, phone-historycall, dashboard",dashboard
c8cc2a8e-586b-4a91-b8b6-f3ed512ea6ad,mobile_app,2,2023-08-02,"dashboard, phone-history, dashboard, calendar, phone-history, contacts, contactsApproved, contactsSuggested, contactsPending",dashboard
c8e1d694-1ed0-4376-be5e-02f3ab8ac866,mobile_app,2,2023-08-02,"dashboard, phone-history",dashboard
c937c655-ef7b-4724-ab49-75af4844b8b2,mobile_app,1,2023-08-02,dashboard,dashboard
c9b4c949-249d-4183-990c-9d869ffa25fa,mobile_web,1,2023-08-02,"dashboard, routines, dashboard, calendar, routines, calendar, phone-history, calendar, routines",dashboard
c9c9c317-1dab-4aeb-8cec-cb8011a66d07,mobile_app,1,2023-08-02,"dashboard, phone-history",dashboard
ca167f58-e029-464a-a700-07070caec02a,desktop,1,2023-08-02,"contactsPending, contactsPendingbc41ed23-daad-4086-88e3-621643897fbc",contactsPending
ca3a1437-2f43-4f4e-9d37-9533cae319a9,mobile_app,1,2023-08-02,"dashboard, phone-history, dashboard, calendar, phone-history, contacts, contactsApproved, apps, appsallall, appsinstalled",dashboard
ca3a1437-2f43-4f4e-9d37-9533cae319a9,mobile_app,5,2023-08-02,dashboard,dashboard
