setup_intent_id,id,on_behalf_of,default_payment_method_id,application,created,livemode,status,usage,setup_error_code,setup_error_decline_code,setup_error_doc_url,setup_error_message,setup_error_type,_fivetran_synced
seti_1NhGycFCPJnn9IgIBGYogYi4,setatt_1NhGycFCPJnn9IgIxrWe74k1,,pm_1NhGyXFCPJnn9IgIk3VYWwoH,,2023-08-20 19:07:54+00:00,True,succeeded,off_session,,,,,,2024-08-14 15:23:12.164000+00:00
seti_1NAPA5FCPJnn9IgI2mbPiYEm,setatt_1NAPA5FCPJnn9IgI6DoxNP1V,,pm_1NAP9yFCPJnn9IgI10PcOSPM,,2023-05-22 03:11:53+00:00,True,succeeded,off_session,,,,,,2024-08-14 16:52:48.742000+00:00
seti_1Nvs97FCPJnn9IgIv2FWIO8e,setatt_1Nvs97FCPJnn9IgIT7X3fe2p,,pm_1Nvs93FCPJnn9IgIaLgrEITI,,2023-09-30 01:39:05+00:00,True,succeeded,off_session,,,,,,2024-08-14 15:13:58.439000+00:00
seti_1OJk6QFCPJnn9IgI963NtPnq,setatt_1OJk7YFCPJnn9IgIIvWRxLU2,,pm_1OJk7XFCPJnn9IgIH7VwgBO7,,2023-12-04 21:56:08+00:00,True,failed,off_session,incorrect_number,,https://stripe.com/docs/error-codes/incorrect-number,Your card number is incorrect.,card_error,2024-08-14 13:40:55.069000+00:00
seti_1OYGDZFCPJnn9IgIPTlcgRYQ,setatt_1OYGFEFCPJnn9IgIMDei0Tqz,,pm_1OYGFDFCPJnn9IgIU3hXLDt0,,2024-01-13 23:04:04+00:00,True,succeeded,off_session,,,,,,2024-08-14 13:28:20.368000+00:00
seti_1NOkt1FCPJnn9IgIOtuhox2f,setatt_1NOkt1FCPJnn9IgIWNLR8BoY,,pm_1NOksyFCPJnn9IgI9KF3z5Qk,,2023-06-30 17:13:35+00:00,True,succeeded,off_session,,,,,,2024-08-14 16:45:09.389000+00:00
seti_1NpOsyFCPJnn9IgIJ7KWWUzp,setatt_1NpOtRFCPJnn9IgIfuSNSrxw,,pm_1NpOtQFCPJnn9IgIenl0S7QC,,2023-09-12 05:12:09+00:00,True,succeeded,off_session,,,,,,2024-08-14 15:17:21.065000+00:00
seti_1MsyinFCPJnn9IgI9uRYVKSa,setatt_1MsykUFCPJnn9IgIqBHlwaLj,,pm_1MsykUFCPJnn9IgIYoOfzMal,,2023-04-04 01:33:26+00:00,True,succeeded,off_session,,,,,,2024-08-14 18:12:21.046000+00:00
seti_1OZKRHFCPJnn9IgIa19dQRwe,setatt_1OZKRHFCPJnn9IgIM0xj7Q8H,,pm_1OZKREFCPJnn9IgI1gza77bM,,2024-01-16 21:44:55+00:00,True,succeeded,off_session,,,,,,2024-08-14 13:27:59.082000+00:00
seti_1Mm49sFCPJnn9IgIVWHYoCo5,setatt_1Mm49tFCPJnn9IgIH4IricBv,,pm_1Mm49pFCPJnn9IgIq0oHGeJ5,,2023-03-15 23:55:05+00:00,True,succeeded,off_session,,,,,,2024-08-14 18:15:27.379000+00:00
seti_1ORRAvFCPJnn9IgISNeUU8qb,setatt_1ORRAvFCPJnn9IgINC5E5YvV,,pm_1ORRAtFCPJnn9IgICU0B7eS4,,2023-12-26 03:19:25+00:00,True,succeeded,off_session,,,,,,2024-08-14 13:32:31.443000+00:00
seti_1MUjXSFCPJnn9IgIxUdGppxi,setatt_1MUjXSFCPJnn9IgItuxmAzRt,,pm_1MUjXPFCPJnn9IgI3CMexVzh,,2023-01-27 04:27:46+00:00,True,succeeded,off_session,,,,,,2024-08-14 18:21:34.088000+00:00
seti_1OSUWEFCPJnn9IgIi9CKhRbA,setatt_1OSUWhFCPJnn9IgIrAdMEkC0,,pm_1OSUWhFCPJnn9IgIjs3kX8hZ,,2023-12-29 01:06:15+00:00,True,succeeded,off_session,,,,,,2024-08-14 13:31:22.849000+00:00
seti_1PJireFCPJnn9IgIB7YGKwb4,setatt_1PJireFCPJnn9IgIoGOvDenm,,pm_1PJirQFCPJnn9IgIapisBMF0,,2024-05-23 21:07:54+00:00,True,succeeded,off_session,,,,,,2024-08-14 05:18:19.472000+00:00
seti_1PDbLLFCPJnn9IgIs6irLneG,setatt_1PDbLLFCPJnn9IgIaR9VIOuv,,pm_1PDbLJFCPJnn9IgIZqD6vqH0,,2024-05-06 23:53:15+00:00,True,succeeded,off_session,,,,,,2024-08-14 05:21:47.856000+00:00
seti_1PJz6bFCPJnn9IgIDCPV5t5F,setatt_1PJz6oFCPJnn9IgIwiKwHQNE,,pm_1PJz6oFCPJnn9IgIuWOeDxB1,,2024-05-24 14:28:38+00:00,True,succeeded,off_session,,,,,,2024-08-14 05:18:07.247000+00:00
seti_1PLxQXFCPJnn9IgIvOhTrrMh,setatt_1PLxQXFCPJnn9IgIA9znh6Ys,,pm_1PLxQPFCPJnn9IgIZYfZ4B45,,2024-05-30 01:05:09+00:00,True,succeeded,off_session,,,,,,2024-08-14 05:16:54.416000+00:00
seti_1PQju9FCPJnn9IgI3gHd2MYA,setatt_1PQjvRFCPJnn9IgIsbAQxnph,,pm_1PQjvRFCPJnn9IgIzeCg26Bu,,2024-06-12 05:40:49+00:00,True,succeeded,off_session,,,,,,2024-08-14 05:13:53.340000+00:00
seti_1PRiJKFCPJnn9IgI27EixJGE,setatt_1PRiJKFCPJnn9IgI9kAhm1Lk,,pm_1PRiJFFCPJnn9IgI1RQZjlCg,,2024-06-14 22:09:30+00:00,True,succeeded,off_session,,,,,,2024-08-14 05:13:22.028000+00:00
seti_1PQCFWFCPJnn9IgI047QXPbD,setatt_1PQCFWFCPJnn9IgIoHGjt2EK,,src_1PQCFKFCPJnn9IgITfQwC1h5,,2024-06-10 17:43:18+00:00,True,succeeded,off_session,,,,,,2024-08-14 05:14:09.312000+00:00
seti_1PS5viFCPJnn9IgILnHQo05Q,setatt_1PS5wIFCPJnn9IgI8simjTBh,,pm_1PS5wIFCPJnn9IgILVQskEDX,,2024-06-15 23:23:18+00:00,True,succeeded,off_session,,,,,,2024-08-14 05:12:59.343000+00:00
seti_1OakdIFCPJnn9IgIIsCZ4p45,setatt_1OakdIFCPJnn9IgIO5Pt0c61,,pm_1OakdDFCPJnn9IgIXirMOKrJ,,2024-01-20 19:55:12+00:00,True,succeeded,off_session,,,,,,2024-08-14 09:25:26.476000+00:00
seti_1OtRDvFCPJnn9IgIsbGFpb1G,setatt_1OtRDvFCPJnn9IgIzDGtMcVy,,pm_1OtRDpFCPJnn9IgIE3jhjOjt,,2024-03-12 09:02:15+00:00,True,succeeded,off_session,,,,,,2024-08-14 09:16:37.744000+00:00
seti_1Oe0eiFCPJnn9IgI6SXIiBmX,setatt_1Oe0eiFCPJnn9IgItbmu1rPo,,pm_1Oe0efFCPJnn9IgIxCc3zyGy,,2024-01-29 19:38:08+00:00,True,succeeded,off_session,,,,,,2024-08-14 09:23:54.095000+00:00
seti_1PLrngFCPJnn9IgIOeD5ADjb,setatt_1PLrngFCPJnn9IgItD66Ev8t,,pm_1PLrnUFCPJnn9IgIECNFDIti,,2024-05-29 19:04:40+00:00,True,succeeded,off_session,,,,,,2024-08-14 05:17:08.022000+00:00
seti_1PBO4VFCPJnn9IgIIavBVjJX,setatt_1PBO57FCPJnn9IgIMWr3MKjZ,,pm_1PBO57FCPJnn9IgImpoAuClR,,2024-04-30 21:19:21+00:00,True,succeeded,off_session,,,,,,2024-08-14 05:22:58.755000+00:00
seti_1P2JOAFCPJnn9IgIF157mukZ,setatt_1P2JOBFCPJnn9IgIfYsrN4Fz,,pm_1P2JO7FCPJnn9IgImaln8eLL,,2024-04-05 20:29:31+00:00,True,succeeded,off_session,,,,,,2024-08-14 09:12:09.034000+00:00
seti_1OukmjFCPJnn9IgIaqGMDdUJ,setatt_1OuknhFCPJnn9IgIGy1MyUGY,,pm_1OukngFCPJnn9IgIfN1UAM74,,2024-03-16 00:08:37+00:00,True,succeeded,off_session,,,,,,2024-08-14 09:16:04.668000+00:00
seti_1PSRalFCPJnn9IgIz77mmYCe,setatt_1PSRamFCPJnn9IgIeRAAbxbE,,pm_1PSRacFCPJnn9IgIsDWF4zEQ,,2024-06-16 22:30:32+00:00,True,succeeded,off_session,,,,,,2024-08-14 05:12:47.707000+00:00
seti_1PYtJwFCPJnn9IgIiRsMH6hm,setatt_1PYtJwFCPJnn9IgIHcRoTESz,,pm_1PYbOZFCPJnn9IgIeJJsT8Yl,,2024-07-04 17:19:48+00:00,True,succeeded,off_session,,,,,,2024-08-14 05:09:15.566000+00:00
seti_1PSNmPFCPJnn9IgIbh6kGGLt,setatt_1PSNmQFCPJnn9IgIfhXfx0ue,,src_1PSNmFFCPJnn9IgII6Yd8y5x,,2024-06-16 18:26:18+00:00,True,succeeded,off_session,,,,,,2024-08-14 05:12:53.501000+00:00
seti_1PQIZlFCPJnn9IgI7SSlb4sL,setatt_1PQIZlFCPJnn9IgI6cjv8xT1,,pm_1PQIZiFCPJnn9IgIbqge64ye,,2024-06-11 00:28:37+00:00,True,succeeded,off_session,,,,,,2024-08-14 05:14:03.007000+00:00
seti_1PYDE0FCPJnn9IgISBzbXgPn,setatt_1PYDE0FCPJnn9IgIssp6IOdz,,src_1PYDDpFCPJnn9IgIRGVtKT9A,,2024-07-02 20:22:52+00:00,True,succeeded,off_session,,,,,,2024-08-14 05:09:39.425000+00:00
seti_1PaloaFCPJnn9IgIqoCvHgdp,setatt_1Palq0FCPJnn9IgIFQ9ofkbr,,pm_1PalpzFCPJnn9IgIWc13pPNm,,2024-07-09 21:44:40+00:00,True,succeeded,off_session,,,,,,2024-08-14 05:08:11.788000+00:00
seti_1OcGfnFCPJnn9IgIbQeTFLpY,setatt_1OcGfnFCPJnn9IgIWfIRM7pS,,pm_1OcGfkFCPJnn9IgIjYsQF9EO,,2024-01-25 00:20:03+00:00,True,succeeded,off_session,,,,,,2024-08-14 09:24:41.432000+00:00
seti_1PLZOSFCPJnn9IgIgkcfaSlB,setatt_1PLZOSFCPJnn9IgI7NlowR8m,,pm_1PLZOOFCPJnn9IgI4LnT7cBS,,2024-05-28 23:25:24+00:00,True,succeeded,off_session,,,,,,2024-08-14 05:17:20.041000+00:00
seti_1P9bvWFCPJnn9IgIhkBW7jNk,setatt_1P9bvWFCPJnn9IgIjKIooHsE,,pm_1P9bvTFCPJnn9IgIv5t6O0c9,,2024-04-25 23:42:06+00:00,True,succeeded,off_session,,,,,,2024-08-14 05:23:39.685000+00:00
seti_1PHwjtFCPJnn9IgIMZ7BLytE,setatt_1PHwjtFCPJnn9IgI0c4BMaSV,,pm_1PHwjqFCPJnn9IgIF1axicYk,,2024-05-18 23:32:33+00:00,True,succeeded,off_session,,,,,,2024-08-14 05:19:22.768000+00:00
seti_1PB4vfFCPJnn9IgI4xTpkqBC,setatt_1PB4whFCPJnn9IgIi62zLTld,,pm_1PB4wgFCPJnn9IgIfcD6kbVh,,2024-04-30 00:53:23+00:00,True,succeeded,off_session,,,,,,2024-08-14 05:22:55.508000+00:00
seti_1P9ZM8FCPJnn9IgIVI2bAoEt,setatt_1P9ZMcFCPJnn9IgIhjdHGXaE,,pm_1P9ZMcFCPJnn9IgIEixH2I1f,,2024-04-25 20:57:54+00:00,True,succeeded,off_session,,,,,,2024-08-14 05:23:39.510000+00:00
seti_1PbS0vFCPJnn9IgI6RvIqjtA,setatt_1PbS3ZFCPJnn9IgIZdeFA6ug,,pm_1PbS3ZFCPJnn9IgIAYAC6Sts,,2024-07-11 18:49:29+00:00,True,succeeded,off_session,,,,,,2024-08-14 05:07:39.664000+00:00
seti_1PDBRMFCPJnn9IgIYpDBNk1U,setatt_1PDBRMFCPJnn9IgIaVmNTmue,,pm_1PDBRFFCPJnn9IgIj8yU3UxU,,2024-05-05 20:13:44+00:00,True,succeeded,off_session,,,,,,2024-08-14 05:22:02.181000+00:00
seti_1OlcWFFCPJnn9IgIY3Tbjfou,setatt_1OlcWFFCPJnn9IgI86v3nhD8,,pm_1OkvmsFCPJnn9IgIAodCAv4g,,2024-02-19 19:28:51+00:00,True,succeeded,off_session,,,,,,2024-08-14 09:20:16.657000+00:00
seti_1OnECaFCPJnn9IgIzDC2xNsm,setatt_1OnECaFCPJnn9IgIC6YUT7gG,,pm_1OnECSFCPJnn9IgIxTMKaJoc,,2024-02-24 05:55:12+00:00,True,succeeded,off_session,,,,,,2024-08-14 09:19:29.880000+00:00
seti_1OZb98FCPJnn9IgIENOXrGsl,setatt_1OZb9VFCPJnn9IgI5O8ogBUG,,pm_1OZb9UFCPJnn9IgIxKGNYBfI,,2024-01-17 15:35:41+00:00,True,succeeded,off_session,,,,,,2024-08-14 09:25:59.967000+00:00
seti_1OroTdFCPJnn9IgIhNIButry,setatt_1OroTdFCPJnn9IgIB4OEB13t,,pm_1OroTVFCPJnn9IgIhdtezbWQ,,2024-03-07 21:27:45+00:00,True,succeeded,off_session,,,,,,2024-08-14 09:17:31.810000+00:00
seti_1PTpMBFCPJnn9IgIzBjsrKdD,setatt_1PTpNUFCPJnn9IgIGJMTBLpj,,pm_1PTpNUFCPJnn9IgIChVZK1jd,,2024-06-20 18:06:32+00:00,True,succeeded,off_session,,,,,,2024-08-14 05:12:06.597000+00:00
seti_1PUCkAFCPJnn9IgIpSnjq6kO,setatt_1PUCkAFCPJnn9IgI9EWGwyCr,,pm_1PUCk6FCPJnn9IgILC2ocOfR,,2024-06-21 19:03:30+00:00,True,succeeded,off_session,,,,,,2024-08-14 05:11:49.319000+00:00
seti_1P9I4MFCPJnn9IgIvcnoALcU,setatt_1P9I4MFCPJnn9IgIJ8595KWb,,pm_1P9I4IFCPJnn9IgI6aM7eR3V,,2024-04-25 02:29:54+00:00,True,succeeded,off_session,,,,,,2024-08-14 05:23:39.862000+00:00
seti_1PCWFZFCPJnn9IgIQVnDbXRF,setatt_1PCWd5FCPJnn9IgIgII5R3Sp,,pm_1PCWd5FCPJnn9IgIyXV8Vhg3,,2024-05-04 00:39:07+00:00,True,succeeded,off_session,,,,,,2024-08-14 05:22:15.482000+00:00
seti_1OunByFCPJnn9IgIuWFV93Ex,setatt_1OunByFCPJnn9IgImG3Rstsx,,pm_1OunBtFCPJnn9IgIIBJW1T7h,,2024-03-16 02:41:50+00:00,True,succeeded,off_session,,,,,,2024-08-14 09:15:56.144000+00:00
seti_1Nko8kFCPJnn9IgIRsE2Z5fl,setatt_1Nko8kFCPJnn9IgI6h6e0sER,,pm_1Nko8YFCPJnn9IgIRSJ2lDBl,,2023-08-30 13:08:58+00:00,True,succeeded,off_session,,,,,,2024-08-14 15:20:05.783000+00:00
seti_1NK8z9FCPJnn9IgIdVjLuzhJ,setatt_1NK8zAFCPJnn9IgIqGa4Fwvk,,src_1NK8z4FCPJnn9IgI9TC8tAVj,,2023-06-17 23:56:52+00:00,True,succeeded,off_session,,,,,,2024-08-14 16:47:47.822000+00:00
seti_1NWJifFCPJnn9IgItovvqRoi,setatt_1NWJifFCPJnn9IgI8wEBX1JE,,src_1NWJiXFCPJnn9IgIWDNVArBf,,2023-07-21 13:50:09+00:00,True,succeeded,off_session,,,,,,2024-08-14 16:42:06.357000+00:00
seti_1OSPZOFCPJnn9IgIrH0s5tjo,setatt_1OSPc5FCPJnn9IgISPOMkknK,,pm_1OSPc5FCPJnn9IgImsZqFFU4,,2023-12-28 19:51:29+00:00,True,succeeded,off_session,,,,,,2024-08-14 13:31:48.515000+00:00
seti_1NMG6nFCPJnn9IgIcndPC0Ca,setatt_1NMG6nFCPJnn9IgIQzljbnx0,,pm_1NMG6iFCPJnn9IgI6iLFA1T9,,2023-06-23 19:57:29+00:00,True,succeeded,off_session,,,,,,2024-08-14 16:46:36.859000+00:00
seti_1OBHJ0FCPJnn9IgIwXc3rIO1,setatt_1OBHJ0FCPJnn9IgIk6xODQzU,,src_1OBHIoFCPJnn9IgISfxvkDEV,,2023-11-11 13:32:58+00:00,True,succeeded,off_session,,,,,,2024-08-14 15:07:42.232000+00:00
seti_1OR4tvFCPJnn9IgITG5Me59B,setatt_1OR4tvFCPJnn9IgIFew4LzrH,,pm_1OR4thFCPJnn9IgIvb4dPlgb,,2023-12-25 03:32:23+00:00,True,succeeded,off_session,,,,,,2024-08-14 13:32:55.351000+00:00
seti_1Nqj3GFCPJnn9IgIk0vu6PTX,setatt_1Nqj4RFCPJnn9IgI5KAfzOyA,,pm_1Nqj4RFCPJnn9IgIAdXgDKRn,,2023-09-15 20:56:59+00:00,True,succeeded,off_session,,,,,,2024-08-14 15:16:42.432000+00:00
seti_1NMJ0OFCPJnn9IgIR5js5DTI,setatt_1NMJ0OFCPJnn9IgIbYTGEUOg,,pm_1NMJ0LFCPJnn9IgIKAX13uKS,,2023-06-23 23:03:04+00:00,True,succeeded,off_session,,,,,,2024-08-14 16:46:49.708000+00:00
seti_1NU3djFCPJnn9IgIZExkfeGy,setatt_1NU3djFCPJnn9IgIaOZod0kd,,pm_1NU3deFCPJnn9IgIoVFTBgED,,2023-07-15 08:15:43+00:00,True,succeeded,off_session,,,,,,2024-08-14 16:42:57.734000+00:00
seti_1Mle6TFCPJnn9IgIaCbPWbcp,setatt_1Mle6TFCPJnn9IgI5Ba8A73h,,src_1Mle6NFCPJnn9IgIUOugi4dD,,2023-03-14 20:05:49+00:00,True,succeeded,off_session,,,,,,2024-08-14 18:15:46.521000+00:00
seti_1OYsWWFCPJnn9IgI5fXlaXcs,setatt_1OYsWWFCPJnn9IgI5Yve9TQE,,card_1I8AqQFCPJnn9IgIs6nxqJt1,,2024-01-15 15:56:28+00:00,True,succeeded,off_session,,,,,,2024-08-14 13:28:06.168000+00:00
seti_1Nc9U0FCPJnn9IgIdgRn9xUQ,setatt_1Nc9U0FCPJnn9IgIyS7XhaXs,,pm_1Nc9TwFCPJnn9IgIxo6sx8Q0,,2023-08-06 16:07:08+00:00,True,succeeded,off_session,,,,,,2024-08-14 16:38:51.044000+00:00
seti_1O8YyRFCPJnn9IgIdeyIdJle,setatt_1O8YyRFCPJnn9IgIy0erddIR,,pm_1O8YyPFCPJnn9IgI30gNo2id,,2023-11-04 01:48:31+00:00,True,succeeded,off_session,,,,,,2024-08-14 15:08:55.957000+00:00
seti_1N32tRFCPJnn9IgI2WWn2jgA,setatt_1N32tRFCPJnn9IgISikhhi82,,pm_1N32tOFCPJnn9IgIS84asbTJ,,2023-05-01 20:00:17+00:00,True,succeeded,off_session,,,,,,2024-08-14 18:08:51.335000+00:00
seti_1O71aKFCPJnn9IgIxML5HDTW,setatt_1O71aLFCPJnn9IgIAwH6Lwv0,,pm_1O71aIFCPJnn9IgItAX54Bmd,,2023-10-30 19:57:17+00:00,True,succeeded,off_session,,,,,,2024-08-14 15:09:51.737000+00:00
seti_1NhfyeFCPJnn9IgIa492I2jT,setatt_1NhfyeFCPJnn9IgIA1afEWvQ,,pm_1NhfyZFCPJnn9IgI1qTAgXKS,,2023-08-21 21:49:36+00:00,True,succeeded,off_session,,,,,,2024-08-14 15:22:53.679000+00:00
seti_1OQwRXFCPJnn9IgIAp8crNzj,setatt_1OQwRYFCPJnn9IgI8Up5zxcm,,pm_1OQwRVFCPJnn9IgIt1d9nKHZ,,2023-12-24 18:30:32+00:00,True,succeeded,off_session,,,,,,2024-08-14 13:34:42.350000+00:00
seti_1NhyBvFCPJnn9IgIck6XbznM,setatt_1NhyBvFCPJnn9IgI8q4P7oUD,,pm_1NhyBbFCPJnn9IgINmOpS3lY,,2023-08-22 17:16:31+00:00,True,succeeded,off_session,,,,,,2024-08-14 15:22:10.830000+00:00
seti_1Nhdg4FCPJnn9IgIUElkCGaJ,setatt_1Nhdg4FCPJnn9IgILDGQg7qB,,pm_1Nhdg1FCPJnn9IgIi4A3mZev,,2023-08-21 19:22:16+00:00,True,succeeded,off_session,,,,,,2024-08-14 15:22:35.545000+00:00
seti_1NnCj7FCPJnn9IgISPA3oSWZ,setatt_1NnCj7FCPJnn9IgIfoMMuiIk,,pm_1NnCj3FCPJnn9IgIw4eWkGir,,2023-09-06 03:48:25+00:00,True,succeeded,off_session,,,,,,2024-08-14 15:18:38.938000+00:00
seti_1N6hMbFCPJnn9IgIFGDlEwow,setatt_1N6hNGFCPJnn9IgIgSUIYYET,,pm_1N6hNFFCPJnn9IgItIqiZp2G,,2023-05-11 21:50:10+00:00,True,succeeded,off_session,,,,,,2024-08-14 18:07:02.627000+00:00
seti_1OSIy9FCPJnn9IgIz6o2KSGP,setatt_1OSIy9FCPJnn9IgIK5VYwbnI,,pm_1OSIy5FCPJnn9IgIg5OhMEBl,,2023-12-28 12:45:49+00:00,True,succeeded,off_session,,,,,,2024-08-14 13:31:43.737000+00:00
seti_1NIGx1FCPJnn9IgIQ3reN2mz,setatt_1NIGx2FCPJnn9IgI6IhMi2Sn,,src_1NIGwvFCPJnn9IgIL5SDHcUT,,2023-06-12 20:02:56+00:00,True,succeeded,off_session,,,,,,2024-08-14 16:48:53.739000+00:00
seti_1NoaDUFCPJnn9IgIcB1ljg52,setatt_1NoaDUFCPJnn9IgIyU7NFuVJ,,pm_1NoaDRFCPJnn9IgIedjC1Inm,,2023-09-09 23:05:28+00:00,True,succeeded,off_session,,,,,,2024-08-14 15:18:05.548000+00:00
seti_1Mm1OmFCPJnn9IgIPxaLWyOz,setatt_1Mm1OmFCPJnn9IgIhot9cpqO,,pm_1Mm1OjFCPJnn9IgID12gUbVZ,,2023-03-15 20:58:16+00:00,True,succeeded,off_session,,,,,,2024-08-14 18:15:27.246000+00:00
seti_1MV69IFCPJnn9IgIzVzQ7FOe,setatt_1MV69aFCPJnn9IgIukm2DX5a,,pm_1MV69ZFCPJnn9IgIljNafBU0,,2023-01-28 04:36:38+00:00,True,succeeded,off_session,,,,,,2024-08-14 18:21:28.140000+00:00
seti_1NR0zBFCPJnn9IgI1XYZxgxl,setatt_1NR0zBFCPJnn9IgIETTi1dFD,,pm_1NR0z8FCPJnn9IgIt47lAwGM,,2023-07-06 22:49:17+00:00,True,succeeded,off_session,,,,,,2024-08-14 16:44:20.864000+00:00
seti_1NORKxFCPJnn9IgIxTimR9wX,setatt_1NORMnFCPJnn9IgIfzscSq2f,,pm_1NORMnFCPJnn9IgIfs8yqhcG,,2023-06-29 20:23:01+00:00,True,succeeded,off_session,,,,,,2024-08-14 16:45:32.309000+00:00
seti_1OJMkiFCPJnn9IgI3E889rnX,setatt_1OJMkiFCPJnn9IgI27qU2to0,,pm_1OJMkdFCPJnn9IgIBTw9syw7,,2023-12-03 20:59:00+00:00,True,succeeded,off_session,,,,,,2024-08-14 13:41:03.892000+00:00
seti_1MenFYFCPJnn9IgI4FFem8sR,setatt_1MenFYFCPJnn9IgIABz0Brkr,,pm_1MenFUFCPJnn9IgIZXfNHUoY,,2023-02-23 22:26:52+00:00,True,succeeded,off_session,,,,,,2024-08-14 18:18:12.542000+00:00
seti_1NC3G5FCPJnn9IgI3otTwigY,setatt_1NC3GZFCPJnn9IgIiAPDPRdc,,pm_1NC3GZFCPJnn9IgIT5qYA9K5,,2023-05-26 16:13:23+00:00,True,succeeded,off_session,,,,,,2024-08-14 16:52:10.176000+00:00
seti_1Mt3L2FCPJnn9IgIBmPdWAIJ,setatt_1Mt3LaFCPJnn9IgIrAYzaTzq,,pm_1Mt3LaFCPJnn9IgIVqXMB3oA,,2023-04-04 06:28:02+00:00,True,failed,off_session,card_declined,do_not_honor,https://stripe.com/docs/error-codes/card-declined,Your card was declined.,card_error,2024-08-14 18:12:18.743000+00:00
seti_1O2Z6DFCPJnn9IgI50DPZU1P,setatt_1O2Z6DFCPJnn9IgI7B1XOrwN,,pm_1O2Z6AFCPJnn9IgIucId4AwA,,2023-10-18 12:43:45+00:00,True,succeeded,off_session,,,,,,2024-08-14 15:11:29.446000+00:00
seti_1NoAMVFCPJnn9IgIWRw94r6G,setatt_1NoAMVFCPJnn9IgIO13qNAFI,,pm_1NoAMRFCPJnn9IgIO64MUJsF,,2023-09-08 19:29:03+00:00,True,succeeded,off_session,,,,,,2024-08-14 15:18:18.005000+00:00
seti_1McvjbFCPJnn9IgIVjVm8sIL,setatt_1McvjbFCPJnn9IgIQhGBRbHX,,pm_1McvjYFCPJnn9IgI0gYDY7WG,,2023-02-18 19:06:11+00:00,True,succeeded,off_session,,,,,,2024-08-14 18:18:41.722000+00:00
seti_1OBM0NFCPJnn9IgI3GIYp8uv,setatt_1OBM0NFCPJnn9IgIar33yV0G,,pm_1OBM0KFCPJnn9IgImuiyl2s5,,2023-11-11 18:34:03+00:00,True,succeeded,off_session,,,,,,2024-08-14 15:07:45.323000+00:00
seti_1Oxc0wFCPJnn9IgIUH10V2L0,setatt_1Oxc0wFCPJnn9IgIggIB9Ixc,,pm_1Oxc0tFCPJnn9IgIxqV2TxZ4,,2024-03-23 21:22:06+00:00,True,succeeded,off_session,,,,,,2024-08-14 09:14:41.867000+00:00
seti_1PC3FYFCPJnn9IgIO3iRgOyo,setatt_1PC3I9FCPJnn9IgIJLBOcBFY,,pm_1PC3I9FCPJnn9IgI9rsJ1TA9,,2024-05-02 17:19:33+00:00,True,succeeded,off_session,,,,,,2024-08-14 05:22:33.067000+00:00
seti_1POShVFCPJnn9IgInS1G6Dqr,setatt_1POShVFCPJnn9IgIXKvOB6RC,,pm_1POShOFCPJnn9IgIA95zOUz6,,2024-06-05 22:53:01+00:00,True,succeeded,off_session,,,,,,2024-08-14 05:15:31.402000+00:00
seti_1PcUMwFCPJnn9IgIpCV1RV5l,setatt_1PcUMwFCPJnn9IgIs8kVSnTa,,pm_1PcUMjFCPJnn9IgImKVI8buT,,2024-07-14 15:29:46+00:00,True,succeeded,off_session,,,,,,2024-08-14 05:06:56.386000+00:00
seti_1PUZqrFCPJnn9IgIt6IVstBi,setatt_1PUZsXFCPJnn9IgI0YgimisH,,pm_1PUZsXFCPJnn9IgIiyFWVLFl,,2024-06-22 19:45:41+00:00,True,succeeded,off_session,,,,,,2024-08-14 05:11:28.884000+00:00
seti_1PF5WoFCPJnn9IgIo1c5fvRE,setatt_1PF5WoFCPJnn9IgI7YMH3DI9,,pm_1PF5WlFCPJnn9IgIRW0FgTjM,,2024-05-11 02:19:14+00:00,True,succeeded,off_session,,,,,,2024-08-14 05:20:52.696000+00:00
seti_1PYE7TFCPJnn9IgIoI09bEdB,setatt_1PYE8SFCPJnn9IgIQkuC2qwp,,pm_1PYE8SFCPJnn9IgIl8tq0mv9,,2024-07-02 21:21:12+00:00,True,succeeded,off_session,,,,,,2024-08-14 05:09:48.323000+00:00
seti_1PXwGsFCPJnn9IgIM5ZdNJpa,setatt_1PXwGsFCPJnn9IgIenuRfREP,,pm_1PXwGmFCPJnn9IgIl14fJzjb,,2024-07-02 02:16:42+00:00,True,succeeded,off_session,,,,,,2024-08-14 05:09:37.839000+00:00
seti_1PLQu1FCPJnn9IgIOjdhXZGH,setatt_1PLQu1FCPJnn9IgIXBlQqvKK,,pm_1PLQtyFCPJnn9IgIFmZIvwUt,,2024-05-28 14:21:25+00:00,True,succeeded,off_session,,,,,,2024-08-14 05:17:17.151000+00:00
seti_1PCWE5FCPJnn9IgI1ROHRqhv,setatt_1PCWEpFCPJnn9IgIRAo6jP7c,,pm_1PCWEpFCPJnn9IgITHA7WD7s,,2024-05-04 00:14:03+00:00,True,succeeded,off_session,,,,,,2024-08-14 05:22:16.083000+00:00
seti_1Oa3tOFCPJnn9IgIYS7vlPbx,setatt_1Oa3tOFCPJnn9IgIWNA9ILov,,src_1Oa3tGFCPJnn9IgIIDrVnQPx,,2024-01-18 22:16:58+00:00,True,succeeded,off_session,,,,,,2024-08-14 09:25:49.695000+00:00
seti_1OjPvzFCPJnn9IgIRlqwAd1O,setatt_1OjPwrFCPJnn9IgITIqvVcLU,,pm_1OjPwrFCPJnn9IgI9A0kXi8z,,2024-02-13 17:39:13+00:00,True,succeeded,off_session,,,,,,2024-08-14 09:21:17.118000+00:00
