ts,child_id,network_response,reason,carrier_identifier
2023-11-24 05:13:32,f667895d-c812-4a35-aeff-fa969dcd7df0,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-11-24 05:13:35,f667895d-c812-4a35-aeff-fa969dcd7df0,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-11-24 05:17:46,257b22d5-477c-4611-b6eb-8b9f87a9ce4b,ERROR,Reason: ERROR_UNSPECIFIED,T-Mobile
2023-11-24 05:29:54,cbc4ed12-05ed-4ec3-ab9e-9709c9ee0846,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",T-Mobile
2023-11-24 05:33:29,73bdf9da-fa58-4eeb-8afe-32222df8f69f,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-11-24 06:01:08,fc374835-6f44-48ee-b9c8-65f9be3c8b9b,ERROR,"Reason: CM_SER_UNAVAILABLE, ERROR_UNSPECIFIED",T-Mobile
2023-11-24 06:11:28,16c78844-8216-4360-bebf-54e684e5247e,ERROR,"Reason: 5504, ERROR_UNSPECIFIED",Verizon 
2023-11-24 06:21:56,f29be86d-2e2c-4405-8ccf-a8a84a324caf,ERROR,"Reason: OUT_OF_SERVICE, Description: Your phone's not registered on a network, so you can only make emergency calls.",Mint
2023-11-24 06:22:13,f29be86d-2e2c-4405-8ccf-a8a84a324caf,ERROR,"Reason: OUT_OF_SERVICE, Description: Your phone's not registered on a network, so you can only make emergency calls.",Mint
2023-11-24 06:25:30,d3409431-5053-47e9-886f-5760fa7dbcd8,OTHER,Reason: IMS_MERGED_SUCCESSFULLY,T-Mobile
2023-11-24 06:30:00,862154af-cf60-4fee-9e28-52c3b33f171a,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Ting
2023-11-24 06:30:21,862154af-cf60-4fee-9e28-52c3b33f171a,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Ting
2023-11-24 06:41:58,23764908-2683-4f5f-90eb-f289c7e551e9,CANCELED,Reason: null,T-Mobile
2023-11-24 07:20:33,7e441529-1853-46bf-bda1-eff583ccc102,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Answer or decline the incoming call before making a new call.",Verizon 
2023-11-24 11:42:13,66b5e1b5-c4fb-4a6b-bca2-46c874bf84c1,ERROR,"Reason: 1401, MEDIA_TIMEOUT",Verizon 
2023-11-24 12:58:39,931bd3c1-abb7-41f1-8451-56e91b70af58,ERROR,"Reason: CM_SER_UNAVAILABLE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",T-Mobile
2023-11-24 13:09:16,7dabbb66-b532-4727-963a-a61dea5bcd1e,UNKNOWN,Reason: null,AT&T
2023-11-24 13:12:53,4f38dc75-3fe2-4fef-a513-f39a6a2bc37d,ERROR,Reason: ERROR_UNSPECIFIED,T-Mobile
2023-11-24 13:24:58,6e5102d8-5d61-489e-a377-54749c9dafc2,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",T-Mobile
2023-11-24 13:25:08,6e5102d8-5d61-489e-a377-54749c9dafc2,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",T-Mobile
2023-11-24 13:46:10,effd3212-713e-4862-97f7-ac215681fccd,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-11-24 13:46:21,effd3212-713e-4862-97f7-ac215681fccd,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-11-24 14:03:36,f67b0760-7674-46cb-8fc0-5b3196626bdd,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Home
2023-11-24 14:35:14,e18fe245-9ff0-4835-b73a-2a07fa31d4c8,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Cannot place a call as there is an unanswered incoming call. Answer or reject the incoming call prior to placing a new call.",T-Mobile
2023-11-24 14:40:03,b73a2020-8398-43f3-8fba-36f6f447ff11,ERROR,Reason: SERVER_UNREACHABLE,T-Mobile
2023-11-24 14:58:43,1dc7fb5f-e529-44b0-a4b7-fab0ac834196,OTHER,Reason: IMS_MERGED_SUCCESSFULLY,AT&T
2023-11-24 15:06:01,1539f1f2-d4aa-470b-97f1-e90883612237,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Answer or decline the incoming call before making a new call.",Mint
2023-11-24 15:20:34,1dc7fb5f-e529-44b0-a4b7-fab0ac834196,UNKNOWN,Reason: null,AT&T
2023-11-24 15:29:28,df6afd3d-f584-4aa2-b3e5-7d3f95235f28,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network not available.",Emergency calls only
2023-11-24 15:31:43,b5916ca8-1bd3-4878-a299-7bfa85260078,ERROR,"Reason: 1115, ERROR_UNSPECIFIED",T-Mobile
2023-11-24 15:34:48,1a31ba2b-dc60-4160-96bf-37bacc7124da,ERROR,"Reason: 1115, ERROR_UNSPECIFIED",Verizon 
2023-11-24 15:35:57,d99fe628-540a-40f7-ab48-517562c2af66,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-11-24 15:37:59,c87f54fb-19c9-418b-acfd-9e5ab4e3af6b,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",Mint
2023-11-24 15:49:32,43fbc1ff-aa50-4ca3-be77-0352f9271142,ERROR,Reason: ERROR_UNSPECIFIED,T-Mobile
2023-11-24 15:53:47,d29c41f1-d5b0-48cd-af8c-bfb45256bb3f,ERROR,Reason: ERROR_UNSPECIFIED,T-Mobile
2023-11-24 16:06:35,c2da295c-c224-4e0d-b6c1-f580f5f1f4fb,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",T-Mobile
2023-11-24 16:16:16,c0d1c65f-e971-4dcd-b84e-0797e094d347,ERROR,Reason: ERROR_UNSPECIFIED,T-Mobile
2023-11-24 16:16:32,c0d1c65f-e971-4dcd-b84e-0797e094d347,ERROR,"Reason: CM_SER_UNAVAILABLE, ERROR_UNSPECIFIED",T-Mobile
2023-11-24 16:18:02,5d357161-4ea5-4c57-89db-9041efadb153,ERROR,"Reason: 1115, ERROR_UNSPECIFIED",Verizon 
2023-11-24 16:20:19,823b2223-0db2-4c80-9e96-dcda521dc9e2,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-11-24 16:20:29,823b2223-0db2-4c80-9e96-dcda521dc9e2,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-11-24 16:21:22,e5dd6c3f-689f-4402-8ead-a3a2b15de6b9,ERROR,Reason: ERROR_UNSPECIFIED,Pure Talk
2023-11-24 16:21:49,f940a9e2-057f-4404-a2d1-ba361a607d3e,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",T-Mobile
2023-11-24 16:28:44,c6e305af-6a20-496a-850d-6a337870eae0,ERROR,"Reason: Another outgoing call is already being dialed., ALREADY_DIALING, Description: Cannot place a call as another outgoing call is already dialing.",T-Mobile
2023-11-24 16:30:25,9c577f64-d70f-4de1-80c0-d88280da0891,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",Ultra
2023-11-24 16:36:24,69f49877-a95e-4b3a-8077-89ab7f7c332a,ERROR,"Reason: 5481, ERROR_UNSPECIFIED",Mint
2023-11-24 16:37:08,7372bf85-3f08-4e6d-83ea-992648975b9c,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-11-24 16:37:14,7372bf85-3f08-4e6d-83ea-992648975b9c,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-11-24 16:37:17,7372bf85-3f08-4e6d-83ea-992648975b9c,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-11-24 16:37:22,7372bf85-3f08-4e6d-83ea-992648975b9c,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-11-24 16:37:30,7372bf85-3f08-4e6d-83ea-992648975b9c,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-11-24 02:09:41,700a78b0-49c4-4fb2-bec8-1f444377c452,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: No cellular network available. Connect to an available Wi-Fi Network to make calls.",Mint
2023-11-24 02:10:24,f88581e0-8f80-4b97-8b5a-60704b9ed4d5,ERROR,"Reason: 2501, ERROR_UNSPECIFIED",Verizon 
2023-11-24 02:10:47,f88581e0-8f80-4b97-8b5a-60704b9ed4d5,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-11-24 02:12:15,f88581e0-8f80-4b97-8b5a-60704b9ed4d5,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-11-24 02:12:35,0358275d-bf33-407c-aa06-eee94acb8f44,OTHER,Reason: IMS_MERGED_SUCCESSFULLY,T-Mobile
2023-11-24 02:12:58,f88581e0-8f80-4b97-8b5a-60704b9ed4d5,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-11-24 02:18:11,d8b1bfd1-4583-4998-bb39-81a1b2a16b08,ERROR,"Reason: 2501, ERROR_UNSPECIFIED",Verizon 
2023-11-24 02:20:08,ccf5d7ee-9e0d-43b0-bdcf-f62dd4c16ac5,CANCELED,Reason: null,T-Mobile
2023-11-24 02:21:38,5e53710d-7cf2-4cfb-b069-3b6b5465b37e,OTHER,Reason: IMS_MERGED_SUCCESSFULLY,AT&T
2023-11-24 02:26:12,ddf5ce9f-8d84-40fb-bdc9-2a8591ac279e,OTHER,Reason: IMS_MERGED_SUCCESSFULLY,Mint
2023-11-24 02:28:30,ca7864f1-27a3-43a6-841a-516d8670beac,OTHER,Reason: IMS_MERGED_SUCCESSFULLY,Verizon 
2023-11-24 02:29:40,6a1a39f5-f235-4ef4-ad7a-1397e257974f,ERROR,"Reason: CM_SER_UNAVAILABLE, ERROR_UNSPECIFIED",T-Mobile
2023-11-24 02:30:21,b9e3473a-40d9-4eb8-be33-eb97c370abee,OTHER,Reason: IMS_MERGED_SUCCESSFULLY,Verizon 
2023-11-24 02:30:48,b9e3473a-40d9-4eb8-be33-eb97c370abee,UNKNOWN,Reason: null,Verizon 
2023-11-24 02:36:51,2b2f2692-ddbb-462e-9c85-bf2d0346ff68,ERROR,Reason: ERROR_UNSPECIFIED,T-Mobile
2023-11-24 02:38:47,2b2f2692-ddbb-462e-9c85-bf2d0346ff68,ERROR,"Reason: 47, ERROR_UNSPECIFIED",T-Mobile
2023-11-24 02:39:46,ade3eb9c-c1d3-4f51-a1bd-464c2bb9e458,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",AT&T
2023-11-24 02:39:47,ade3eb9c-c1d3-4f51-a1bd-464c2bb9e458,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",AT&T
2023-11-24 02:41:21,e531b3a7-131e-4690-a6c1-e2c6c3740b28,OTHER,Reason: IMS_MERGED_SUCCESSFULLY,T-Mobile
2023-11-24 02:47:18,e71ef6cc-27d2-4135-b3a5-ea0d1640a4bd,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-11-24 02:47:32,e71ef6cc-27d2-4135-b3a5-ea0d1640a4bd,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-11-24 02:49:52,ade3eb9c-c1d3-4f51-a1bd-464c2bb9e458,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",AT&T
2023-11-24 02:51:45,674532fa-5768-4248-917d-f5657d818666,OTHER,Reason: IMS_MERGED_SUCCESSFULLY,AT&T
2023-11-24 03:00:37,74391577-affe-4cbc-a6d9-269414f85e0b,OTHER,"Reason: Call ended during conference merge process., IMS_MERGED_SUCCESSFULLY",T-Mobile
2023-11-24 03:02:37,74391577-affe-4cbc-a6d9-269414f85e0b,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Cannot place a call as there is an unanswered incoming call. Answer or reject the incoming call prior to placing a new call.",T-Mobile
2023-11-24 03:09:06,18371a13-8547-4ca5-9521-13be92da6bff,ERROR,"Reason: OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",T-Mobile
2023-11-24 03:15:38,cbc4ed12-05ed-4ec3-ab9e-9709c9ee0846,ERROR,"Reason: CM_SER_UNAVAILABLE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",T-Mobile
2023-11-24 03:16:01,cbc4ed12-05ed-4ec3-ab9e-9709c9ee0846,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",T-Mobile
2023-11-24 03:16:20,d09d17d7-dd8b-47d8-a8a0-c16b13fb6134,ERROR,Reason: SERVER_UNREACHABLE,T-Mobile
2023-11-24 03:23:57,9fb5578e-98da-4c3c-a50b-affe77068826,OTHER,Reason: IMS_MERGED_SUCCESSFULLY,T-Mobile
2023-11-24 03:25:05,d0f9ce78-e81d-479a-934e-173330ae5dda,CANCELED,Reason: EMULATING_SINGLE_CALL,T-Mobile
2023-11-24 03:26:13,faa32fb5-9f12-40b3-a0cf-3da5c56c44d2,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",T-Mobile
2023-11-24 03:26:34,faa32fb5-9f12-40b3-a0cf-3da5c56c44d2,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",T-Mobile
2023-11-24 03:26:35,faa32fb5-9f12-40b3-a0cf-3da5c56c44d2,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",T-Mobile
2023-11-24 03:26:37,faa32fb5-9f12-40b3-a0cf-3da5c56c44d2,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",T-Mobile
2023-11-24 03:26:45,faa32fb5-9f12-40b3-a0cf-3da5c56c44d2,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",T-Mobile
2023-11-24 03:26:46,faa32fb5-9f12-40b3-a0cf-3da5c56c44d2,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",T-Mobile
2023-11-24 03:33:31,faa32fb5-9f12-40b3-a0cf-3da5c56c44d2,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",T-Mobile
2023-11-24 03:34:40,2198936e-9b81-4a44-a55a-daf12a71ca87,OTHER,Reason: IMS_MERGED_SUCCESSFULLY,CC Network
2023-11-24 03:40:47,6f0bc40f-ec3a-4012-bb5e-5f1b81dda43e,CANCELED,Reason: null,T-Mobile
2023-11-24 03:43:07,525ead42-200f-4a14-9f3a-26670104571d,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Answer or decline the incoming call before making a new call.",Verizon 
2023-11-24 03:45:57,b5916ca8-1bd3-4878-a299-7bfa85260078,ERROR,Reason: ERROR_UNSPECIFIED,T-Mobile
2023-11-24 03:46:04,ddf5ce9f-8d84-40fb-bdc9-2a8591ac279e,UNKNOWN,Reason: null,Mint
2023-11-24 03:50:23,fd72dc69-53a0-4fa0-91bb-79172d0bbf89,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",T-Mobile
2023-11-24 03:53:29,6c098ef5-370f-4b99-a433-36cc838ebde0,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-11-24 03:54:32,22a730ef-8e1f-4bf7-949e-d3d4f810d4ba,ERROR,"Reason: 1115, ERROR_UNSPECIFIED",Verizon 
2023-11-24 03:55:23,6c098ef5-370f-4b99-a433-36cc838ebde0,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-11-24 04:13:35,e2029c4c-d5b8-4b03-9ab1-746c0b01839c,ERROR,Reason: ERROR_UNSPECIFIED,T-Mobile
2023-11-24 04:22:24,5df7bd37-55f0-4f61-b7da-d1616b489226,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",No service
2023-11-24 04:40:04,e8e1ff7b-0291-49f1-b167-b67f58a7f070,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Answer or decline the incoming call before making a new call.",Verizon 
2023-11-24 04:40:52,4bc045a2-dbf6-46f8-810e-f166b5786de7,UNKNOWN,Reason: null,US  Mobile
2023-11-24 04:47:15,3fd51dd3-b85c-4d5b-b207-dedcfb506d3c,CANCELED,Reason: EMULATING_SINGLE_CALL,Mint
2023-11-24 05:00:09,deeab861-b392-44eb-bfed-2bc757fe0b6f,CANCELED,Reason: null,T-Mobile
2023-11-24 05:13:08,f667895d-c812-4a35-aeff-fa969dcd7df0,ERROR,"Reason: 230, ERROR_UNSPECIFIED",Verizon 
2023-11-24 05:13:16,f667895d-c812-4a35-aeff-fa969dcd7df0,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-11-24 05:13:19,f667895d-c812-4a35-aeff-fa969dcd7df0,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-11-24 05:13:29,f667895d-c812-4a35-aeff-fa969dcd7df0,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-11-24 05:13:33,f667895d-c812-4a35-aeff-fa969dcd7df0,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-11-24 05:13:36,f667895d-c812-4a35-aeff-fa969dcd7df0,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-11-24 05:26:29,4227c616-1bad-445a-b907-7eb185955fd9,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Cannot place a call as there is an unanswered incoming call. Answer or reject the incoming call prior to placing a new call.",AT&T
2023-11-24 05:30:00,cbc4ed12-05ed-4ec3-ab9e-9709c9ee0846,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",T-Mobile
2023-11-24 05:33:39,73bdf9da-fa58-4eeb-8afe-32222df8f69f,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-11-24 06:01:11,614a16cc-3af9-40c3-8000-7390f7d77c31,ERROR,"Reason: CM_SER_UNAVAILABLE, ERROR_UNSPECIFIED",T-Mobile
2023-11-24 06:13:02,862154af-cf60-4fee-9e28-52c3b33f171a,ERROR,"Reason: 1401, MEDIA_TIMEOUT",Ting
2023-11-24 06:21:58,f29be86d-2e2c-4405-8ccf-a8a84a324caf,ERROR,"Reason: OUT_OF_SERVICE, Description: Your phone's not registered on a network, so you can only make emergency calls.",Mint
2023-11-24 06:22:19,f29be86d-2e2c-4405-8ccf-a8a84a324caf,ERROR,"Reason: OUT_OF_SERVICE, Description: Your phone's not registered on a network, so you can only make emergency calls.",Mint
2023-11-24 06:29:56,862154af-cf60-4fee-9e28-52c3b33f171a,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Ting
2023-11-24 06:30:05,862154af-cf60-4fee-9e28-52c3b33f171a,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Ting
2023-11-24 06:37:32,23764908-2683-4f5f-90eb-f289c7e551e9,OTHER,Reason: IMS_MERGED_SUCCESSFULLY,T-Mobile
2023-11-24 07:00:20,90e5fb0c-3358-4338-a86d-490fb0cb1f66,ERROR,Reason: ERROR_UNSPECIFIED,AT&T
2023-11-24 07:30:12,8bfc6e6e-abf6-4ca2-bf0c-5d6fe15d0f9a,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Cannot place a call as there is an unanswered incoming call. Answer or reject the incoming call prior to placing a new call.",T-Mobile
2023-11-24 12:16:09,bc968fe3-d96b-4bb6-b587-5ae2642a7555,ERROR,Reason: ERROR_UNSPECIFIED,T-Mobile
2023-11-24 12:58:39,931bd3c1-abb7-41f1-8451-56e91b70af58,ERROR,"Reason: CM_SER_UNAVAILABLE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",T-Mobile
2023-11-24 13:09:46,4f38dc75-3fe2-4fef-a513-f39a6a2bc37d,OTHER,Reason: IMS_MERGED_SUCCESSFULLY,T-Mobile
2023-11-24 13:13:01,4f38dc75-3fe2-4fef-a513-f39a6a2bc37d,ERROR,Reason: ERROR_UNSPECIFIED,T-Mobile
2023-11-24 13:25:03,6e5102d8-5d61-489e-a377-54749c9dafc2,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",T-Mobile
2023-11-24 13:36:43,7dabbb66-b532-4727-963a-a61dea5bcd1e,OTHER,Reason: IMS_MERGED_SUCCESSFULLY,AT&T
2023-11-24 13:46:14,effd3212-713e-4862-97f7-ac215681fccd,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-11-24 13:53:47,7dabbb66-b532-4727-963a-a61dea5bcd1e,OTHER,Reason: IMS_MERGED_SUCCESSFULLY,AT&T
2023-11-24 14:09:48,705318a2-5762-4853-82a0-9249f82b3562,ERROR,Reason: ERROR_UNSPECIFIED,T-Mobile
2023-11-24 14:38:26,35e30166-9aab-4164-83ab-71cf89927633,ERROR,"Reason: OUT_OF_SERVICE, Description: Your phone's not registered on a network, so you can only make emergency calls.",T-Mobile
2023-11-24 14:44:10,cbfa4a3d-ab71-4a69-9fa2-29a21a74223e,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",Mint
2023-11-24 14:59:47,1dc7fb5f-e529-44b0-a4b7-fab0ac834196,OTHER,Reason: IMS_MERGED_SUCCESSFULLY,AT&T
2023-11-24 15:08:47,7dabbb66-b532-4727-963a-a61dea5bcd1e,OTHER,Reason: IMS_MERGED_SUCCESSFULLY,AT&T
2023-11-24 15:28:56,df6afd3d-f584-4aa2-b3e5-7d3f95235f28,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network not available.",Emergency calls only
2023-11-24 15:29:30,df6afd3d-f584-4aa2-b3e5-7d3f95235f28,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network not available.",Emergency calls only
2023-11-24 15:34:08,83860334-d665-4b0a-a496-904fc7710857,ERROR,"Reason: 2501, ERROR_UNSPECIFIED",Verizon 
2023-11-24 15:35:54,d99fe628-540a-40f7-ab48-517562c2af66,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-11-24 15:36:00,d99fe628-540a-40f7-ab48-517562c2af66,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-11-24 15:38:00,c87f54fb-19c9-418b-acfd-9e5ab4e3af6b,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",Mint
2023-11-24 15:50:28,43fbc1ff-aa50-4ca3-be77-0352f9271142,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Cannot place a call as there is an unanswered incoming call. Answer or reject the incoming call prior to placing a new call.",T-Mobile
2023-11-24 15:58:16,1ec7ab62-cd51-4d93-857d-f746d17c3b9e,ERROR,"Reason: 1401, MEDIA_TIMEOUT",Mint
2023-11-24 16:11:28,08bb4bab-c08a-4b86-b6ae-8a67fb40626a,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Answer or decline the incoming call before making a new call.",Verizon 
2023-11-24 16:16:25,c0d1c65f-e971-4dcd-b84e-0797e094d347,ERROR,"Reason: CM_SER_UNAVAILABLE, ERROR_UNSPECIFIED",T-Mobile
2023-11-24 16:16:32,c0d1c65f-e971-4dcd-b84e-0797e094d347,ERROR,"Reason: CM_SER_UNAVAILABLE, ERROR_UNSPECIFIED",T-Mobile
2023-11-24 16:18:14,0091c2ff-6b37-4348-a54a-26665c024d1e,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Answer or decline the incoming call before making a new call.",AT&T
2023-11-24 16:20:22,fd3d46ff-7547-49b9-8535-a9f4152030fe,OTHER,Reason: IMS_MERGED_SUCCESSFULLY,Xfinity Mobile
2023-11-24 16:20:30,823b2223-0db2-4c80-9e96-dcda521dc9e2,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-11-24 16:21:28,823b2223-0db2-4c80-9e96-dcda521dc9e2,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
