id,active,caption,created,description,livemode,name,package_dimensions_height,package_dimensions_length,package_dimensions_weight,package_dimensions_width,shippable,statement_descriptor,type,unit_label,updated,url,is_deleted,_fivetran_synced,metadata
prod_SVRh5HVf75DvgV,False,,2025-06-16 00:22:09+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-06-16 00:22:09+00:00,,False,2025-06-17 00:31:48.609000+00:00,{}
prod_SVRhjUvbooosrJ,False,,2025-06-16 00:22:09+00:00,,True,State E911 Fee,,,,,,,service,,2025-06-16 00:22:09+00:00,,False,2025-06-17 00:31:49.354000+00:00,{}
prod_SVm2PrjFgJOpqk,False,,2025-06-16 21:22:56+00:00,,True,State E911 Fee,,,,,,,service,,2025-06-16 21:22:56+00:00,,False,2025-06-17 00:31:48.745000+00:00,{}
prod_SVkqBRw0aF8qE8,False,,2025-06-16 20:09:01+00:00,,True,Pinwheel Wireless SIM card (AT&T),,,,,,,service,,2025-06-16 20:09:01+00:00,,False,2025-06-17 00:31:49.292000+00:00,{}
prod_SVm2zPm5Zv0ORe,False,,2025-06-16 21:22:56+00:00,,True,State And Local Sales Tax,,,,,,,service,,2025-06-16 21:22:56+00:00,,False,2025-06-17 00:31:50.278000+00:00,{}
prod_SVVVHDc3WR3NNv,False,,2025-06-16 04:18:18+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-06-16 04:18:18+00:00,,False,2025-06-17 00:31:49.435000+00:00,{}
prod_SWBPKsPPHJ4UeS,False,,2025-06-17 23:35:28+00:00,,True,State Sales Tax,,,,,,,service,,2025-06-17 23:35:28+00:00,,False,2025-06-18 00:32:02.150000+00:00,{}
prod_SW0dNO1NAnRU9G,False,,2025-06-17 12:27:49+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-06-17 12:27:49+00:00,,False,2025-06-18 00:32:02.130000+00:00,{}
prod_SWBPOIRk74TWsr,False,,2025-06-17 23:35:27+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-06-17 23:35:27+00:00,,False,2025-06-18 00:32:01.375000+00:00,{}
prod_SW5lsZkC40hWOB,False,,2025-06-17 17:46:13+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-06-17 17:46:13+00:00,,False,2025-06-18 00:32:02.828000+00:00,{}
prod_SWwPUZbPt6MNle,False,,2025-06-20 00:10:13+00:00,,True,State And Local Sales Tax,,,,,,,service,,2025-06-20 00:10:13+00:00,,False,2025-06-20 00:31:59.769000+00:00,{}
prod_SWsK1u7B0duLZ5,False,,2025-06-19 19:56:32+00:00,,True,State Gross Receipts Tax,,,,,,,service,,2025-06-19 19:56:32+00:00,,False,2025-06-20 00:32:00.873000+00:00,{}
prod_SWvqfJFuoRKm0c,False,,2025-06-19 23:34:53+00:00,,True,State And Local Sales Tax,,,,,,,service,,2025-06-19 23:34:53+00:00,,False,2025-06-20 00:32:00.703000+00:00,{}
prod_SXD9o5dikqdBZP,False,,2025-06-20 17:28:11+00:00,,True,State Telecom Relay Service Surcharge,,,,,,,service,,2025-06-20 17:28:11+00:00,,False,2025-06-21 00:31:54.428000+00:00,{}
prod_SXD9UewCz4YBZR,False,,2025-06-20 17:28:10+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-06-20 17:28:10+00:00,,False,2025-06-21 00:31:53.446000+00:00,{}
prod_SXJ9uarh9C7wsx,False,,2025-06-20 23:39:55+00:00,,True,State And Local Sales Tax,,,,,,,service,,2025-06-20 23:39:55+00:00,,False,2025-06-21 00:31:52.528000+00:00,{}
prod_SXDFP6JFKFLwaG,False,,2025-06-20 17:34:13+00:00,,True,State Sales Tax,,,,,,,service,,2025-06-20 17:34:13+00:00,,False,2025-06-21 00:31:52.708000+00:00,{}
prod_SXJ9L4uNnV9uZi,False,,2025-06-20 23:39:55+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-06-20 23:39:55+00:00,,False,2025-06-21 00:31:54.272000+00:00,{}
prod_SXJ9jahwiEa9zR,False,,2025-06-20 23:39:56+00:00,,True,Local Utility Tax,,,,,,,service,,2025-06-20 23:39:56+00:00,,False,2025-06-21 00:31:53.501000+00:00,{}
prod_SXFXkF3vrXUb6Z,False,,2025-06-20 19:55:32+00:00,,True,State Sales Tax,,,,,,,service,,2025-06-20 19:55:32+00:00,,False,2025-06-21 00:31:53.583000+00:00,{}
prod_SX75EVsSPmQzD7,False,,2025-06-20 11:11:23+00:00,,True,State Universal Service Fund Fee,,,,,,,service,,2025-06-20 11:11:23+00:00,,False,2025-06-21 00:31:53.426000+00:00,{}
prod_SXeWbkJvAWLZOe,False,,2025-06-21 21:45:11+00:00,,True,State E911 Fee,,,,,,,service,,2025-06-21 21:45:11+00:00,,False,2025-06-22 00:31:44.299000+00:00,{}
prod_SXeQyjJoaAFbXe,False,,2025-06-21 21:38:34+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-06-21 21:38:34+00:00,,False,2025-06-22 00:31:44.364000+00:00,{}
prod_SXeWLrZQmAmwLA,False,,2025-06-21 21:45:11+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-06-21 21:45:11+00:00,,False,2025-06-22 00:31:44.386000+00:00,{}
prod_SXgEkrsD09UV4m,False,,2025-06-21 23:30:32+00:00,,True,State E911 Fee,,,,,,,service,,2025-06-21 23:30:32+00:00,,False,2025-06-22 00:31:44.289000+00:00,{}
prod_SXglfEBKlqQ7AU,False,,2025-06-22 00:04:02+00:00,,True,State And Local Sales Tax,,,,,,,service,,2025-06-22 00:04:02+00:00,,False,2025-06-22 00:31:41.601000+00:00,{}
prod_SXgE6ANBihCN5X,False,,2025-06-21 23:30:32+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-06-21 23:30:32+00:00,,False,2025-06-22 00:31:44.368000+00:00,{}
prod_SXeQ7wJYzEVG9F,False,,2025-06-21 21:38:35+00:00,,True,Local Communications Services Tax,,,,,,,service,,2025-06-21 21:38:35+00:00,,False,2025-06-22 00:31:42.406000+00:00,{}
prod_SXeWdwCoOj4rLR,False,,2025-06-21 21:45:10+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-06-21 21:45:10+00:00,,False,2025-06-22 00:31:43.169000+00:00,{}
prod_SWn7z8waetFoZT,False,,2025-06-19 14:34:06+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-06-19 14:34:06+00:00,,False,2025-06-22 00:31:44.292000+00:00,{}
prod_SXi08gwWjqhgQI,False,,2025-06-22 01:20:28+00:00,,True,State E911 Fee,,,,,,,service,,2025-06-22 01:20:28+00:00,,False,2025-06-23 00:31:54.175000+00:00,{}
prod_SY11QWIHTK6prV,False,,2025-06-22 20:59:40+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-06-22 20:59:40+00:00,,False,2025-06-23 00:31:57.165000+00:00,{}
prod_SXi0kVJl3h4yPg,False,,2025-06-22 01:20:29+00:00,,True,Local E911 Fee,,,,,,,service,,2025-06-22 01:20:29+00:00,,False,2025-06-23 00:31:57.182000+00:00,{}
prod_SY34ySlGZOu3HB,False,,2025-06-22 23:06:47+00:00,,True,State Sales Tax,,,,,,,service,,2025-06-22 23:06:47+00:00,,False,2025-06-23 00:31:56.525000+00:00,{}
prod_SY34oMrCopEXVU,False,,2025-06-22 23:06:47+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-06-22 23:06:47+00:00,,False,2025-06-23 00:31:54.179000+00:00,{}
prod_SXtslm2HxQje7t,False,,2025-06-22 13:36:34+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-06-22 13:36:34+00:00,,False,2025-06-23 00:31:57.175000+00:00,{}
prod_SYOYD3QQ5VHCYT,False,,2025-06-23 21:19:19+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-06-23 21:19:19+00:00,,False,2025-06-24 00:31:38.464000+00:00,{}
prod_SYOZADfpZ6WUrz,False,,2025-06-23 21:19:20+00:00,,True,State Communications Services Tax,,,,,,,service,,2025-06-23 21:19:20+00:00,,False,2025-06-24 00:31:38.218000+00:00,{}
prod_SYOZaufnxwvDv8,False,,2025-06-23 21:19:20+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-06-23 21:19:20+00:00,,False,2025-06-24 00:31:38.138000+00:00,{}
prod_SYKjItmkf4Jer6,False,,2025-06-23 17:21:58+00:00,,True,State E911 Fee,,,,,,,service,,2025-06-23 17:21:58+00:00,,False,2025-06-24 00:31:39.182000+00:00,{}
prod_SVJ3HcZuHvov0C,False,,2025-06-15 15:25:28+00:00,,True,State Universal Service Fund,,,,,,,service,,2025-06-15 15:25:28+00:00,,False,2025-06-24 00:31:38.442000+00:00,{}
prod_SYU4515xQ37AoA,False,,2025-06-24 03:00:31+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-06-24 03:00:31+00:00,,False,2025-06-25 00:31:52.939000+00:00,{}
prod_SYU4DPQPtVzVWy,False,,2025-06-24 03:00:31+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-06-24 03:00:31+00:00,,False,2025-06-25 00:31:52.908000+00:00,{}
prod_SYRg25Y6ex6QNM,False,,2025-06-24 00:33:18+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-06-24 00:33:18+00:00,,False,2025-06-25 00:31:53.221000+00:00,{}
prod_SYRgH9nLgaKePt,False,,2025-06-24 00:33:18+00:00,,True,State E911 Fee,,,,,,,service,,2025-06-24 00:33:18+00:00,,False,2025-06-25 00:31:52.913000+00:00,{}
prod_SYRgKGQs51lozs,False,,2025-06-24 00:33:18+00:00,,True,State Sales Tax,,,,,,,service,,2025-06-24 00:33:18+00:00,,False,2025-06-25 00:31:53.239000+00:00,{}
prod_SZWLrSbZX3PbtP,False,,2025-06-26 21:26:15+00:00,,True,State E911 Fee,,,,,,,service,,2025-06-26 21:26:15+00:00,,False,2025-06-27 00:31:27.349000+00:00,{}
prod_SZRxnxhlSI0f0U,False,,2025-06-26 16:53:26+00:00,,True,State Telecom Relay Service Surcharge,,,,,,,service,,2025-06-26 16:53:26+00:00,,False,2025-06-27 00:31:26.990000+00:00,{}
prod_SZWsxrfrs21UOe,False,,2025-06-26 21:58:27+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-06-26 21:58:27+00:00,,False,2025-06-27 00:31:27.088000+00:00,{}
prod_SQMidrai8oZsGL,False,,2025-06-02 10:52:47+00:00,,True,Local E911 Fee,,,,,,,service,,2025-06-02 10:52:47+00:00,,False,2025-06-28 00:31:18.050000+00:00,{}
prod_SQMiIqVuCSWkIa,False,,2025-06-02 10:52:47+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-06-02 10:52:47+00:00,,False,2025-06-28 00:31:19.168000+00:00,{}
prod_SZpnMJpLCPKsNS,False,,2025-06-27 17:31:43+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-06-27 17:31:43+00:00,,False,2025-06-28 00:31:18.201000+00:00,{}
prod_SZvf9A0avbeu7d,False,,2025-06-27 23:35:44+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-06-27 23:35:44+00:00,,False,2025-06-28 00:31:18.253000+00:00,{}
prod_SZqftWMhpkqPGB,False,,2025-06-27 18:26:16+00:00,,True,Local Communications Services Tax,,,,,,,service,,2025-06-27 18:26:16+00:00,,False,2025-06-28 00:31:17.965000+00:00,{}
prod_SXfCJasNnK6JT3,False,,2025-06-21 22:27:01+00:00,,True,State E911 Fee,,,,,,,service,,2025-06-21 22:27:01+00:00,,False,2025-06-29 00:31:55.089000+00:00,{}
prod_SaAkCHbYXMu0pB,False,,2025-06-28 15:10:53+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-06-28 15:10:53+00:00,,False,2025-06-29 00:31:26.840000+00:00,{}
prod_SaIlYNTmM5so2o,False,,2025-06-28 23:27:49+00:00,,True,State And Local Sales Tax,,,,,,,service,,2025-06-28 23:27:49+00:00,,False,2025-06-29 00:31:26.331000+00:00,{}
prod_SZwymOL0SRxvqq,False,,2025-06-28 00:56:39+00:00,,True,State E911 Fee,,,,,,,service,,2025-06-28 00:56:39+00:00,,False,2025-06-29 00:31:26.802000+00:00,{}
prod_SaIlO8Hco8cmxF,False,,2025-06-28 23:27:49+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-06-28 23:27:49+00:00,,False,2025-06-29 00:31:27.711000+00:00,{}
prod_SaDJIVRI5GCjXk,False,,2025-06-28 17:49:34+00:00,,True,Local E911 Fee,,,,,,,service,,2025-06-28 17:49:34+00:00,,False,2025-06-29 00:31:26.909000+00:00,{}
prod_SQZv07PzPzbPDf,False,,2025-06-03 00:31:45+00:00,,True,Local E911 Fee,,,,,,,service,,2025-06-03 00:31:45+00:00,,False,2025-06-30 00:31:42.936000+00:00,{}
prod_SQZvrOWD7b40p7,False,,2025-06-03 00:31:44+00:00,,True,State Telecom Relay Service Surcharge,,,,,,,service,,2025-06-03 00:31:44+00:00,,False,2025-06-30 00:31:43.168000+00:00,{}
prod_SQZvro1aGyg8mR,False,,2025-06-03 00:31:45+00:00,,True,State Universal Service Fund,,,,,,,service,,2025-06-03 00:31:45+00:00,,False,2025-06-30 00:31:43.099000+00:00,{}
prod_SRM2lIYgbCOV3s,False,,2025-06-05 02:15:01+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-06-05 02:15:01+00:00,,False,2025-06-30 00:31:44.123000+00:00,{}
prod_SaJY5CbSsRXn1A,False,,2025-06-29 00:17:01+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-06-29 00:17:01+00:00,,False,2025-06-30 00:31:15.134000+00:00,{}
prod_SaJYNjfHA5wLwX,False,,2025-06-29 00:17:01+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-06-29 00:17:01+00:00,,False,2025-06-30 00:31:14.755000+00:00,{}
prod_SaJYsguZdUOh9Z,False,,2025-06-29 00:17:01+00:00,,True,Local E911 Fee,,,,,,,service,,2025-06-29 00:17:01+00:00,,False,2025-06-30 00:31:15.010000+00:00,{}
prod_Sac0IPnnuqW1V4,False,,2025-06-29 19:21:19+00:00,,True,Local E911 Fee,,,,,,,service,,2025-06-29 19:21:19+00:00,,False,2025-06-30 00:31:14.836000+00:00,{}
prod_SQanv8KPDUk4tX,False,,2025-06-03 01:25:36+00:00,,True,State E911 Fee,,,,,,,service,,2025-06-03 01:25:36+00:00,,False,2025-07-01 00:32:55.817000+00:00,{}
prod_SQaniYGdamYpKj,False,,2025-06-03 01:25:35+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-06-03 01:25:35+00:00,,False,2025-07-01 00:32:56.485000+00:00,{}
prod_SQan6ojls9LykG,False,,2025-06-03 01:25:36+00:00,,True,State Universal Service Fund Fee,,,,,,,service,,2025-06-03 01:25:36+00:00,,False,2025-07-01 00:32:55.405000+00:00,{}
prod_SRHU1nqhER5tTV,False,,2025-06-04 21:32:54+00:00,,True,State 988 Surcharge Fee,,,,,,,service,,2025-06-04 21:32:54+00:00,,False,2025-07-01 00:32:55.739000+00:00,{}
prod_SRHUernmUYCMC5,False,,2025-06-04 21:32:54+00:00,,True,Local E911 Fee,,,,,,,service,,2025-06-04 21:32:54+00:00,,False,2025-07-01 00:32:55.367000+00:00,{}
prod_SRy4St5qkBZSpZ,False,,2025-06-06 17:32:33+00:00,,True,State Sales Tax,,,,,,,service,,2025-06-06 17:32:33+00:00,,False,2025-07-01 00:32:55.812000+00:00,{}
prod_SRsxxbanxKgEDI,False,,2025-06-06 12:15:54+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-06-06 12:15:54+00:00,,False,2025-07-01 00:32:55.524000+00:00,{}
prod_Sai72Wx1pZOigx,False,,2025-06-30 01:39:25+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-06-30 01:39:25+00:00,,False,2025-07-01 00:32:12.447000+00:00,{}
prod_SaxULR6u3reDRl,False,,2025-06-30 17:33:04+00:00,,True,State Sales Tax,,,,,,,service,,2025-06-30 17:33:04+00:00,,False,2025-07-01 00:32:09.575000+00:00,{}
prod_Sb0iFc7Ud9tVjO,False,,2025-06-30 20:53:04+00:00,,True,State E911 Fee,,,,,,,service,,2025-06-30 20:53:04+00:00,,False,2025-07-01 00:32:09.512000+00:00,{}
prod_SaxUytmNoUm8vb,False,,2025-06-30 17:33:04+00:00,,True,State Telecom Relay Service Surcharge,,,,,,,service,,2025-06-30 17:33:04+00:00,,False,2025-07-01 00:32:11.521000+00:00,{}
prod_Sau4838fScclnV,False,,2025-06-30 14:00:46+00:00,,True,State Universal Service Fund,,,,,,,service,,2025-06-30 14:00:46+00:00,,False,2025-07-01 00:32:10.461000+00:00,{}
prod_Sai7e81g4e0VNS,False,,2025-06-30 01:39:25+00:00,,True,State Universal Service Fund Fee,,,,,,,service,,2025-06-30 01:39:25+00:00,,False,2025-07-01 00:32:10.596000+00:00,{}
prod_SaxUQx5X7a1Aj3,False,,2025-06-30 17:33:03+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-06-30 17:33:03+00:00,,False,2025-07-01 00:32:11.449000+00:00,{}
prod_Sb1chIxhIR4bho,False,,2025-06-30 21:48:21+00:00,,True,State E911 Fee,,,,,,,service,,2025-06-30 21:48:21+00:00,,False,2025-07-01 00:32:12.445000+00:00,{}
prod_SajEatCB8tU1EE,False,,2025-06-30 02:48:58+00:00,,True,Local E911 Fee,,,,,,,service,,2025-06-30 02:48:58+00:00,,False,2025-07-01 00:32:11.627000+00:00,{}
prod_Sau4ptb2nUnAj9,False,,2025-06-30 14:00:45+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-06-30 14:00:45+00:00,,False,2025-07-01 00:32:11.545000+00:00,{}
prod_ST24NN6foqrICZ,False,,2025-06-09 13:44:20+00:00,,True,Genesis 1 Charger,,,,,,,service,,2025-06-09 13:44:20+00:00,,False,2025-07-02 00:33:58.543000+00:00,{}
prod_ST7PGo1dTfLnCv,False,,2025-06-09 19:15:54+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-06-09 19:15:54+00:00,,False,2025-07-02 00:33:58.715000+00:00,{}
prod_RNMqTr220ol5yE,True,,2024-12-10 22:40:55+00:00,For the Pinwheel Genesis 2. Set up your kid for success by adding a protective case.,True,Case (Clear) - Genesis 2,,,,,,,service,,2024-12-10 22:40:55+00:00,,False,2025-07-02 00:33:59.352000+00:00,"{""Category"":""Accessory"",""Model"":""Bold K10"",""Sku"":""accessory-case-boldk10-clear""}"
prod_SbHWkgAs7EyNF3,False,,2025-07-01 14:14:29+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-07-01 14:14:29+00:00,,False,2025-07-02 00:32:58.650000+00:00,{}
prod_SbG5WK5viFAulN,False,,2025-07-01 12:46:08+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-07-01 12:46:09+00:00,,False,2025-07-02 00:32:59.456000+00:00,{}
prod_ST1bM8bzKzigUw,False,,2025-06-09 13:15:53+00:00,,True,State License Tax,,,,,,,service,,2025-06-09 13:15:53+00:00,,False,2025-07-03 00:31:57.805000+00:00,{}
prod_ST1bXYYllKjkbK,False,,2025-06-09 13:15:53+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-06-09 13:15:53+00:00,,False,2025-07-03 00:31:57.630000+00:00,{}
prod_SUeZC3EmxqltBP,False,,2025-06-13 21:35:58+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-06-13 21:35:58+00:00,,False,2025-07-03 00:31:56.981000+00:00,{}
prod_SSMlo0TYeQmzVY,False,,2025-06-07 19:03:27+00:00,,True,State E911 Fee,,,,,,,service,,2025-06-07 19:03:27+00:00,,False,2025-07-04 00:32:12.855000+00:00,{}
prod_SSQyfGzEfj9ZBf,False,,2025-06-07 23:24:41+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-06-07 23:24:41+00:00,,False,2025-07-04 00:32:14.554000+00:00,{}
prod_SSMle5MqFRdbxH,False,,2025-06-07 19:03:26+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-06-07 19:03:27+00:00,,False,2025-07-04 00:32:13.778000+00:00,{}
prod_SUFXBVaMLIKqTe,False,,2025-06-12 19:43:25+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-06-12 19:43:25+00:00,,False,2025-07-04 00:32:12.953000+00:00,{}
prod_SUFXXPWxSAeoDl,False,,2025-06-12 19:43:26+00:00,,True,State And Local Sales Tax,,,,,,,service,,2025-06-12 19:43:26+00:00,,False,2025-07-04 00:32:13.228000+00:00,{}
prod_Sc83Hxxi35EIWq,False,,2025-07-03 20:31:26+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-07-03 20:31:26+00:00,,False,2025-07-04 00:31:38.330000+00:00,{}
prod_Sc7XxfcE01oPJF,False,,2025-07-03 19:59:58+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-07-03 19:59:58+00:00,,False,2025-07-04 00:31:37.707000+00:00,{}
prod_Sc9P10Ovi18oZJ,False,,2025-07-03 21:55:37+00:00,,True,State Sales Tax,,,,,,,service,,2025-07-03 21:55:37+00:00,,False,2025-07-04 00:31:39.697000+00:00,{}
prod_Sc2a0KfwQs42ve,False,,2025-07-03 14:53:13+00:00,,True,State 988 Surcharge Fee,,,,,,,service,,2025-07-03 14:53:13+00:00,,False,2025-07-04 00:31:37.881000+00:00,{}
prod_Sc83u6vwnFSjLp,False,,2025-07-03 20:31:27+00:00,,True,State E911 Fee,,,,,,,service,,2025-07-03 20:31:27+00:00,,False,2025-07-04 00:31:39.882000+00:00,{}
prod_Qge0KNytAGaSFM,True,,2024-08-18 21:33:18+00:00,"For the Pinwheel Pixel 8A. Set up your kid for success by adding a case. With military-grade shock resistance, this case provides extra protection against accidents. ",True,Guardian Case (Pink) - Pixel 8A,,,,,,,service,,2024-08-18 21:33:18+00:00,,False,2025-07-05 00:32:03.166000+00:00,"{""Category"":""Accessory"",""Color"":""HotPink"",""Model"":""8A"",""Sku"":""accessory-case-8a-gdpink"",""XREF"":""C04-S01-M13-V04"",""displayName"":""Pinwheel Pixel 8A""}"
prod_SSHaE9AKSURQC1,False,,2025-06-07 13:42:27+00:00,,True,State Telecom Relay Service Surcharge,,,,,,,service,,2025-06-07 13:42:27+00:00,,False,2025-07-05 00:32:03.117000+00:00,{}
prod_SSHaiYSwNyi8Cb,False,,2025-06-07 13:42:27+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-06-07 13:42:27+00:00,,False,2025-07-05 00:32:03.964000+00:00,{}
prod_SSHaBG4DYKKcUk,False,,2025-06-07 13:42:27+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-06-07 13:42:27+00:00,,False,2025-07-05 00:32:03.916000+00:00,{}
prod_SSHaCmsbDRxvtz,False,,2025-06-07 13:42:28+00:00,,True,State 988 Surcharge Fee,,,,,,,service,,2025-06-07 13:42:28+00:00,,False,2025-07-05 00:32:03.904000+00:00,{}
prod_ScW5zpt6gEm6Uo,False,,2025-07-04 21:21:29+00:00,,True,State Universal Service Fund,,,,,,,service,,2025-07-04 21:21:29+00:00,,False,2025-07-05 00:31:28.616000+00:00,{}
prod_ScQvYxACiplWsv,False,,2025-07-04 16:01:24+00:00,,True,State 988 Surcharge Fee,,,,,,,service,,2025-07-04 16:01:24+00:00,,False,2025-07-05 00:31:30.832000+00:00,{}
prod_ScQvEKASbxnfBN,False,,2025-07-04 16:01:24+00:00,,True,State Telecom Relay Service Surcharge,,,,,,,service,,2025-07-04 16:01:24+00:00,,False,2025-07-05 00:31:30.338000+00:00,{}
prod_SS2cI81PiJUrYp,False,,2025-06-06 22:14:56+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-06-06 22:14:56+00:00,,False,2025-07-06 00:32:03.827000+00:00,{}
prod_SS2cYLjHiWYUcD,False,,2025-06-06 22:14:56+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-06-06 22:14:56+00:00,,False,2025-07-06 00:32:03.544000+00:00,{}
prod_SSU77JvVzRdJNJ,False,,2025-06-08 02:39:49+00:00,,True,State 988 Surcharge Fee,,,,,,,service,,2025-06-08 02:39:49+00:00,,False,2025-07-06 00:32:02.744000+00:00,{}
prod_SUGdH8Dit4bL3G,False,,2025-06-12 20:51:47+00:00,,True,Local Telecommunications Tax - Sales,,,,,,,service,,2025-06-12 20:51:47+00:00,,False,2025-07-06 00:32:02.972000+00:00,{}
prod_SV1WXrW6NeTHD7,False,,2025-06-14 21:19:19+00:00,,True,State Excise Tax,,,,,,,service,,2025-06-14 21:19:19+00:00,,False,2025-07-06 00:32:03.899000+00:00,{}
prod_ScaHSd39NiLRON,False,,2025-07-05 01:41:42+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-07-05 01:41:42+00:00,,False,2025-07-06 00:31:28.707000+00:00,{}
prod_STqMeUGUmkuKcl,False,,2025-06-11 17:42:33+00:00,,True,State And Local Sales Tax,,,,,,,service,,2025-06-11 17:42:33+00:00,,False,2025-07-07 00:32:00.183000+00:00,{}
prod_SUvYaN9FZupIER,False,,2025-06-14 15:09:08+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-06-14 15:09:08+00:00,,False,2025-07-07 00:32:00.268000+00:00,{}
prod_SdDN79Roxdvj1T,False,,2025-07-06 18:05:28+00:00,,True,State E911 Fee,,,,,,,service,,2025-07-06 18:05:28+00:00,,False,2025-07-07 00:31:27.917000+00:00,{}
prod_Sd7EVM3qZgrtpT,False,,2025-07-06 11:44:38+00:00,,True,State E911 Fee,,,,,,,service,,2025-07-06 11:44:38+00:00,,False,2025-07-07 00:31:25.909000+00:00,{}
prod_SdDNZexm2oIBVx,False,,2025-07-06 18:05:27+00:00,,True,Federal TRS Fund,,,,,,,service,,2025-07-06 18:05:27+00:00,,False,2025-07-07 00:31:26.366000+00:00,{}
prod_STwG0S9uQ9W2St,False,,2025-06-11 23:48:23+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-06-11 23:48:23+00:00,,False,2025-07-08 00:31:57.439000+00:00,{}
prod_STzlkXgI0IrymX,False,,2025-06-12 03:25:30+00:00,,True,State Universal Service Fund,,,,,,,service,,2025-06-12 03:25:30+00:00,,False,2025-07-09 00:34:04.729000+00:00,{}
prod_SUN1Hfk7YbA2Ud,False,,2025-06-13 03:28:02+00:00,,True,State E911 Fee,,,,,,,service,,2025-06-13 03:28:02+00:00,,False,2025-07-09 00:34:04.236000+00:00,{}
prod_SV0tqFyVrvwvaE,False,,2025-06-14 20:39:40+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-06-14 20:39:40+00:00,,False,2025-07-09 00:34:03.953000+00:00,{}
prod_SYKIeAuRJBn0rv,False,,2025-06-23 16:54:50+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-06-23 16:54:50+00:00,,False,2025-07-10 00:31:23.483000+00:00,{}
prod_SUJ1LL9xVNjWrz,False,,2025-06-12 23:20:14+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-06-12 23:20:14+00:00,,False,2025-07-10 00:31:55.422000+00:00,{}
prod_SUJ1pHDVGTCyYU,False,,2025-06-12 23:20:15+00:00,,True,State Excise Tax,,,,,,,service,,2025-06-12 23:20:15+00:00,,False,2025-07-10 00:31:55.098000+00:00,{}
prod_SUZyvJ97hDIkgR,False,,2025-06-13 16:50:40+00:00,,True,State E911 Fee,,,,,,,service,,2025-06-13 16:50:40+00:00,,False,2025-07-10 00:31:54.829000+00:00,{}
prod_SUZyxUzJK6zEUY,False,,2025-06-13 16:50:40+00:00,,True,Federal Universal Service Fund,,,,,,,service,,2025-06-13 16:50:40+00:00,,False,2025-07-10 00:31:55.201000+00:00,{}
prod_SeOi96ANey6goc,False,,2025-07-09 21:52:48+00:00,,True,State E911 Fee,,,,,,,service,,2025-07-09 21:52:48+00:00,,False,2025-07-10 00:31:23.657000+00:00,{}
