calendar_date,children_id,outgoing,answered,missed,blocked,rejected,total_calls,total_outgoing_minutes,total_answered_minutes,total_call_minutes,total_users
2022-11-01,00841a77-5b95-4ef4-bd98-bd8e59675266,0,2,1,0,0,3,0.0,0.95,0.95,1
2022-11-01,00aae8f4-01bd-4687-9c79-ee31213c91d2,1,0,0,0,0,1,0.13,0.0,0.13,1
2022-11-01,00bc8e26-8b10-4eef-8575-24b08ff982f8,1,0,1,2,0,4,0.31,0.0,0.31,1
2022-11-01,00dcf40f-a91b-4dba-8244-5743552a6c5c,2,0,0,0,0,2,0.08,0.0,0.08,1
2022-11-01,0126b291-a6a5-4562-8f47-a45c98d785fc,5,1,0,0,0,6,16.11,1.63,17.75,1
2022-11-01,0150327b-706b-4ab4-b677-8e695599d7cf,1,0,0,0,0,1,1.11,0.0,1.11,1
2022-11-01,0171241c-9bb6-4c09-9545-e377ec0efcfe,2,1,0,0,0,3,0.11,0.21,0.33,1
2022-11-01,01b7ebc5-69d5-4cfc-93a9-caa2f93fdaa7,3,0,0,0,0,3,0.48,0.0,0.48,1
2022-11-01,01d32966-3ee0-4f3d-a782-67d5ab3337e3,2,0,2,0,0,4,4.3,0.0,4.3,1
2022-11-01,01e81d17-7548-4768-8294-cf29954a3f04,2,0,0,0,0,2,0.46,0.0,0.46,1
2022-11-01,020a920b-3779-410b-89f7-bbd880e05da9,2,1,0,0,0,3,0.43,7.2,7.63,1
2022-11-01,0220d6da-b93e-481b-9de9-a1a304dad021,14,1,2,0,0,17,0.75,0.26,1.01,1
2022-11-01,023b863f-d462-46ce-8afe-890af4753b28,3,0,0,1,0,4,3.66,0.0,3.66,1
2022-11-01,025db01c-8434-4c2f-8259-4c701a4e9301,2,0,0,0,0,2,0.63,0.0,0.63,1
2022-11-01,027939e8-b92b-4e4a-bcc2-69a006ce9b50,0,0,0,2,0,2,0.0,0.0,0.0,1
2022-11-01,02c8262e-5ee2-4a84-9a6a-dab4330adf6f,2,0,1,2,0,5,0.98,0.0,0.98,1
2022-11-01,02dd2b3d-ad30-483b-ad87-5ecb0d105656,2,0,0,0,0,2,0.18,0.0,0.18,1
2022-11-01,02f859d6-bbe9-4116-8d2d-3cc621b69ac6,1,0,1,0,0,2,0.0,0.0,0.0,1
2022-11-01,032cebfc-fe63-49c3-af30-9b53cce697ca,0,1,3,0,0,4,0.0,0.21,0.21,1
2022-11-01,037df382-ce50-4748-a26a-094a32719886,11,2,3,0,0,16,2.45,0.8,3.25,1
2022-11-01,03ae4069-3619-4c0b-8d55-12541a15ad52,2,0,1,0,0,3,0.2,0.0,0.2,1
2022-11-01,03d7574a-a72c-44d6-8a14-ff8ad4e0312e,2,2,0,0,0,4,0.66,0.41,1.08,1
2022-11-01,040e649e-3e24-4d58-942b-918a21cae284,6,1,0,0,0,7,4.23,0.0,4.23,1
2022-11-01,04435334-9dca-4c6a-a2bd-9dd8702a494f,3,0,1,1,0,5,4.08,0.0,4.08,1
2022-11-01,04501b7c-be16-49c2-ba23-325a3231334f,4,1,0,0,0,5,13.96,10.96,24.93,1
2022-11-01,046ced76-f123-4466-9e3e-157fefc98d17,5,2,0,0,0,7,2.3,1.91,4.21,1
2022-11-01,048946db-b3db-4d62-b189-e08275d9844c,2,0,0,0,0,2,0.78,0.0,0.78,1
2022-11-01,04da8ff8-7a26-4c2e-8f81-3feeb9f01bbe,1,0,0,0,0,1,0.51,0.0,0.51,1
2022-11-01,0515f5c5-4b86-4be0-814a-fabb2f748aaf,1,0,1,0,0,2,0.0,0.0,0.0,1
2022-11-01,05620d62-dd24-496f-b12c-d9ff83bc4e55,0,0,0,1,0,1,0.0,0.0,0.0,1
2022-11-01,0584d2df-a53f-4b0f-9a5f-4de53163b1f0,1,0,0,0,0,1,0.06,0.0,0.06,1
2022-11-01,0597100d-baae-4284-85e3-4ae28880755d,1,1,1,0,0,3,0.28,7.35,7.63,1
2022-11-01,05cb5aab-c3b4-442e-a094-6e7f0e554498,1,1,0,1,0,3,0.03,2.28,2.31,1
2022-11-01,05db6db2-3886-45a6-bd36-2e64358aab0e,0,0,0,1,0,1,0.0,0.0,0.0,1
2022-11-01,0630d1d6-bf56-4ce5-9512-21f5eb997c3a,14,1,0,0,0,15,10.78,0.0,10.78,1
2022-11-01,064c4554-9027-41c0-b87c-b025b79d4dc6,0,1,0,0,0,1,0.0,0.9,0.9,1
2022-11-01,066b7d6a-192e-426c-8f14-7aabf9ff294b,0,0,1,0,0,1,0.0,0.0,0.0,1
2022-11-01,0680276f-0674-4c80-88ff-8c7b2f093928,3,1,0,0,0,4,25.93,5.68,31.61,1
2022-11-01,06e1403c-ccdd-4315-bbff-b89b6cc4deac,0,0,0,1,0,1,0.0,0.0,0.0,1
2022-11-01,070dc420-6d5c-4c11-a2c7-9121fadfc384,4,0,0,1,0,5,2.33,0.0,2.33,1
2022-11-01,074705ce-67d8-4946-bd87-b1e777c9c55b,0,0,0,2,0,2,0.0,0.0,0.0,1
2022-11-01,079194cb-4556-4676-8a87-2cc65a4d17d1,1,0,0,0,0,1,0.31,0.0,0.31,1
2022-11-01,07c31ab0-4d05-49a7-8040-be5fcaf112c2,1,1,1,0,0,3,0.28,0.6,0.88,1
2022-11-01,07d89ad7-3929-4535-8509-6a8ddd7c6644,1,0,0,1,0,2,2.56,0.0,2.56,1
2022-11-01,081e4951-d895-4482-9b4d-9dec567927e6,1,1,0,0,0,2,8.31,11.98,20.3,1
2022-11-01,084b8135-1905-4898-9589-87707fc6c171,4,2,0,0,0,6,4.41,15.73,20.15,1
2022-11-01,087cbd67-adaf-4e3d-9e83-436e65f48381,0,0,0,2,0,2,0.0,0.0,0.0,1
2022-11-01,08a52c1b-b4bd-4a61-8763-89627dabf37f,1,0,0,0,0,1,1.35,0.0,1.35,1
2022-11-01,08c42ab4-f9f8-4a60-af5b-0670c7bb9a9e,0,0,0,0,1,1,0.0,0.0,0.0,1
2022-11-01,08e6dc82-f62e-4b59-9a0c-001e2a277f10,7,2,0,0,0,9,1.7,2.58,4.28,1
2022-11-01,090dd6d2-5a64-431e-a11a-927f93807298,13,0,0,0,0,13,5.58,0.0,5.58,1
2022-11-01,09469e70-b3ac-4106-98af-9b59bd301d51,1,1,0,0,0,2,1.55,0.95,2.5,1
2022-11-01,0973145f-19c7-4a88-9b09-f45db8cebd08,0,0,2,0,0,2,0.0,0.0,0.0,1
2022-11-01,09abf9ac-ec1c-4181-9e32-e5c89c0cbac8,23,3,3,1,0,30,16.71,7.45,24.16,1
2022-11-01,09f02103-338e-46e8-8de5-9422852c7e9d,8,0,0,0,0,8,22.8,0.0,22.8,1
2022-11-01,0a395b7a-596c-4233-836d-eacd92c674d8,2,0,0,0,0,2,1.01,0.0,1.01,1
2022-11-01,0a638bb3-4f87-492f-8da6-d6dff550335d,0,0,0,1,0,1,0.0,0.0,0.0,1
2022-11-01,0aa20b2e-8056-492e-87bf-e46e265d7d8e,8,3,2,0,1,14,21.76,0.71,22.48,1
2022-11-01,0acc02c9-cf79-4d62-98aa-bdfd9e57b704,0,1,1,0,0,2,0.0,3.85,3.85,1
2022-11-01,0b224bad-076b-48aa-822e-e8dfd9065827,0,0,0,1,0,1,0.0,0.0,0.0,1
2022-11-01,0b41a8ea-77f9-484f-accf-e0ca39dc99c1,1,0,0,0,0,1,0.23,0.0,0.23,1
2022-11-01,0b65bfc5-1797-450b-95f0-71191c75e35a,5,5,2,0,0,12,1.0,2.98,3.98,1
2022-11-01,0b7ba296-c067-40fe-a047-8e78e3b2265f,0,1,0,1,0,2,0.0,0.48,0.48,1
2022-11-01,0b9dfb04-eb0a-4634-919c-170969476944,3,0,0,0,0,3,0.4,0.0,0.4,1
2022-11-01,0bc13418-75a9-46e3-9bdf-876d23a3f64e,2,4,0,0,1,7,8.11,11.56,19.68,1
2022-11-01,0c1c3a56-06b3-4b36-a58d-6013f7926803,1,2,0,0,0,3,1.18,0.5,1.68,1
2022-11-01,0c4f8f71-6218-4795-944e-c6fd289ef65c,4,1,0,0,0,5,1.36,0.65,2.01,1
2022-11-01,0c5d8ac4-fc88-437e-8bdc-473a3550e290,1,0,1,0,0,2,3.33,0.0,3.33,1
2022-11-01,0c9aad68-cac2-40c4-952e-eaffb3fa5832,0,0,0,1,1,2,0.0,0.0,0.0,1
2022-11-01,0cc8eec9-f399-49f0-bbdd-4810e3995d5f,3,0,0,0,0,3,4.86,0.0,4.86,1
2022-11-01,0d330c97-232d-40fa-9d56-52601ac9ce17,2,0,0,0,0,2,0.05,0.0,0.05,1
2022-11-01,0d44e13d-6db2-4250-8de5-f88674299e6b,6,0,0,0,0,6,5.45,0.0,5.45,1
2022-11-01,0d6dee6c-70e7-46a4-903b-cc0154cf3d06,6,0,2,0,0,8,1.91,0.0,1.91,1
2022-11-01,0d97a330-392c-4982-ac5f-47cdb2754dee,1,0,0,0,0,1,0.21,0.0,0.21,1
2022-11-01,0dbcb875-3368-4d2e-ad93-72e133c1749f,3,0,0,0,0,3,22.2,0.0,22.2,1
2022-11-01,0dd1506b-2a06-4e16-b37c-090e096050ac,5,1,1,0,0,7,3.6,0.68,4.28,1
2022-11-01,0df2067e-917c-4615-962d-14e115b030b7,0,0,0,2,1,3,0.0,0.0,0.0,1
2022-11-01,0e0be8b5-8e2b-4210-843a-27fa77d49d97,5,4,4,0,0,13,3.95,6.85,10.8,1
2022-11-01,0e2febde-66f2-43c4-9a90-2f96571a8b30,0,0,0,3,0,3,0.0,0.0,0.0,1
2022-11-01,0e55d578-2b60-45b6-bd5f-5d6836db1f25,1,1,0,0,0,2,2.05,6.23,8.28,1
2022-11-01,0e64a66c-c41a-4f34-aec6-2bc25e434e5d,2,2,3,1,0,8,0.5,1.58,2.08,1
2022-11-01,0e796f0e-bc79-421d-9cf8-a91746017f09,0,0,1,1,0,2,0.0,0.0,0.0,1
2022-11-01,0ec9e9a0-7ae9-4f03-a1bf-555f801e057e,0,2,1,0,0,3,0.0,3.28,3.28,1
2022-11-01,0ee794e7-d9f0-4d76-bd69-350786467e2c,3,0,1,1,0,5,0.76,0.0,0.76,1
2022-11-01,0efc6a4a-d607-43cc-873a-1e9808132b3f,3,2,0,0,0,5,0.83,0.81,1.65,1
2022-11-01,0f38b400-0fd3-458a-95ee-27e1742ab3ae,2,3,0,0,1,6,4.26,0.81,5.08,1
2022-11-01,0f6c7148-14f6-4270-b09b-7e5abba76db3,0,0,3,0,0,3,0.0,0.0,0.0,1
2022-11-01,0f910901-f3bc-4dd0-accc-b53563b4f7d4,0,0,0,1,0,1,0.0,0.0,0.0,1
2022-11-01,0fa467c6-072c-4949-bc73-de52e10f3055,1,0,0,0,0,1,0.21,0.0,0.21,1
2022-11-01,0fb90dcc-6a81-4b5d-a96a-2c81b0df85ee,1,1,0,0,0,2,10.68,2.73,13.41,1
2022-11-01,0feed82e-523c-4e2d-a038-215f291f1476,0,0,1,0,0,1,0.0,0.0,0.0,1
2022-11-01,1000d312-bc93-446c-9183-aa303f262d6f,0,0,4,0,0,4,0.0,0.0,0.0,1
2022-11-01,101a94c1-5a68-4929-aaf5-a43dde0fceac,11,0,4,0,0,15,23.11,0.0,23.11,1
2022-11-01,104e0bbf-d341-4754-8fe0-fc2c50f63e41,0,0,0,1,0,1,0.0,0.0,0.0,1
2022-11-01,105783af-207f-4935-8702-bd8bb2a190e7,0,0,0,1,0,1,0.0,0.0,0.0,1
2022-11-01,10933773-1177-43fc-a900-cf04ce47dff1,2,1,0,0,0,3,0.28,0.83,1.11,1
2022-11-01,10b6c8cc-54c3-4cfd-a789-79279274ef85,2,1,0,0,0,3,0.08,2.08,2.16,1
2022-11-01,10e07228-0930-44c2-9a66-ce01b0b2cfb3,1,0,1,2,0,4,0.0,0.0,0.0,1
2022-11-01,10fa5a1e-3a2c-4c52-aa76-376210ab9031,10,4,7,0,0,21,3.86,6.16,10.03,1
2022-11-01,114f97e4-e8f2-4b8a-af65-4789a212e68c,2,0,0,1,0,3,0.05,0.0,0.05,1
2022-11-01,1175fa7e-78c5-4db0-a58d-3baefd714dcd,0,0,3,1,0,4,0.0,0.0,0.0,1
2022-11-01,11824eaa-9c0f-44b7-845e-bcd05dfa5f6b,1,0,1,0,0,2,0.0,0.0,0.0,1
2022-11-01,11f62513-394b-43d3-ab1d-c90572926799,0,0,2,0,0,2,0.0,0.0,0.0,1
2022-11-01,121b7b3b-bead-4c5e-b525-5a263a14667e,2,0,0,0,0,2,0.0,0.0,0.0,1
2022-11-01,12445510-c74a-4dcd-8bb5-81d97bccfd46,0,0,1,0,0,1,0.0,0.0,0.0,1
2022-11-01,1254896b-6e17-4b13-991a-cdfd3e975291,2,0,0,0,0,2,2.11,0.0,2.11,1
2022-11-01,1268483a-b03e-425e-95eb-a186193cc0ac,0,0,2,0,0,2,0.0,0.0,0.0,1
2022-11-01,129d5a82-4223-4dc3-8d9d-a397d3d99e11,2,0,0,0,0,2,0.65,0.0,0.65,1
2022-11-01,12b8875b-2333-48ed-813c-f2d0ce58c075,0,0,0,1,0,1,0.0,0.0,0.0,1
2022-11-01,12d56441-bb8a-4b4b-b303-657089780dc0,5,0,0,0,0,5,2.03,0.0,2.03,1
2022-11-01,1316e02d-2073-407f-81c9-24be8e524799,0,0,2,0,0,2,0.0,0.0,0.0,1
2022-11-01,132aafe9-ad67-46b9-ba56-738878d511dd,2,1,0,0,0,3,5.45,5.88,11.33,1
2022-11-01,137c57d8-e53f-45c7-abca-70538063f8c7,1,0,0,1,0,2,0.08,0.0,0.08,1
2022-11-01,13aab7d0-da04-46a7-bd8b-0f60b62b3770,1,1,0,0,0,2,8.05,33.36,41.41,1
2022-11-01,13e7f6fe-af61-4b09-8abd-d10e86149cdd,6,4,0,1,0,11,1.3,7.81,9.11,1
2022-11-01,14197391-ce2a-40c3-92a2-bb5314b24908,0,0,0,1,0,1,0.0,0.0,0.0,1
2022-11-01,143587c2-294e-4efc-b916-2a6175258953,2,0,2,0,0,4,0.9,0.0,0.9,1
2022-11-01,1463c521-eb7a-4228-9f9d-57c1a8e1bc6a,1,3,0,0,0,4,1.05,1.98,3.03,1
2022-11-01,1480fd7a-0320-4e64-acb7-6408cdbfc68f,13,1,0,0,0,14,1.15,1.3,2.45,1
2022-11-01,14d9ad7e-bd4f-43ef-86f4-f1581115b6a9,0,0,0,3,0,3,0.0,0.0,0.0,1
2022-11-01,152d9eee-69b9-494b-9d9a-ddbb33b03d69,3,3,1,0,0,7,0.98,4.16,5.15,1
2022-11-01,15477325-54dd-46bf-bb42-ce6d029a74d4,19,1,0,0,0,20,33.76,2.11,35.88,1
2022-11-01,1574c35d-0a0f-46ea-b088-4a9c5e68067c,1,0,0,0,0,1,0.0,0.0,0.0,1
2022-11-01,15a4a4d1-1e56-450b-8b48-8d73785ce3f3,2,0,0,0,0,2,0.16,0.0,0.16,1
2022-11-01,15c4afaf-e6eb-45c9-850c-e4cebfad0261,1,0,0,0,0,1,0.15,0.0,0.15,1
2022-11-01,15dfd3d9-445a-4db3-8080-73672726e4e1,2,1,0,0,0,3,0.58,0.1,0.68,1
2022-11-01,16173933-c651-43ac-8369-a0d9dfd2d44f,0,1,0,0,0,1,0.0,1.98,1.98,1
2022-11-01,1662dd9d-5a2c-47f1-9f94-3d9cb5057993,1,0,0,0,0,1,0.0,0.0,0.0,1
2022-11-01,1688ec80-1d00-4c34-a629-a2ecd5530ab9,0,1,0,0,0,1,0.0,0.11,0.11,1
2022-11-01,1695617a-6e11-4480-90fa-072daacaf811,1,0,3,1,0,5,1.6,0.0,1.6,1
2022-11-01,16c0da93-39c8-4048-a077-666d55363aeb,4,0,0,0,0,4,0.83,0.0,0.83,1
2022-11-01,16d0195e-7d89-4e74-88f9-318aa60e072f,2,1,0,0,0,3,0.96,0.78,1.75,1
2022-11-01,170c3cac-066a-42c6-9148-2cac5794ba98,6,0,1,0,0,7,1.78,0.0,1.78,1
2022-11-01,1745c735-d5a0-4659-9938-5f5aee8dbad6,2,1,1,0,0,4,1.23,1.2,2.43,1
2022-11-01,17546a5f-5fb6-4f13-abf2-6750d3b85c0b,2,0,2,0,0,4,1.18,0.0,1.18,1
2022-11-01,17a56ec2-dbcb-49a6-b39f-2a1bbd904c5f,3,1,0,0,0,4,0.36,1.05,1.41,1
2022-11-01,17be219b-28dd-4252-8d2d-fabefd99fefe,1,0,0,0,0,1,0.2,0.0,0.2,1
2022-11-01,17cf8fdc-b83b-4536-b2a8-0d3ae8b646e3,5,0,1,0,0,6,1.66,0.0,1.66,1
2022-11-01,17eaa478-75ae-465c-a435-e293d503c950,0,1,0,0,0,1,0.0,0.66,0.66,1
2022-11-01,181f4769-15c6-41d7-91cf-e544ec9fdd16,3,3,0,0,0,6,0.43,3.65,4.08,1
2022-11-01,185740ef-7d14-473d-a3f3-e46115fb5c54,1,2,3,0,0,6,0.4,2.33,2.73,1
2022-11-01,1886f7da-b530-4a0d-86b4-46a03930e108,7,0,1,0,0,8,1.18,0.0,1.18,1
2022-11-01,18b56992-abcd-4bd4-9e48-6c23a00722d3,0,0,1,0,0,1,0.0,0.0,0.0,1
2022-11-01,18d8f6cb-a928-4675-86ee-0f4a75f45af8,0,1,0,0,0,1,0.0,0.25,0.25,1
2022-11-01,18f0044a-9a02-4cc8-ac69-eac5affdd81f,3,9,0,0,0,12,6.41,21.51,27.93,1
2022-11-01,19405a5e-548a-40d2-a26f-e951cd61e3ce,0,0,0,4,0,4,0.0,0.0,0.0,1
2022-11-01,198c52f4-98db-459b-b2b6-c765d36c4a40,1,0,0,0,0,1,9.51,0.0,9.51,1
2022-11-01,19aa9749-2ff9-49d3-83f9-8484f28d5145,1,1,0,0,0,2,0.05,3.41,3.46,1
2022-11-01,19d4dc53-7db9-4460-a27e-a9c9398cdceb,6,0,0,2,0,8,7.33,0.0,7.33,1
2022-11-01,1a03c0f3-29cc-477c-8a32-7bc886bc3b0d,4,0,3,0,1,8,10.26,0.0,10.26,1
2022-11-01,1a1e7a75-14e2-45dc-94ef-4c197015cc0f,0,0,0,4,0,4,0.0,0.0,0.0,1
2022-11-01,1a33ebce-5a60-449e-9992-56656390279f,1,0,0,0,0,1,0.0,0.0,0.0,1
2022-11-01,1a578ac6-e810-4e2e-9092-f8b043ec4354,0,0,4,0,0,4,0.0,0.0,0.0,1
2022-11-01,1aa6b965-4448-4f3e-9b18-c4ea402c89b7,3,0,3,0,0,6,0.5,0.0,0.5,1
2022-11-01,1ab7e72f-09c3-4763-a428-9f45621543e6,2,0,2,0,0,4,3.16,0.0,3.16,1
2022-11-01,1af002d9-0ad3-4477-aa28-85e9e022e53e,1,0,1,0,0,2,1.56,0.0,1.56,1
2022-11-01,1b2cf8dc-5e88-4285-8ea2-5f9b443cb916,0,0,1,0,0,1,0.0,0.0,0.0,1
2022-11-01,1b4fd2bf-d5b8-4cc7-a944-2363deb32f94,0,1,0,0,0,1,0.0,0.03,0.03,1
2022-11-01,1b6a333b-bed4-4781-9b9c-514b5aaa6815,0,0,0,1,0,1,0.0,0.0,0.0,1
2022-11-01,1b88c065-2bd7-4d7e-a878-7fd6bb1cb447,8,1,1,0,0,10,12.0,0.43,12.43,1
2022-11-01,1bc45909-28bf-4675-96f1-3cf7c45a6884,2,0,0,0,0,2,7.98,0.0,7.98,1
2022-11-01,1be168b3-8e2c-41ac-b229-ae9390867cc8,2,1,2,0,0,5,123.1,3.53,126.63,1
2022-11-01,1c0c9608-0f22-4c7a-b6ce-157768df5929,2,1,0,0,0,3,0.26,4.15,4.41,1
2022-11-01,1c35c245-3bee-409b-880b-91f958039bc8,0,0,0,1,0,1,0.0,0.0,0.0,1
2022-11-01,1c5ebf4e-fe4e-47c7-8c00-4affbc60325c,1,2,0,0,0,3,32.6,1.76,34.36,1
2022-11-01,1cb62eb8-2fd1-40d2-929e-cec5066098ec,0,0,1,0,0,1,0.0,0.0,0.0,1
2022-11-01,1cdb34b8-42f6-40e2-9c07-07a91926a079,1,6,0,0,0,7,0.46,3.1,3.56,1
2022-11-01,1ce64ecb-f11b-4cf4-8521-f7e5ba834b54,1,0,0,0,0,1,0.31,0.0,0.31,1
2022-11-01,1d103fad-ac53-40d8-b94e-b651a6d0397d,0,1,0,0,0,1,0.0,9.68,9.68,1
2022-11-01,1d654b4f-ada3-487d-8174-4e272cb1e4f7,3,1,4,0,0,8,1.45,0.71,2.16,1
2022-11-01,1dc52bde-6dab-4f95-9b0b-faf31041dfcf,9,0,0,0,0,9,0.76,0.0,0.76,1
2022-11-01,1de736f4-8281-4c79-a91c-56be8e682c54,4,0,0,0,0,4,1.03,0.0,1.03,1
2022-11-01,1e118bc5-296f-4a13-9c98-ea06e21792a2,1,1,0,0,0,2,3.36,0.13,3.5,1
2022-11-01,1e485c9b-bf52-4e9e-b155-4eca01b50b70,3,0,7,0,0,10,0.93,0.0,0.93,1
2022-11-01,1e5dcec5-741e-489c-9be7-8448f31acc74,0,2,3,0,0,5,0.0,0.96,0.96,1
2022-11-01,1e853f91-c3a9-421e-883b-115afce8d5a5,7,2,3,1,0,13,5.6,2.55,8.15,1
2022-11-01,1e894aea-f29a-40c0-85f1-283268b55494,0,0,1,0,0,1,0.0,0.0,0.0,1
2022-11-01,1e9b9cce-1443-44e4-9cd2-df5a9ae2d394,1,0,0,0,0,1,0.91,0.0,0.91,1
2022-11-01,1ec820ec-8117-448c-8de0-8fbfa71e3e79,2,0,1,0,0,3,2.28,0.0,2.28,1
2022-11-01,1eeeb1d2-20c7-4a8c-8a34-2c60ad95cfba,1,0,0,0,0,1,21.78,0.0,21.78,1
2022-11-01,1efd4ffd-bee4-47ce-b7cd-b5da8ce9b4ac,2,0,0,0,0,2,3.5,0.0,3.5,1
2022-11-01,1f2c0875-e795-4f78-a53a-2ffa5af237c2,0,1,0,0,0,1,0.0,3.35,3.35,1
2022-11-01,1f4e25d4-aaf7-4c39-93ef-5012d4edfaf7,1,1,0,0,0,2,0.0,1.01,1.01,1
2022-11-01,1f65db18-7ecf-4498-9570-642b11f0e745,0,1,0,0,0,1,0.0,2.33,2.33,1
2022-11-01,1fc3afbc-c113-45b6-9d87-2cc4355bf4ff,0,0,1,0,0,1,0.0,0.0,0.0,1
2022-11-01,2012b902-f183-4f18-b8ee-8fd29b1d217b,1,0,0,0,0,1,0.23,0.0,0.23,1
2022-11-01,2050bf73-bfe5-49b2-adda-f8b53588067c,1,0,1,0,0,2,0.03,0.0,0.03,1
2022-11-01,206d20a9-f045-4276-acfa-f105c6cb1a55,0,0,0,1,0,1,0.0,0.0,0.0,1
2022-11-01,2096ad9c-92a5-4ccc-bff3-cda3764a9945,3,2,0,0,0,5,0.86,4.28,5.15,1
2022-11-01,20f3a689-00d6-411b-94ad-017ed136c4cc,2,1,1,0,0,4,0.55,0.21,0.76,1
2022-11-01,20fc62c4-c38b-4d71-8371-a9f81d18d8ae,0,8,0,0,0,8,0.0,4.48,4.48,1
2022-11-01,211db9ec-7b6a-4642-971b-ac1e5d8e22c0,3,1,0,0,0,4,0.41,0.93,1.35,1
2022-11-01,21347595-56d9-4ed9-aa1d-d388c5b117b2,2,0,0,0,0,2,0.0,0.0,0.0,1
2022-11-01,21641544-917b-4c89-bef3-b4fbd410136c,11,2,1,3,0,17,18.3,8.76,27.06,1
2022-11-01,218bab91-42b8-4aba-9ebd-fa564a50ae0d,0,0,1,0,0,1,0.0,0.0,0.0,1
2022-11-01,21c0b477-ebd7-4fd2-b772-32d84a6ce128,1,0,8,1,0,10,6.38,0.0,6.38,1
2022-11-01,21ea6f09-70cc-49ca-bf50-5ef3bbd4f06a,2,1,0,0,0,3,57.91,0.41,58.33,1
2022-11-01,22173615-8084-4045-86cb-3e96524ac108,3,2,2,0,0,7,1.18,1.61,2.8,1
2022-11-01,223dfbf8-3538-4e04-9e11-c11b4dea1848,2,1,0,0,0,3,0.73,9.86,10.6,1
2022-11-01,226505c3-6119-4574-8468-d908c67bc2fd,19,1,3,0,0,23,9.53,0.61,10.15,1
2022-11-01,228ef709-b6e9-4606-a060-e416fdcefbc0,2,2,0,0,0,4,0.25,3.33,3.58,1
2022-11-01,22dbfaaf-9782-41f3-b977-99df18cb666d,1,2,0,4,0,7,0.1,10.2,10.3,1
2022-11-01,22fa3bde-2988-413a-adce-b97915bdb18b,0,0,2,0,0,2,0.0,0.0,0.0,1
2022-11-01,230d81d1-3480-4ca6-ad42-670b27ef3a08,1,0,0,0,0,1,350.93,0.0,350.93,1
2022-11-01,23304838-00ff-4796-adf8-d234c369dd80,15,0,2,1,0,18,25.75,0.0,25.75,1
2022-11-01,234fb3a1-ff13-4e54-afd6-7d0f07a3cdee,0,0,0,7,0,7,0.0,0.0,0.0,1
2022-11-01,236eede5-e71e-43a0-9ce4-d7ac9686c40d,0,1,2,0,0,3,0.0,0.46,0.46,1
2022-11-01,238ba8e2-e9d6-42cb-b07b-74677def0466,3,0,0,1,0,4,15.55,0.0,15.55,1
2022-11-01,23cd4545-242d-4e6d-be69-bc2281f04561,3,1,0,0,0,4,4.6,1.78,6.38,1
2022-11-01,2402efef-119b-401f-8ab4-ebc2b97ececc,1,0,0,0,0,1,0.2,0.0,0.2,1
2022-11-01,242de74a-8175-4173-9bb3-cab0568c5646,6,1,0,0,0,7,15.53,1.11,16.65,1
2022-11-01,245ee658-01ed-4d55-b843-8a5fa6ac0a8e,3,0,1,0,0,4,4.51,0.0,4.51,1
2022-11-01,249daaf8-b7b9-4ea3-a88c-fc5fed5262f1,3,0,0,0,0,3,0.9,0.0,0.9,1
2022-11-01,24bdc24c-27d9-401e-805e-c5a41ed6dd6b,2,0,0,0,0,2,0.0,0.0,0.0,1
2022-11-01,24e203c2-7f03-4be3-9969-d7a904ca5787,4,2,0,0,0,6,2.83,0.58,3.41,1
2022-11-01,250d6ab0-9d15-4032-b761-152329e15f3d,1,1,1,0,0,3,0.18,1.08,1.26,1
2022-11-01,253d2e30-999b-4658-8cfe-d9707fc07d82,1,2,1,0,0,4,0.28,1.96,2.25,1
2022-11-01,2555f088-61c1-4d74-82e5-a1eb41daeeae,28,12,4,0,0,44,10.66,23.43,34.1,1
2022-11-01,2574d207-f954-41b9-830c-85791231e824,2,0,0,0,0,2,51.3,0.0,51.3,1
2022-11-01,25944327-fbc9-412a-92b8-5a72ee9a1379,2,1,1,1,0,5,8.0,0.73,8.73,1
2022-11-01,25c945c3-3dd2-4768-9b69-6979d5c7d9d2,4,3,1,0,0,8,1.38,18.21,19.6,1
2022-11-01,25fa1e0a-083d-4f8a-8f5d-41bcd280f03d,1,2,0,0,0,3,1.25,2.46,3.71,1
2022-11-01,26237169-b820-492e-869e-2b8ee696c830,3,0,2,0,1,6,0.06,0.0,0.06,1
2022-11-01,265ca814-5e7e-462b-b4ba-70f3ed3d4828,1,0,1,0,0,2,0.85,0.0,0.85,1
2022-11-01,269d40d3-f3d0-4514-bcd3-7c2b935a3c8f,4,1,0,0,0,5,0.48,37.36,37.85,1
2022-11-01,26cd3672-3459-453c-820f-cc99c41b16b4,1,1,0,0,0,2,1.56,0.2,1.76,1
2022-11-01,26fe3935-4920-4eea-8996-5e067e56d1d0,0,0,1,3,0,4,0.0,0.0,0.0,1
2022-11-01,272e73ca-4b73-4da6-88a6-86b35d36feab,0,1,0,0,0,1,0.0,1.11,1.11,1
2022-11-01,274ebf5a-6e2f-4cbd-b201-178587f1a523,2,0,2,1,0,5,1.01,0.0,1.01,1
2022-11-01,276f9e11-4f28-419e-b584-27fa3e13bcf7,3,0,0,0,0,3,0.8,0.0,0.8,1
2022-11-01,27acf6c0-3aca-42ab-9de3-5df0a19fe6dd,0,0,0,2,0,2,0.0,0.0,0.0,1
2022-11-01,27e45d03-6f5f-4c83-86bb-b214b68adb47,0,0,0,1,0,1,0.0,0.0,0.0,1
